
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.400]   Just
[01:37:53.710 --> 01:37:54.140]   know
[01:37:54.140 --> 01:37:54.270]  ,
[01:37:54.270 --> 01:37:54.400]   he
[01:37:54.400 --> 01:37:54.530]  's
[01:37:54.530 --> 01:37:54.990]   just
[01:37:54.990 --> 01:37:55.160]   being
[01:37:55.160 --> 01:37:55.410]   gimm
[01:37:55.410 --> 01:37:55.700]  icky
[01:37:55.700 --> 01:37:55.880]   and
[01:37:55.880 --> 01:37:56.150]   like
[01:37:56.150 --> 01:37:56.290]   my
[01:37:56.290 --> 01:37:56.620]   about
[01:37:56.620 --> 01:37:57.000]   page
[01:37:57.000 --> 01:37:57.100]  ,
[01:37:57.100 --> 01:37:57.400]   but
[01:37:57.400 --> 01:37:57.450]   you
[01:37:57.450 --> 01:37:57.620]   know
[01:37:57.620 --> 01:37:57.770]  ,
[01:37:57.770 --> 01:37:57.770]   I
[01:37:57.770 --> 01:37:57.930]  've
[01:37:57.930 --> 01:37:58.090]   had
[01:37:58.090 --> 01:37:58.140]   I
[01:37:58.140 --> 01:37:58.300]  've
[01:37:58.300 --> 01:37:58.460]   had
[01:37:58.460 --> 01:37:58.510]   a
[01:37:58.510 --> 01:37:58.670]   lot
[01:37:58.670 --> 01:37:58.790]   of
[01:37:58.790 --> 01:37:59.140]   people
[01:38:00.500 --> 01:38:00.620]  
[01:38:00.620 --> 01:38:01.820]   comment
[01:38:01.820 --> 01:38:02.340]   specifically
[01:38:02.340 --> 01:38:02.610]   about
[01:38:02.610 --> 01:38:02.710]   the
[01:38:02.710 --> 01:38:02.890]   kind
[01:38:02.890 --> 01:38:02.980]   of
[01:38:02.980 --> 01:38:03.210]   stuff
[01:38:03.210 --> 01:38:03.390]   that
[01:38:03.390 --> 01:38:03.430]   I
[01:38:03.430 --> 01:38:03.570]   say
[01:38:03.570 --> 01:38:03.820]   like
[01:38:03.820 --> 01:38:04.500]   You
[01:38:04.500 --> 01:38:04.530]   know
[01:38:04.530 --> 01:38:04.890]   scor
[01:38:04.890 --> 01:38:05.270]  ched
[01:38:05.270 --> 01:38:05.810]   and
[01:38:05.810 --> 01:38:06.160]   reborn
[01:38:06.160 --> 01:38:06.450]   and
[01:38:06.450 --> 01:38:06.740]   and
[01:38:06.740 --> 01:38:07.040]   all
[01:38:07.040 --> 01:38:07.420]   this
[01:38:07.420 --> 01:38:07.810]   sort
[01:38:07.810 --> 01:38:08.080]   of
[01:38:08.080 --> 01:38:08.900]   dramatic
[01:38:08.900 --> 01:38:09.800]   language
[01:38:09.800 --> 01:38:10.140]   and
[01:38:10.140 --> 01:38:10.510]   about
[01:38:10.510 --> 01:38:11.400]   authenticity
[01:38:11.400 --> 01:38:11.620]   and
[01:38:11.620 --> 01:38:11.840]   all
[01:38:11.840 --> 01:38:12.130]   that
[01:38:12.130 --> 01:38:12.520]   stuff
[01:38:12.520 --> 01:38:12.720]   and
[01:38:12.720 --> 01:38:12.790]   I
[01:38:12.790 --> 01:38:13.080]  've
[01:38:13.080 --> 01:38:13.230]   had
[01:38:13.230 --> 01:38:13.830]   multiple
[01:38:13.830 --> 01:38:14.270]   people
[01:38:14.270 --> 01:38:14.770]   comment
[01:38:14.770 --> 01:38:15.300]   now
[01:38:15.300 --> 01:38:15.340]   that
[01:38:15.340 --> 01:38:15.960]   They
[01:38:15.960 --> 01:38:16.870]   wondered
[01:38:16.870 --> 01:38:17.150]   at
[01:38:17.150 --> 01:38:17.990]   first
[01:38:17.990 --> 01:38:18.560]   before
[01:38:18.560 --> 01:38:19.080]   they
[01:38:19.080 --> 01:38:19.470]   got
[01:38:19.470 --> 01:38:19.730]   to
[01:38:19.730 --> 01:38:20.250]   know
[01:38:20.250 --> 01:38:20.540]   me
[01:38:20.540 --> 01:38:20.940]   whether
[01:38:20.940 --> 01:38:21.050]   it
[01:38:21.050 --> 01:38:21.230]   was
[01:38:21.230 --> 01:38:21.620]   whether
[01:38:21.620 --> 01:38:21.730]   it
[01:38:21.730 --> 01:38:21.900]   was
[01:38:21.900 --> 01:38:22.180]   true
[01:38:22.180 --> 01:38:22.280]   or
[01:38:22.280 --> 01:38:22.650]   whether
[01:38:22.650 --> 01:38:22.750]   it
[01:38:22.750 --> 01:38:22.940]   was
[01:38:22.940 --> 01:38:23.620]   Just
[01:38:23.620 --> 01:38:23.630]   sort
[01:38:23.630 --> 01:38:23.790]   of
[01:38:23.790 --> 01:38:23.870]   a
[01:38:23.870 --> 01:38:24.260]   gimm
[01:38:24.260 --> 01:38:24.460]  ick
[01:38:24.460 --> 01:38:24.860]   and
[01:38:24.860 --> 01:38:24.960]   and
[01:38:24.960 --> 01:38:25.210]   all
[01:38:25.210 --> 01:38:25.380]   of
[01:38:25.380 --> 01:38:25.780]   them
[01:38:25.780 --> 01:38:26.130]   pretty
[01:38:26.130 --> 01:38:26.370]   much
[01:38:26.370 --> 01:38:26.730]   agreed
[01:38:26.730 --> 01:38:26.980]   that
[01:38:26.980 --> 01:38:27.250]   that
[01:38:27.250 --> 01:38:27.540]   it
[01:38:27.540 --> 01:38:27.580]  's
[01:38:27.580 --> 01:38:27.750]   not
[01:38:27.750 --> 01:38:27.890]   it
[01:38:27.890 --> 01:38:28.030]  's
[01:38:28.030 --> 01:38:28.310]   not
[01:38:28.310 --> 01:38:28.320]   a
[01:38:28.320 --> 01:38:28.590]   gimm
[01:38:28.590 --> 01:38:28.860]  ick
[01:38:28.860 --> 01:38:28.860]  
[01:38:28.860 --> 01:38:29.010]   it
[01:38:29.010 --> 01:38:29.360]   really
[01:38:29.360 --> 01:38:29.480]   is
[01:38:29.480 --> 01:38:29.990]   accurate
[01:38:29.990 --> 01:38:30.650]   reflection
[01:38:30.650 --> 01:38:30.750]   of
[01:38:30.750 --> 01:38:30.940]   the
[01:38:30.940 --> 01:38:31.130]   way
[01:38:31.130 --> 01:38:31.270]   I
[01:38:31.270 --> 01:38:31.510]   think
[01:38:31.510 --> 01:38:31.700]   and
[01:38:31.700 --> 01:38:31.950]   kind
[01:38:31.950 --> 01:38:32.140]   of
[01:38:32.140 --> 01:38:32.800]   My
[01:38:32.800 --> 01:38:35.100]   message
[01:38:35.100 --> 01:38:35.950]   and
[01:38:35.950 --> 01:38:36.930]   and
[01:38:36.930 --> 01:38:37.040]   and
[01:38:37.040 --> 01:38:37.510]   how
[01:38:37.510 --> 01:38:37.700]   I
[01:38:37.700 --> 01:38:38.750]   move
[01:38:38.750 --> 01:38:39.220]   people
[01:38:39.220 --> 01:38:39.520]   to
[01:38:39.520 --> 01:38:39.820]   do
[01:38:39.820 --> 01:38:40.460]   what
[01:38:40.460 --> 01:38:40.580]   What
[01:38:40.580 --> 01:38:41.090]   they
[01:38:41.090 --> 01:38:41.750]  're
[01:38:41.750 --> 01:38:41.750]   moved
[01:38:41.750 --> 01:38:41.910]   to
[01:38:41.910 --> 01:38:42.320]   do
[01:38:42.320 --> 01:38:42.390]   what
[01:38:42.390 --> 01:38:42.720]   they
[01:38:42.720 --> 01:38:43.030]   move
[01:38:43.030 --> 01:38:43.850]   themselves
[01:38:43.850 --> 01:38:44.010]   to
[01:38:44.010 --> 01:38:44.170]   do
[01:38:44.170 --> 01:38:44.330]   so
[01:38:44.330 --> 01:38:44.490]   to
[01:38:44.490 --> 01:38:45.230]   answer
[01:38:45.230 --> 01:38:45.310]   your
[01:38:45.310 --> 01:38:46.060]   question
[01:38:46.060 --> 01:38:46.220]   it
[01:38:46.220 --> 01:38:46.380]  's
[01:38:46.380 --> 01:38:47.050]   possible
[01:38:47.050 --> 01:38:47.220]   it
[01:38:47.220 --> 01:38:47.350]  's
[01:38:47.350 --> 01:38:48.020]   possible
[01:38:48.020 --> 01:38:49.140]   that
[01:38:49.140 --> 01:38:51.900]   People
[01:38:51.900 --> 01:38:52.310]   Find
[01:38:52.310 --> 01:38:52.390]   my
[01:38:52.390 --> 01:38:52.860]   story
[01:38:52.860 --> 01:38:52.970]   or
[01:38:52.970 --> 01:38:53.130]   my
[01:38:53.130 --> 01:38:53.710]   message
[01:38:53.710 --> 01:38:54.630]   interesting
[01:38:54.630 --> 01:38:55.150]   enough
[01:38:55.150 --> 01:38:55.420]   to
[01:38:55.420 --> 01:38:55.450]   do
[01:38:55.450 --> 01:38:55.860]   that
[01:38:55.860 --> 01:38:56.020]  .
[01:38:56.020 --> 01:38:56.120]   But
[01:38:56.120 --> 01:38:56.280]   but
[01:38:56.280 --> 01:38:56.340]   it
[01:38:56.340 --> 01:38:56.430]  's
[01:38:56.430 --> 01:38:56.470]   I
[01:38:56.470 --> 01:38:56.680]   mean
[01:38:56.680 --> 01:38:56.960]   nothing
[01:38:56.960 --> 01:38:57.090]   set
[01:38:57.090 --> 01:38:57.180]   in
[01:38:57.180 --> 01:38:57.460]   stone
[01:38:57.980 --> 01:38:58.300]  
[01:38:58.300 --> 01:38:58.400]   Nothing
[01:38:58.400 --> 01:38:58.700]   said
[01:38:58.700 --> 01:38:58.930]   I
[01:38:58.930 --> 01:38:58.940]   mean
[01:38:58.940 --> 01:38:59.060]   if
[01:38:59.060 --> 01:38:59.350]   that
[01:38:59.350 --> 01:38:59.420]   if
[01:38:59.420 --> 01:38:59.670]   that
[01:38:59.670 --> 01:38:59.790]  's
[01:38:59.790 --> 01:38:59.970]   the
[01:38:59.970 --> 01:39:00.100]   if
[01:39:00.100 --> 01:39:00.320]   that
[01:39:00.320 --> 01:39:00.480]  's
[01:39:00.480 --> 01:39:00.620]   the
[01:39:00.620 --> 01:39:00.860]   form
[01:39:00.860 --> 01:39:00.980]   my
[01:39:00.980 --> 01:39:01.280]   world
[01:39:01.280 --> 01:39:01.340]  -
[01:39:01.340 --> 01:39:01.400]  s
[01:39:01.400 --> 01:39:01.740]  aving
[01:39:01.740 --> 01:39:01.870]   Comes
[01:39:01.870 --> 01:39:02.330]   in
[01:39:02.330 --> 01:39:02.700]   and
[01:39:02.700 --> 01:39:02.890]   I
[01:39:02.890 --> 01:39:03.140]   think
[01:39:03.140 --> 01:39:03.490]   that
[01:39:03.490 --> 01:39:03.840]   that
[01:39:03.840 --> 01:39:04.010]  's
[01:39:04.010 --> 01:39:04.290]   the
[01:39:04.290 --> 01:39:04.680]   most
[01:39:04.680 --> 01:39:05.000]   good
[01:39:05.000 --> 01:39:05.250]   I
[01:39:05.250 --> 01:39:05.320]   can
[01:39:05.320 --> 01:39:05.520]   do
[01:39:05.520 --> 01:39:05.840]   then
[01:39:05.840 --> 01:39:06.190]   then
[01:39:06.190 --> 01:39:06.660]   sure
[01:39:06.660 --> 01:39:07.640]   You
[01:39:07.640 --> 01:39:08.020]   know
[01:39:08.020 --> 01:39:08.100]  ,
[01:39:08.100 --> 01:39:08.140]   I
[01:39:08.140 --> 01:39:08.280]   don
[01:39:08.280 --> 01:39:08.350]  't
[01:39:08.350 --> 01:39:08.560]   think
[01:39:08.560 --> 01:39:08.680]   you
[01:39:08.680 --> 01:39:08.870]   know
[01:39:08.870 --> 01:39:08.990]   big
[01:39:08.990 --> 01:39:09.510]   motivational
[01:39:09.510 --> 01:39:09.840]   speaker
[01:39:09.840 --> 01:39:09.890]   or
[01:39:09.890 --> 01:39:10.100]   being
[01:39:10.100 --> 01:39:10.460]   someone
[01:39:10.460 --> 01:39:10.500]   I
[01:39:10.500 --> 01:39:10.660]   mean
[01:39:10.660 --> 01:39:10.750]  ,
[01:39:10.750 --> 01:39:10.790]   I
[01:39:10.790 --> 01:39:10.930]   don
[01:39:10.930 --> 01:39:11.250]  't
[01:39:11.250 --> 01:39:11.460]   something
[01:39:11.460 --> 01:39:11.520]   I
[01:39:11.520 --> 01:39:11.700]   don
[01:39:11.700 --> 01:39:11.980]  't
[01:39:11.980 --> 01:39:12.120]   think
[01:39:12.120 --> 01:39:12.460]   wrong
[01:39:12.460 --> 01:39:12.660]   with
[01:39:12.660 --> 01:39:12.910]   any
[01:39:12.910 --> 01:39:12.960]   of
[01:39:12.960 --> 01:39:13.220]   that
[01:39:13.220 --> 01:39:13.260]   I
[01:39:13.260 --> 01:39:13.450]   mean
[01:39:13.450 --> 01:39:13.700]   obviously
[01:39:13.700 --> 01:39:13.910]   that
[01:39:13.910 --> 01:39:14.010]  's
[01:39:14.010 --> 01:39:14.400]   this
[01:39:14.400 --> 01:39:14.580]   people
[01:39:14.580 --> 01:39:14.740]   do
[01:39:14.740 --> 01:39:14.750]   a
[01:39:14.750 --> 01:39:14.960]   huge
[01:39:14.960 --> 01:39:15.340]   service
[01:39:15.340 --> 01:39:15.450]   to
[01:39:15.450 --> 01:39:15.500]   a
[01:39:15.500 --> 01:39:15.660]   lot
[01:39:15.660 --> 01:39:15.770]   of
[01:39:15.770 --> 01:39:16.140]   people
[01:39:16.140 --> 01:39:16.180]   a
[01:39:16.180 --> 01:39:16.460]   people
[01:39:16.460 --> 01:39:16.640]   help
[01:39:16.640 --> 01:39:16.940]   people
[01:39:16.940 --> 01:39:17.700]   fix
[01:39:17.700 --> 01:39:17.730]   their
[01:39:17.730 --> 01:39:18.220]   lives
[01:39:18.220 --> 01:39:18.540]   and
[01:39:18.540 --> 01:39:19.060]   Rein
[01:39:19.060 --> 01:39:19.130]  vent
[01:39:19.130 --> 01:39:19.720]   themselves
[01:39:19.720 --> 01:39:19.910]   and
[01:39:19.910 --> 01:39:20.170]   gain
[01:39:20.170 --> 01:39:20.830]   confidence
[01:39:20.830 --> 01:39:21.020]   and
[01:39:21.020 --> 01:39:21.570]   control
[01:39:21.570 --> 01:39:21.780]   over
[01:39:21.780 --> 01:39:21.880]  ,
[01:39:21.880 --> 01:39:22.070]   you
[01:39:22.070 --> 01:39:22.300]   know
[01:39:22.300 --> 01:39:22.530]  ,
[01:39:22.530 --> 01:39:22.660]   what
[01:39:22.660 --> 01:39:22.770]  's
[01:39:22.770 --> 01:39:23.060]   going
[01:39:23.060 --> 01:39:23.220]   on
[01:39:23.220 --> 01:39:23.260]  ?
[01:39:23.260 --> 01:39:23.450]   But
[01:39:23.450 --> 01:39:23.790]   yeah
[01:39:23.790 --> 01:39:23.820]  ,
[01:39:23.820 --> 01:39:24.220]   that
[01:39:24.220 --> 01:39:24.230]  's
[01:39:24.230 --> 01:39:24.500]   fine
[01:39:24.500 --> 01:39:24.500]  
[01:39:24.500 --> 01:39:24.530]   I
[01:39:24.530 --> 01:39:24.680]   mean
[01:39:24.680 --> 01:39:24.750]  ,
[01:39:24.750 --> 01:39:24.860]   you
[01:39:24.860 --> 01:39:25.050]   know
[01:39:25.050 --> 01:39:25.230]   fact
[01:39:25.230 --> 01:39:25.310]   that
[01:39:25.310 --> 01:39:25.440]   you
[01:39:25.440 --> 01:39:25.530]  're
[01:39:25.530 --> 01:39:25.780]   25
[01:39:25.780 --> 01:39:25.900]   you
[01:39:25.900 --> 01:39:26.030]  've
[01:39:26.030 --> 01:39:26.190]   done
[01:39:26.190 --> 01:39:26.440]   what
[01:39:26.440 --> 01:39:26.480]   you
[01:39:26.480 --> 01:39:26.600]  've
[01:39:26.600 --> 01:39:26.890]   done
[01:39:26.890 --> 01:39:27.010]   and
[01:39:27.010 --> 01:39:27.020]   you
[01:39:27.020 --> 01:39:27.130]  've
[01:39:27.130 --> 01:39:27.630]   overcome
[01:39:27.630 --> 01:39:27.730]   what
[01:39:27.730 --> 01:39:27.870]   you
[01:39:27.870 --> 01:39:28.010]  've
[01:39:28.010 --> 01:39:28.390]   overcome
[01:39:28.390 --> 01:39:28.540]   is
[01:39:28.540 --> 01:39:28.770]   really
[01:39:28.770 --> 01:39:29.140]   amazing
[01:39:29.140 --> 01:39:29.300]   So
[01:39:29.300 --> 01:39:29.450]  ,
[01:39:29.450 --> 01:39:29.710]   you
[01:39:29.710 --> 01:39:30.000]   know
[01:39:30.000 --> 01:39:30.150]  ,
[01:39:30.150 --> 01:39:30.230]   I
[01:39:30.230 --> 01:39:30.600]   think
[01:39:30.600 --> 01:39:31.060]   I
[01:39:31.060 --> 01:39:31.140]   think
[01:39:31.140 --> 01:39:31.410]   Cou
[01:39:31.410 --> 01:39:31.780]  pled
[01:39:31.780 --> 01:39:32.450]   with
[01:39:32.450 --> 01:39:32.680]   the
[01:39:32.680 --> 01:39:32.830]   fact
[01:39:32.830 --> 01:39:33.210]   what
[01:39:33.210 --> 01:39:33.490]   you
[01:39:33.490 --> 01:39:33.770]  've
[01:39:33.770 --> 01:39:34.180]   done
[01:39:34.180 --> 01:39:34.290]  ,
[01:39:34.290 --> 01:39:34.450]   you
[01:39:34.450 --> 01:39:34.700]   know
[01:39:34.700 --> 01:39:34.810]   at
[01:39:34.810 --> 01:39:34.950]   this
[01:39:34.950 --> 01:39:35.120]   early
[01:39:35.120 --> 01:39:35.200]   in
[01:39:35.200 --> 01:39:35.340]   age
[01:39:35.340 --> 01:39:35.490]   you
[01:39:35.490 --> 01:39:35.670]   what
[01:39:35.670 --> 01:39:35.910]   you
[01:39:35.910 --> 01:39:35.950]  've
[01:39:35.950 --> 01:39:36.170]   been
[01:39:36.170 --> 01:39:36.330]   able
[01:39:36.330 --> 01:39:36.420]   to
[01:39:36.420 --> 01:39:36.610]   sort
[01:39:36.610 --> 01:39:36.700]   of
[01:39:36.700 --> 01:39:37.100]   achieve
[01:39:37.100 --> 01:39:37.470]  ,
[01:39:37.470 --> 01:39:37.550]   you
[01:39:37.550 --> 01:39:37.780]   know
[01:39:37.780 --> 01:39:37.990]   You
[01:39:37.990 --> 01:39:38.250]   know
[01:39:38.250 --> 01:39:38.670]   create
[01:39:38.670 --> 01:39:38.710]   a
[01:39:38.710 --> 01:39:39.390]   successful
[01:39:39.390 --> 01:39:39.940]   business
[01:39:39.940 --> 01:39:40.260]   and
[01:39:40.260 --> 01:39:40.580]   and
[01:39:40.580 --> 01:39:41.120]   all
[01:39:41.120 --> 01:39:41.330]   that
[01:39:41.330 --> 01:39:41.540]   is
[01:39:41.540 --> 01:39:42.100]   great
[01:39:42.100 --> 01:39:42.190]  .
[01:39:42.190 --> 01:39:42.310]   That
[01:39:42.310 --> 01:39:42.440]  's
[01:39:42.440 --> 01:39:42.700]   impressive
[01:39:42.700 --> 01:39:43.140]   anyway
[01:39:43.140 --> 01:39:43.240]  ,
[01:39:43.240 --> 01:39:43.870]   especially
[01:39:43.870 --> 01:39:44.500]   25
[01:39:44.500 --> 01:39:44.740]   But
[01:39:44.740 --> 01:39:45.050]   then
[01:39:45.050 --> 01:39:45.480]   you
[01:39:45.480 --> 01:39:45.620]   know
[01:39:45.620 --> 01:39:45.830]   the
[01:39:45.830 --> 01:39:46.050]   fact
[01:39:46.050 --> 01:39:46.300]   that
[01:39:46.300 --> 01:39:46.480]   you
[01:39:46.480 --> 01:39:46.660]   had
[01:39:46.660 --> 01:39:46.780]   to
[01:39:46.780 --> 01:39:47.310]   struggle
[01:39:47.310 --> 01:39:47.830]   growing
[01:39:47.830 --> 01:39:47.830]   up
[01:39:47.830 --> 01:39:48.190]   with
[01:39:48.190 --> 01:39:48.380]   with
[01:39:48.380 --> 01:39:48.770]   you
[01:39:48.770 --> 01:39:49.300]   know
[01:39:49.300 --> 01:39:49.420]   with
[01:39:49.420 --> 01:39:49.540]   what
[01:39:49.540 --> 01:39:49.790]   happened
[01:39:49.790 --> 01:39:49.910]   to
[01:39:49.910 --> 01:39:49.980]   you
[01:39:49.980 --> 01:39:50.040]   I
[01:39:50.040 --> 01:39:50.340]   think
[01:39:50.340 --> 01:39:50.600]   that
[01:39:50.600 --> 01:39:50.910]   makes
[01:39:50.910 --> 01:39:51.030]   it
[01:39:51.030 --> 01:39:51.090]   a
[01:39:51.090 --> 01:39:51.760]   really
[01:39:51.760 --> 01:39:51.890]   sort
[01:39:51.890 --> 01:39:51.940]   of
[01:39:51.940 --> 01:39:52.480]   inspiring
[01:39:52.480 --> 01:39:52.820]   story
[01:39:53.700 --> 01:39:53.730]  
[01:39:53.730 --> 01:39:53.930]   That
[01:39:53.930 --> 01:39:54.140]  's
[01:39:54.140 --> 01:39:54.380]   worth
[01:39:54.380 --> 01:39:54.660]   being
[01:39:54.660 --> 01:39:55.060]   shared
[01:39:55.060 --> 01:39:55.170]  ,
[01:39:55.170 --> 01:39:55.420]   you
[01:39:55.420 --> 01:39:55.620]   know
[01:39:55.620 --> 01:39:55.900]   sure
[01:39:55.900 --> 01:39:56.140]  .
[01:39:56.140 --> 01:39:56.180]   Well
[01:39:56.180 --> 01:39:56.260]  ,
[01:39:56.260 --> 01:39:56.300]   I
[01:39:56.300 --> 01:39:56.460]   hope
[01:39:56.460 --> 01:39:56.560]   it
[01:39:56.560 --> 01:39:56.740]   helps
[01:39:56.740 --> 01:39:57.020]   people
[01:39:57.020 --> 01:39:57.610]  .
[01:39:57.610 --> 01:39:57.620]   That
[01:39:57.620 --> 01:39:57.780]  's
[01:39:57.780 --> 01:39:58.060]   all
[01:39:58.060 --> 01:39:58.100]   I
[01:39:58.100 --> 01:39:58.230]   can
[01:39:58.230 --> 01:39:58.490]   really
[01:39:58.490 --> 01:39:58.660]   hope
[01:39:58.660 --> 01:39:58.940]   for
[01:39:58.940 --> 01:39:59.140]   and
[01:39:59.140 --> 01:39:59.630]   you
[01:39:59.630 --> 01:40:00.180]   know
[01:40:00.180 --> 01:40:00.360]   And
[01:40:00.360 --> 01:40:00.420]   I
[01:40:00.420 --> 01:40:00.670]   know
[01:40:00.670 --> 01:40:00.740]   I
[01:40:00.740 --> 01:40:00.960]   know
[01:40:00.960 --> 01:40:01.200]   some
[01:40:01.200 --> 01:40:01.560]   people
[01:40:01.560 --> 01:40:01.800]   kind
[01:40:01.800 --> 01:40:01.920]   of
[01:40:01.920 --> 01:40:02.180]   feel
[01:40:02.180 --> 01:40:02.480]   They
[01:40:02.480 --> 01:40:02.910]  're
[01:40:02.910 --> 01:40:03.000]   kind
[01:40:03.000 --> 01:40:03.150]   of
[01:40:03.150 --> 01:40:03.300]   sn
[01:40:03.300 --> 01:40:03.540]  ark
[01:40:03.540 --> 01:40:03.590]  y
[01:40:03.590 --> 01:40:04.140]   about
[01:40:04.140 --> 01:40:04.250]   when
[01:40:04.250 --> 01:40:04.520]   they
[01:40:04.520 --> 01:40:04.720]   say
[01:40:04.720 --> 01:40:04.990]   Tony
[01:40:04.990 --> 01:40:05.190]   Rob
[01:40:05.190 --> 01:40:05.500]  bins
[01:40:05.500 --> 01:40:05.540]  ,
[01:40:05.540 --> 01:40:05.610]   you
[01:40:05.610 --> 01:40:05.720]   know
[01:40:05.720 --> 01:40:06.030]   They
[01:40:06.030 --> 01:40:06.780]   mean
[01:40:06.780 --> 01:40:06.810]   like
[01:40:06.810 --> 01:40:07.020]   oh
[01:40:07.020 --> 01:40:07.190]   you
[01:40:07.190 --> 01:40:07.420]   must
[01:40:07.420 --> 01:40:07.560]   be
[01:40:07.560 --> 01:40:07.940]   kind
[01:40:07.940 --> 01:40:07.950]   of
[01:40:07.950 --> 01:40:08.010]   a
[01:40:08.010 --> 01:40:08.210]   shy
[01:40:08.210 --> 01:40:08.470]  ster
[01:40:08.470 --> 01:40:08.670]   and
[01:40:08.670 --> 01:40:08.950]   full
[01:40:08.950 --> 01:40:09.060]   of
[01:40:09.060 --> 01:40:09.380]   crap
[01:40:09.380 --> 01:40:09.870]   because
[01:40:09.870 --> 01:40:10.240]   you
[01:40:10.240 --> 01:40:10.380]   know
[01:40:10.380 --> 01:40:10.540]   for
[01:40:10.540 --> 01:40:10.960]   whatever
[01:40:10.960 --> 01:40:11.280]   reason
[01:40:11.280 --> 01:40:11.490]   Tony
[01:40:11.490 --> 01:40:11.650]   Rob
[01:40:11.650 --> 01:40:11.870]  bins
[01:40:11.870 --> 01:40:12.150]   doesn
[01:40:12.150 --> 01:40:12.220]  't
[01:40:12.220 --> 01:40:12.480]   speak
[01:40:12.480 --> 01:40:12.580]   to
[01:40:12.580 --> 01:40:12.830]   them
[01:40:12.830 --> 01:40:12.890]   or
[01:40:12.890 --> 01:40:13.310]   whatever
[01:40:13.310 --> 01:40:13.540]   and
[01:40:13.540 --> 01:40:13.750]   It
[01:40:13.750 --> 01:40:13.950]  's
[01:40:13.950 --> 01:40:14.040]   it
[01:40:14.040 --> 01:40:14.750]  's
[01:40:14.750 --> 01:40:14.800]   easy
[01:40:14.800 --> 01:40:15.050]   to
[01:40:15.050 --> 01:40:15.220]   be
[01:40:15.220 --> 01:40:15.960]   cynical
[01:40:15.960 --> 01:40:16.540]   about
[01:40:16.540 --> 01:40:17.410]   work
[01:40:17.410 --> 01:40:18.270]   that
[01:40:18.270 --> 01:40:19.060]   other
[01:40:19.060 --> 01:40:19.360]  
[01:40:19.360 --> 01:40:19.450]   People
[01:40:19.450 --> 01:40:19.640]   are
[01:40:19.640 --> 01:40:19.960]   doing
[01:40:19.960 --> 01:40:20.150]   but
[01:40:20.150 --> 01:40:20.480]   I
[01:40:20.480 --> 01:40:20.730]   hope
[01:40:20.730 --> 01:40:20.740]   that
[01:40:20.740 --> 01:40:20.870]   it
[01:40:20.870 --> 01:40:21.130]   does
[01:40:21.130 --> 01:40:21.390]   help
[01:40:21.390 --> 01:40:21.810]   people
[01:40:21.810 --> 01:40:21.970]   and
[01:40:21.970 --> 01:40:22.030]   I
[01:40:22.030 --> 01:40:22.290]   hope
[01:40:22.290 --> 01:40:22.500]   I
[01:40:22.500 --> 01:40:22.610]   hope
[01:40:22.610 --> 01:40:23.020]   that
[01:40:23.020 --> 01:40:23.060]   the
[01:40:23.060 --> 01:40:23.450]   people
[01:40:23.450 --> 01:40:23.740]   that
[01:40:23.740 --> 01:40:23.830]   it
[01:40:23.830 --> 01:40:24.300]   helps
[01:40:24.300 --> 01:40:25.730]   out
[01:40:25.730 --> 01:40:26.260]   way
[01:40:26.260 --> 01:40:26.280]   the
[01:40:26.280 --> 01:40:26.660]   people
[01:40:26.660 --> 01:40:26.850]   who
[01:40:26.850 --> 01:40:27.040]   are
[01:40:27.040 --> 01:40:27.620]   skeptical
[01:40:27.620 --> 01:40:27.980]   about
[01:40:27.980 --> 01:40:28.250]   You
[01:40:28.250 --> 01:40:28.800]   know
[01:40:28.800 --> 01:40:29.390]   what
[01:40:29.390 --> 01:40:29.470]   I
[01:40:29.470 --> 01:40:29.650]   am
[01:40:29.650 --> 01:40:29.980]   and
[01:40:29.980 --> 01:40:30.450]   what
[01:40:30.450 --> 01:40:30.570]   I
[01:40:30.570 --> 01:40:31.150]   write
[01:40:31.150 --> 01:40:31.580]   and
[01:40:31.580 --> 01:40:34.940]   So
[01:40:34.940 --> 01:40:35.260]   It
[01:40:35.260 --> 01:40:35.560]  's
[01:40:35.560 --> 01:40:36.980]   authentic
[01:40:36.980 --> 01:40:37.480]   Yeah
