
[00:00:00.000 --> 00:00:00.140]  
[00:00:00.140 --> 00:00:13.130]   Music
[01:49:09.440 --> 01:49:09.610]   apple
[01:49:09.610 --> 01:49:09.990]   because
[01:49:09.990 --> 01:49:10.150]   the
[01:49:10.150 --> 01:49:10.530]   website
[01:49:10.530 --> 01:49:10.750]   they
[01:49:10.750 --> 01:49:11.180]   get
[01:49:11.180 --> 01:49:11.270]   money
[01:49:11.270 --> 01:49:11.560]   because
[01:49:11.560 --> 01:49:11.670]   of
[01:49:11.670 --> 01:49:11.850]   the
[01:49:11.850 --> 01:49:12.210]   service
[01:49:12.210 --> 01:49:12.370]   the
[01:49:12.370 --> 01:49:12.530]   app
[01:49:12.530 --> 01:49:12.640]   on
[01:49:12.640 --> 01:49:12.800]   the
[01:49:12.800 --> 01:49:13.180]   website
[01:49:13.180 --> 01:49:13.450]   offer
[01:49:13.450 --> 01:49:13.780]  .
[01:49:13.780 --> 01:49:16.770]   Ok
[01:49:16.770 --> 01:49:17.100]  .
[01:49:17.100 --> 01:49:17.120]   That
[01:49:17.120 --> 01:49:17.880]  's
[01:49:17.880 --> 01:49:18.040]   about
[01:49:18.040 --> 01:49:18.390]   that
[01:49:18.390 --> 01:49:18.710]   mean
[01:49:18.710 --> 01:49:19.070]   there
[01:49:19.070 --> 01:49:19.460]  's
[01:49:19.460 --> 01:49:19.580]   two
[01:49:19.580 --> 01:49:20.160]   cases
[01:49:20.160 --> 01:49:20.180]   in
[01:49:20.180 --> 01:49:20.610]   point
[01:49:20.610 --> 01:49:21.040]   where
[01:49:21.040 --> 01:49:21.730]   this
[01:49:21.730 --> 01:49:21.900]   thesis
[01:49:21.900 --> 01:49:22.330]   could
[01:49:22.330 --> 01:49:22.670]   work
[01:49:22.670 --> 01:49:23.020]  .
[01:49:23.020 --> 01:49:23.110]   So
[01:49:23.110 --> 01:49:23.290]   if
[01:49:23.290 --> 01:49:23.680]   you
[01:49:23.680 --> 01:49:23.740]  're
[01:49:23.740 --> 01:49:24.030]   not
[01:49:24.030 --> 01:49:24.360]   making
[01:49:24.360 --> 01:49:24.570]   any
[01:49:24.570 --> 01:49:24.930]   money
[01:49:24.930 --> 01:49:25.140]   for
[01:49:25.140 --> 01:49:25.350]   the
[01:49:25.350 --> 01:49:25.570]   app
[01:49:25.570 --> 01:49:25.770]   but
[01:49:25.770 --> 01:49:25.910]   it
[01:49:25.910 --> 01:49:26.120]  's
[01:49:26.120 --> 01:49:26.410]   gonna
[01:49:26.410 --> 01:49:27.020]   drive
[01:49:27.020 --> 01:49:27.460]   business
[01:49:27.460 --> 01:49:27.600]   to
[01:49:27.600 --> 01:49:27.880]   your
[01:49:27.880 --> 01:49:28.290]   app
[01:49:28.290 --> 01:49:28.370]   that
[01:49:28.370 --> 01:49:28.580]   you
[01:49:28.580 --> 01:49:28.790]  're
[01:49:28.790 --> 01:49:29.070]   then
[01:49:29.070 --> 01:49:29.420]   gonna
[01:49:29.420 --> 01:49:29.770]   monet
[01:49:29.770 --> 01:49:30.100]  ize
[01:49:30.100 --> 01:49:30.380]   second
[01:49:30.380 --> 01:49:30.780]   and
[01:49:30.780 --> 01:49:31.030]   second
[01:49:31.030 --> 01:49:31.560]   earlier
[01:49:31.560 --> 01:49:31.560]  .
[01:49:31.660 --> 01:49:31.720]  
[01:49:31.720 --> 01:49:31.900]   Yeah
[01:49:31.900 --> 01:49:32.010]   i
[01:49:32.010 --> 01:49:32.250]   mean
[01:49:32.250 --> 01:49:32.440]   that
[01:49:32.440 --> 01:49:32.680]   that
[01:49:32.680 --> 01:49:32.790]  's
[01:49:32.790 --> 01:49:33.040]   sort
[01:49:33.040 --> 01:49:33.160]   of
[01:49:33.160 --> 01:49:33.430]   what
[01:49:33.430 --> 01:49:33.570]   you
[01:49:33.570 --> 01:49:33.950]   know
[01:49:33.950 --> 01:49:34.060]   when
[01:49:34.060 --> 01:49:34.120]   i
[01:49:34.120 --> 01:49:34.420]   heard
[01:49:34.420 --> 01:49:34.870]   about
[01:49:34.870 --> 01:49:34.900]   the
[01:49:34.900 --> 01:49:35.340]   article
[01:49:35.340 --> 01:49:35.380]   i
[01:49:35.380 --> 01:49:35.800]   thought
[01:49:35.800 --> 01:49:36.040]   that
[01:49:36.040 --> 01:49:36.160]  's
[01:49:36.160 --> 01:49:36.400]   what
[01:49:36.400 --> 01:49:36.520]   it
[01:49:36.520 --> 01:49:36.820]   meant
[01:49:36.820 --> 01:49:36.940]   it
[01:49:36.940 --> 01:49:37.180]   just
[01:49:37.180 --> 01:49:37.440]   meant
[01:49:37.440 --> 01:49:37.780]   it
[01:49:37.780 --> 01:49:37.860]   was
[01:49:37.860 --> 01:49:38.020]   just
[01:49:38.020 --> 01:49:38.440]   talking
[01:49:38.440 --> 01:49:38.740]   about
[01:49:38.740 --> 01:49:38.940]  .
[01:49:38.940 --> 01:49:39.600]   The
[01:49:39.600 --> 01:49:39.710]   thesis
[01:49:39.710 --> 01:49:39.750]   of
[01:49:39.750 --> 01:49:39.970]   the
[01:49:39.970 --> 01:49:40.200]   way
[01:49:40.200 --> 01:49:40.490]   that
[01:49:40.490 --> 01:49:40.710]   you
[01:49:40.710 --> 01:49:41.160]   kind
[01:49:41.160 --> 01:49:41.310]   of
[01:49:41.310 --> 01:49:41.680]   release
[01:49:41.680 --> 01:49:41.820]   it
[01:49:41.820 --> 01:49:42.200]   first
[01:49:42.200 --> 01:49:42.420]   but
[01:49:42.420 --> 01:49:42.570]   it
[01:49:42.570 --> 01:49:42.590]   wasn
[01:49:42.590 --> 01:49:43.290]  't
[01:49:43.290 --> 01:49:43.450]   really
[01:49:43.450 --> 01:49:43.970]   talking
[01:49:43.970 --> 01:49:44.340]   about
[01:49:44.340 --> 01:49:44.640]  .
[01:49:44.640 --> 01:49:45.280]   Building
[01:49:45.280 --> 01:49:45.720]   apps
[01:49:45.720 --> 01:49:45.840]   for
[01:49:45.840 --> 01:49:46.500]   building
[01:49:46.500 --> 01:49:46.860]   apps
[01:49:46.860 --> 01:49:47.120]   sake
[01:49:47.120 --> 01:49:47.310]   it
[01:49:47.310 --> 01:49:47.520]   was
[01:49:47.520 --> 01:49:47.840]   just
[01:49:47.840 --> 01:49:48.320]   saying
[01:49:48.320 --> 01:49:48.630]   ok
[01:49:48.630 --> 01:49:48.850]   rather
[01:49:48.850 --> 01:49:49.050]   than
[01:49:49.050 --> 01:49:49.310]   build
[01:49:49.310 --> 01:49:49.500]   your
[01:49:49.500 --> 01:49:50.030]   website
[01:49:50.030 --> 01:49:50.250]   rather
[01:49:50.250 --> 01:49:50.550]   than
[01:49:50.550 --> 01:49:50.610]   us
[01:49:50.610 --> 01:49:50.990]   build
[01:49:50.990 --> 01:49:51.080]   any
[01:49:51.080 --> 01:49:51.410]   food
[01:49:51.410 --> 01:49:51.490]   and
[01:49:51.490 --> 01:49:51.590]   it
[01:49:51.590 --> 01:49:51.740]   was
[01:49:51.740 --> 01:49:51.790]   a
[01:49:51.790 --> 01:49:52.150]   website
[01:49:52.150 --> 01:49:52.440]   first
[01:49:52.440 --> 01:49:52.510]   we
[01:49:52.510 --> 01:49:52.810]   build
[01:49:52.810 --> 01:49:53.180]   anything
[01:49:53.180 --> 01:49:53.330]   was
[01:49:53.330 --> 01:49:53.380]   a
[01:49:53.380 --> 01:49:53.680]   mobile
[01:49:53.680 --> 01:49:53.840]   app
[01:49:53.840 --> 01:49:54.250]   first
[01:49:54.250 --> 01:49:54.340]   and
[01:49:54.340 --> 01:49:54.460]   then
[01:49:54.460 --> 01:49:54.560]   we
[01:49:54.560 --> 01:49:54.830]   build
[01:49:54.830 --> 01:49:54.920]   it
[01:49:54.920 --> 01:49:55.020]   as
[01:49:55.020 --> 01:49:55.070]   a
[01:49:55.070 --> 01:49:55.430]   website
[01:49:55.430 --> 01:49:55.700]  .
[01:49:57.320 --> 01:49:57.550]  
[01:49:57.550 --> 01:49:57.690]   Right
[01:49:57.690 --> 01:49:58.130]   course
[01:49:58.130 --> 01:49:58.350]   for
[01:49:58.350 --> 01:49:58.570]   any
[01:49:58.570 --> 01:49:58.860]   food
[01:49:58.860 --> 01:49:59.230]   doesn
[01:49:59.230 --> 01:49:59.370]  't
[01:49:59.370 --> 01:49:59.660]   make
[01:49:59.660 --> 01:49:59.880]   any
[01:49:59.880 --> 01:50:00.250]   sense
[01:50:00.250 --> 01:50:00.700]   because
[01:50:00.700 --> 01:50:01.210]   you
[01:50:01.210 --> 01:50:01.280]   need
[01:50:01.280 --> 01:50:01.500]   you
[01:50:01.500 --> 01:50:01.790]   know
[01:50:01.790 --> 01:50:02.380]   video
[01:50:02.380 --> 01:50:02.440]   and
[01:50:02.440 --> 01:50:02.820]   screen
[01:50:02.820 --> 01:50:03.340]   sharing
[01:50:03.340 --> 01:50:03.930]   anything
[01:50:03.930 --> 01:50:04.220]   done
[01:50:04.220 --> 01:50:04.360]   so
[01:50:04.360 --> 01:50:04.720]  .
[01:50:04.720 --> 01:50:05.120]   What
[01:50:05.120 --> 01:50:05.190]   you
[01:50:05.190 --> 01:50:05.290]   don
[01:50:05.290 --> 01:50:05.400]  't
[01:50:05.400 --> 01:50:05.670]   do
[01:50:05.670 --> 01:50:05.800]   video
[01:50:05.800 --> 01:50:05.970]   and
[01:50:05.970 --> 01:50:06.320]   screen
[01:50:06.320 --> 01:50:06.730]   sharing
[01:50:06.730 --> 01:50:06.900]   for
[01:50:06.900 --> 01:50:07.370]   anything
[01:50:07.370 --> 01:50:07.660]   like
[01:50:07.660 --> 01:50:08.070]   anything
[01:50:08.070 --> 01:50:08.300]   just
[01:50:08.300 --> 01:50:08.340]   a
[01:50:08.340 --> 01:50:09.120]   marketplace
[01:50:09.120 --> 01:50:09.120]  .
[01:50:09.120 --> 01:50:09.470]   Yeah
[01:50:09.470 --> 01:50:09.550]   but
[01:50:09.550 --> 01:50:09.730]   you
[01:50:09.730 --> 01:50:09.910]  're
[01:50:09.910 --> 01:50:10.200]   all
[01:50:10.200 --> 01:50:10.520]   tonight
[01:50:10.520 --> 01:50:10.830]   gonna
[01:50:10.830 --> 01:50:11.080]   have
[01:50:11.080 --> 01:50:11.370]   to
[01:50:11.370 --> 01:50:11.450]   play
[01:50:11.450 --> 01:50:11.510]   i
[01:50:11.510 --> 01:50:11.670]   mean
[01:50:11.670 --> 01:50:11.830]   i
[01:50:11.830 --> 01:50:12.170]   guess
[01:50:12.170 --> 01:50:12.270]   so
[01:50:12.270 --> 01:50:12.310]   i
[01:50:12.310 --> 01:50:12.430]  'm
[01:50:12.430 --> 01:50:12.610]   not
[01:50:12.610 --> 01:50:13.040]   sure
[01:50:13.040 --> 01:50:13.090]   you
[01:50:13.090 --> 01:50:13.290]   know
[01:50:13.290 --> 01:50:13.540]   with
[01:50:13.540 --> 01:50:13.790]   plug
[01:50:13.790 --> 01:50:13.910]   it
[01:50:13.910 --> 01:50:14.090]   was
[01:50:14.090 --> 01:50:14.340]   just
[01:50:14.340 --> 01:50:14.460]   it
[01:50:14.460 --> 01:50:14.580]  's
[01:50:14.580 --> 01:50:14.830]   just
[01:50:14.830 --> 01:50:15.390]   basically
[01:50:15.390 --> 01:50:16.010]   scheduling
[01:50:16.010 --> 01:50:16.370]   tweets
[01:50:16.370 --> 01:50:16.560]   and
[01:50:16.560 --> 01:50:16.960]   except
[01:50:16.960 --> 01:50:17.110]   you
[01:50:17.110 --> 01:50:17.360]   know
[01:50:17.360 --> 01:50:17.540]   all
[01:50:17.540 --> 01:50:17.750]   the
[01:50:17.750 --> 01:50:18.030]   stuff
[01:50:18.030 --> 01:50:18.280]   that
[01:50:18.280 --> 01:50:18.530]   plug
[01:50:18.530 --> 01:50:18.810]   your
[01:50:18.810 --> 01:50:19.090]   dolls
[01:50:19.090 --> 01:50:19.400]   which
[01:50:19.400 --> 01:50:19.730]   could
[01:50:19.730 --> 01:50:19.820]   be
[01:50:19.820 --> 01:50:20.240]  .
[01:50:20.240 --> 01:50:20.640]   Just
[01:50:20.640 --> 01:50:20.680]   as
[01:50:20.680 --> 01:50:21.050]   useful
[01:50:21.050 --> 01:50:21.250]   via
[01:50:21.250 --> 01:50:21.660]   mobile
[01:50:21.660 --> 01:50:21.790]   as
[01:50:21.790 --> 01:50:21.920]   it
[01:50:21.920 --> 01:50:22.050]   is
[01:50:22.050 --> 01:50:22.310]   via
[01:50:22.310 --> 01:50:22.450]   the
[01:50:22.450 --> 01:50:22.950]   desktop
[01:50:22.950 --> 01:50:23.240]  .
[01:50:23.520 --> 01:50:23.650]  
[01:50:23.650 --> 01:50:23.760]   Be
[01:50:23.760 --> 01:50:23.860]   the
[01:50:23.860 --> 01:50:24.050]   way
[01:50:24.050 --> 01:50:24.380]   right
[01:50:24.380 --> 01:50:24.960]   right
[01:50:24.960 --> 01:50:25.040]   right
[01:50:25.040 --> 01:50:25.170]   so
[01:50:25.170 --> 01:50:25.230]   i
[01:50:25.230 --> 01:50:25.610]   think
[01:50:25.610 --> 01:50:25.820]   that
[01:50:25.820 --> 01:50:26.070]  's
[01:50:26.070 --> 01:50:26.340]   what
[01:50:26.340 --> 01:50:26.470]   they
[01:50:26.470 --> 01:50:26.800]   meant
[01:50:26.800 --> 01:50:27.050]   that
[01:50:27.050 --> 01:50:27.450]   will
[01:50:27.450 --> 01:50:27.500]   be
[01:50:27.500 --> 01:50:27.580]   my
[01:50:27.580 --> 01:50:28.240]   impression
[01:50:28.240 --> 01:50:28.520]  .
[01:50:28.520 --> 01:50:30.530]   Alright
[01:50:30.530 --> 01:50:31.550]   fair
[01:50:31.550 --> 01:50:33.740]   enough
[01:50:33.740 --> 01:50:34.310]   next
[01:50:34.310 --> 01:50:35.160]  .
[01:50:35.160 --> 01:50:35.570]   Maybe
[01:50:35.570 --> 01:50:36.130]   how
[01:50:36.130 --> 01:50:36.160]   john
[01:50:36.160 --> 01:50:36.210]   m
[01:50:36.210 --> 01:50:36.370]  ca
[01:50:36.370 --> 01:50:36.450]  f
[01:50:36.450 --> 01:50:36.610]  ee
[01:50:36.610 --> 01:50:36.930]   lost
[01:50:36.930 --> 01:50:37.420]   ninety
[01:50:37.420 --> 01:50:37.990]   percent
[01:50:37.990 --> 01:50:38.140]   of
[01:50:38.140 --> 01:50:38.390]   his
[01:50:38.390 --> 01:50:38.870]   ninety
[01:50:38.870 --> 01:50:39.160]   six
[01:50:39.160 --> 01:50:39.740]   percent
[01:50:39.740 --> 01:50:39.850]   of
[01:50:39.850 --> 01:50:40.090]   his
[01:50:40.090 --> 01:50:40.580]   wealth
[01:50:40.580 --> 01:50:40.820]   you
[01:50:40.820 --> 01:50:41.140]   know
[01:50:41.140 --> 01:50:41.450]   you
[01:50:41.450 --> 01:50:41.700]   know
[01:50:41.700 --> 01:50:41.940]   mac
[01:50:41.940 --> 01:50:42.100]  ca
[01:50:42.100 --> 01:50:42.250]  fe
[01:50:42.250 --> 01:50:42.400]  e
[01:50:42.400 --> 01:50:42.660]   yeah
[01:50:42.660 --> 01:50:43.060]  .
[01:50:43.060 --> 01:50:43.290]   He
[01:50:43.290 --> 01:50:43.360]   lost
[01:50:43.360 --> 01:50:43.670]   ninety
[01:50:43.670 --> 01:50:43.820]   six
[01:50:43.820 --> 01:50:44.180]   percent
[01:50:44.180 --> 01:50:44.360]   as
[01:50:44.360 --> 01:50:44.490]   well
[01:50:44.490 --> 01:50:44.680]   from
[01:50:44.680 --> 01:50:44.880]   like
[01:50:44.880 --> 01:50:45.030]   the
[01:50:45.030 --> 01:50:45.290]   crash
[01:50:45.290 --> 01:50:45.390]   of
[01:50:45.390 --> 01:50:45.570]   two
[01:50:45.570 --> 01:50:45.950]   thousand
[01:50:45.950 --> 01:50:46.260]   eight
[01:50:46.260 --> 01:50:46.310]   oh
[01:50:46.310 --> 01:50:46.410]   my
[01:50:46.410 --> 01:50:46.570]   god
[01:50:46.570 --> 01:50:46.710]   can
[01:50:46.710 --> 01:50:46.860]   you
[01:50:46.860 --> 01:50:47.290]   imagine
[01:50:47.290 --> 01:50:47.420]   that
[01:50:47.420 --> 01:50:47.700]  .
[01:50:47.980 --> 01:50:47.980]  
[01:50:47.980 --> 01:50:48.230]   I
[01:50:48.230 --> 01:50:48.330]   guess
[01:50:48.330 --> 01:50:48.460]   he
[01:50:48.460 --> 01:50:48.550]  's
[01:50:48.550 --> 01:50:48.780]   down
[01:50:48.780 --> 01:50:48.890]   to
[01:50:48.890 --> 01:50:49.120]   like
[01:50:49.120 --> 01:50:49.370]   i
[01:50:49.370 --> 01:50:49.510]   guess
[01:50:49.510 --> 01:50:49.580]   he
[01:50:49.580 --> 01:50:49.810]   went
[01:50:49.810 --> 01:50:50.220]   from
[01:50:50.220 --> 01:50:50.270]   like
[01:50:50.270 --> 01:50:50.330]   a
[01:50:50.330 --> 01:50:50.780]   hundred
[01:50:50.780 --> 01:50:51.150]   million
[01:50:51.150 --> 01:50:51.380]   down
[01:50:51.380 --> 01:50:51.490]   to
[01:50:51.490 --> 01:50:51.740]   like
[01:50:51.740 --> 01:50:51.830]   a
[01:50:51.830 --> 01:50:52.130]   couple
[01:50:52.130 --> 01:50:52.530]   million
[01:50:52.530 --> 01:50:53.030]   dollars
[01:50:53.030 --> 01:50:53.060]   or
[01:50:53.060 --> 01:50:53.590]   something
[01:50:53.590 --> 01:50:53.760]   she
[01:50:53.760 --> 01:50:53.930]   can
[01:50:53.930 --> 01:50:54.040]   he
[01:50:54.040 --> 01:50:54.310]   just
[01:50:54.310 --> 01:50:54.510]   had
[01:50:54.510 --> 01:50:54.670]   like
[01:50:54.670 --> 01:50:54.730]   a
[01:50:54.730 --> 01:50:54.960]   fire
[01:50:54.960 --> 01:50:55.070]   so
[01:50:55.070 --> 01:50:55.180]   he
[01:50:55.180 --> 01:50:55.490]   had
[01:50:55.490 --> 01:50:55.580]   like
[01:50:55.580 --> 01:50:55.810]   four
[01:50:55.810 --> 01:50:56.040]   five
[01:50:56.040 --> 01:50:56.330]   homes
[01:50:56.330 --> 01:50:56.790]   in
[01:50:56.790 --> 01:50:57.070]   this
[01:50:57.070 --> 01:50:57.390]   huge
[01:50:57.390 --> 01:50:57.720]   ranch
[01:50:57.720 --> 01:50:58.160]   really
[01:50:58.160 --> 01:50:58.660]   like
[01:50:58.660 --> 01:50:58.690]   you
[01:50:58.690 --> 01:50:58.900]   know
[01:50:58.900 --> 01:50:59.080]  .
[01:50:59.080 --> 01:50:59.140]   I
[01:50:59.140 --> 01:50:59.500]   don
[01:50:59.500 --> 01:50:59.540]  't
[01:50:59.540 --> 01:50:59.780]   like
[01:50:59.780 --> 01:51:00.350]   aircraft
[01:51:00.350 --> 01:51:00.560]   and
[01:51:00.560 --> 01:51:00.950]   stuff
[01:51:00.950 --> 01:51:01.200]   like
[01:51:01.200 --> 01:51:01.340]   he
[01:51:01.340 --> 01:51:01.640]   flew
[01:51:01.640 --> 01:51:02.050]   planes
[01:51:02.050 --> 01:51:02.260]   and
[01:51:02.260 --> 01:51:02.400]   is
[01:51:02.400 --> 01:51:02.540]   it
[01:51:02.540 --> 01:51:02.940]   ultra
[01:51:02.940 --> 01:51:03.480]   lights
[01:51:03.480 --> 01:51:03.540]   and
[01:51:03.540 --> 01:51:04.210]   different
[01:51:04.210 --> 01:51:04.620]   things
[01:51:04.620 --> 01:51:04.830]   and
[01:51:04.830 --> 01:51:05.480]   basically
[01:51:05.480 --> 01:51:05.760]   sold
[01:51:05.760 --> 01:51:06.480]   everything
[01:51:06.480 --> 01:51:06.820]  .
[01:51:06.820 --> 01:51:07.120]   In
[01:51:07.120 --> 01:51:07.180]   for
[01:51:07.180 --> 01:51:07.190]   a
[01:51:07.190 --> 01:51:07.420]   song
[01:51:07.420 --> 01:51:07.660]   just
[01:51:07.660 --> 01:51:07.840]   the
[01:51:07.840 --> 01:51:08.290]   auction
[01:51:08.290 --> 01:51:08.320]  e
[01:51:08.320 --> 01:51:08.500]  ers
[01:51:08.500 --> 01:51:08.700]   can
[01:51:08.700 --> 01:51:08.800]  't
[01:51:08.800 --> 01:51:09.040]   sold
[01:51:09.040 --> 01:51:09.640]   everything
[01:51:09.640 --> 01:51:09.840]  .
[01:51:09.900 --> 01:51:10.070]  
[01:51:10.070 --> 01:51:10.160]   Wow
[01:51:10.160 --> 01:51:10.240]   and
[01:51:10.240 --> 01:51:10.580]   you
[01:51:10.580 --> 01:51:10.820]   say
[01:51:10.820 --> 01:51:11.090]   basically
[01:51:11.090 --> 01:51:11.430]   saying
[01:51:11.430 --> 01:51:11.660]   that
[01:51:11.660 --> 01:51:11.830]   he
[01:51:11.830 --> 01:51:12.000]   felt
[01:51:12.000 --> 01:51:12.410]   better
[01:51:12.410 --> 01:51:12.740]   because
[01:51:12.740 --> 01:51:12.850]   it
[01:51:12.850 --> 01:51:13.120]   took
[01:51:13.120 --> 01:51:13.130]   a
[01:51:13.130 --> 01:51:13.300]   lot
[01:51:13.300 --> 01:51:13.460]   of
[01:51:13.460 --> 01:51:13.880]   pressure
[01:51:13.880 --> 01:51:14.100]   off
[01:51:14.100 --> 01:51:14.210]   him
[01:51:14.210 --> 01:51:14.440]   like
[01:51:14.440 --> 01:51:14.550]   he
[01:51:14.550 --> 01:51:14.780]   had
[01:51:14.780 --> 01:51:14.830]   no
[01:51:14.830 --> 01:51:15.630]   responsibility
[01:51:15.630 --> 01:51:15.800]   had
[01:51:15.800 --> 01:51:16.190]   enough
[01:51:16.190 --> 01:51:16.250]   to
[01:51:16.250 --> 01:51:16.480]   live
[01:51:16.480 --> 01:51:16.590]   on
[01:51:16.590 --> 01:51:16.760]   but
[01:51:16.760 --> 01:51:16.930]   you
[01:51:16.930 --> 01:51:17.160]   know
[01:51:17.160 --> 01:51:17.500]   there
[01:51:17.500 --> 01:51:17.610]   was
[01:51:17.610 --> 01:51:17.720]   no
[01:51:17.720 --> 01:51:17.950]   like
[01:51:17.950 --> 01:51:18.260]  .
[01:51:18.260 --> 01:51:18.740]   Estate
[01:51:18.740 --> 01:51:18.840]   to
[01:51:18.840 --> 01:51:19.350]   manager
[01:51:19.350 --> 01:51:19.930]   whatever
[01:51:19.930 --> 01:51:20.180]  .
[01:51:20.180 --> 01:51:20.570]   Yeah
[01:51:20.570 --> 01:51:20.740]   but
[01:51:20.740 --> 01:51:20.750]   i
[01:51:20.750 --> 01:51:21.100]   just
[01:51:21.100 --> 01:51:21.540]   thought
[01:51:21.540 --> 01:51:21.680]   it
[01:51:21.680 --> 01:51:21.830]  's
[01:51:21.830 --> 01:51:22.110]   like
[01:51:22.110 --> 01:51:22.250]   it
[01:51:22.250 --> 01:51:22.430]  's
[01:51:22.430 --> 01:51:22.530]   so
[01:51:22.530 --> 01:51:22.840]   easy
[01:51:22.840 --> 01:51:22.960]   it
[01:51:22.960 --> 01:51:23.100]   is
[01:51:23.100 --> 01:51:23.240]   to
[01:51:23.240 --> 01:51:23.530]   lose
[01:51:23.530 --> 01:51:24.050]   your
[01:51:24.050 --> 01:51:24.250]   wealth
[01:51:24.250 --> 01:51:24.540]  .
[01:51:24.780 --> 01:51:25.020]  
[01:51:25.020 --> 01:51:25.020]   Like
[01:51:25.020 --> 01:51:25.140]   if
[01:51:25.140 --> 01:51:25.320]   you
[01:51:25.320 --> 01:51:25.560]   know
[01:51:25.560 --> 01:51:25.800]   just
[01:51:25.800 --> 01:51:26.160]   making
[01:51:26.160 --> 01:51:26.340]   it
[01:51:26.340 --> 01:51:26.520]   and
[01:51:26.520 --> 01:51:26.760]   there
[01:51:26.760 --> 01:51:26.880]  's
[01:51:26.880 --> 01:51:27.300]   keeping
[01:51:27.300 --> 01:51:27.420]   it
[01:51:27.420 --> 01:51:27.600]   but
[01:51:27.600 --> 01:51:27.700]   i
[01:51:27.700 --> 01:51:28.030]   think
[01:51:28.030 --> 01:51:28.190]   what
[01:51:28.190 --> 01:51:28.620]   happens
[01:51:28.620 --> 01:51:28.740]   is
[01:51:28.740 --> 01:51:28.860]   so
[01:51:28.860 --> 01:51:29.100]   many
[01:51:29.100 --> 01:51:29.460]   people
[01:51:29.460 --> 01:51:29.700]   they
[01:51:29.700 --> 01:51:30.180]   make
[01:51:30.180 --> 01:51:30.270]   money
[01:51:30.270 --> 01:51:30.430]   and
[01:51:30.430 --> 01:51:30.650]   then
[01:51:30.650 --> 01:51:30.870]   they
[01:51:30.870 --> 01:51:31.150]   want
[01:51:31.150 --> 01:51:31.200]   to
[01:51:31.200 --> 01:51:31.530]   invest
[01:51:31.530 --> 01:51:31.640]   it
[01:51:31.640 --> 01:51:31.970]   wisely
[01:51:31.970 --> 01:51:32.240]   right
[01:51:32.240 --> 01:51:32.620]   meaning
[01:51:32.620 --> 01:51:33.030]   that
[01:51:33.030 --> 01:51:33.190]   they
[01:51:33.190 --> 01:51:33.580]   wanna
[01:51:33.580 --> 01:51:33.890]   like
[01:51:33.890 --> 01:51:34.170]   buy
[01:51:34.170 --> 01:51:34.430]   real
[01:51:34.430 --> 01:51:34.900]   estate
[01:51:34.900 --> 01:51:35.050]   or
[01:51:35.050 --> 01:51:35.280]   buy
[01:51:35.280 --> 01:51:36.140]   restaurants
[01:51:36.140 --> 01:51:36.370]   are
[01:51:36.370 --> 01:51:36.580]   by
[01:51:36.580 --> 01:51:36.680]   you
[01:51:36.680 --> 01:51:36.820]   know
[01:51:36.820 --> 01:51:36.920]   the
[01:51:36.920 --> 01:51:37.020]   put
[01:51:37.020 --> 01:51:37.090]   in
[01:51:37.090 --> 01:51:37.190]   all
[01:51:37.190 --> 01:51:37.290]   the
[01:51:37.290 --> 01:51:37.600]   different
[01:51:37.600 --> 01:51:37.810]   things
[01:51:37.810 --> 01:51:37.950]   that
[01:51:37.950 --> 01:51:38.090]   they
[01:51:38.090 --> 01:51:38.240]   don
[01:51:38.240 --> 01:51:38.260]  't
[01:51:38.260 --> 01:51:38.870]   understand
[01:51:38.870 --> 01:51:39.130]   without
[01:51:39.130 --> 01:51:39.730]   realizing
[01:51:39.730 --> 01:51:39.930]   how
[01:51:39.930 --> 01:51:40.260]   risky
[01:51:40.260 --> 01:51:40.540]   all
[01:51:40.540 --> 01:51:40.720]   that
[01:51:40.720 --> 01:51:41.090]   stuff
[01:51:41.090 --> 01:51:41.370]   is
[01:51:41.370 --> 01:51:41.680]   stock
[01:51:41.680 --> 01:51:42.230]   market
[01:51:42.230 --> 01:51:42.320]   i
