
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.340]   Oh
[01:29:31.160 --> 01:29:31.200]   where
[01:29:31.200 --> 01:29:31.340]   is
[01:29:31.340 --> 01:29:31.700]  .
[01:29:31.700 --> 01:29:31.860]   You
[01:29:31.860 --> 01:29:32.350]   know
[01:29:32.350 --> 01:29:32.360]   there
[01:29:32.360 --> 01:29:32.460]  's
[01:29:32.460 --> 01:29:32.510]   a
[01:29:32.510 --> 01:29:33.030]   certain
[01:29:33.030 --> 01:29:33.160]   point
[01:29:33.160 --> 01:29:33.270]   in
[01:29:33.270 --> 01:29:33.380]   my
[01:29:33.380 --> 01:29:33.600]   life
[01:29:33.600 --> 01:29:33.840]   that
[01:29:33.840 --> 01:29:33.870]   i
[01:29:33.870 --> 01:29:34.140]   would
[01:29:34.140 --> 01:29:34.400]   have
[01:29:34.400 --> 01:29:34.630]   spent
[01:29:34.630 --> 01:29:34.950]   three
[01:29:34.950 --> 01:29:35.170]   three
[01:29:35.170 --> 01:29:35.390]   days
[01:29:35.390 --> 01:29:35.770]   working
[01:29:35.770 --> 01:29:35.940]   out
[01:29:35.940 --> 01:29:36.040]   to
[01:29:36.040 --> 01:29:36.250]   save
[01:29:36.250 --> 01:29:36.460]   two
[01:29:36.460 --> 01:29:36.800]   hundred
[01:29:36.800 --> 01:29:37.200]   dollars
[01:29:37.200 --> 01:29:37.370]   how
[01:29:37.370 --> 01:29:37.610]   close
[01:29:37.610 --> 01:29:37.770]   are
[01:29:37.770 --> 01:29:37.930]   you
[01:29:37.930 --> 01:29:38.040]   to
[01:29:38.040 --> 01:29:38.200]   get
[01:29:38.200 --> 01:29:38.360]   the
[01:29:38.360 --> 01:29:38.520]   app
[01:29:38.520 --> 01:29:38.880]   store
[01:29:38.880 --> 01:29:38.950]   now
[01:29:38.950 --> 01:29:39.170]   well
[01:29:39.170 --> 01:29:39.290]   it
[01:29:39.290 --> 01:29:39.390]  's
[01:29:39.390 --> 01:29:39.640]   all
[01:29:39.640 --> 01:29:39.770]   done
[01:29:39.770 --> 01:29:39.930]   now
[01:29:39.930 --> 01:29:40.070]   it
[01:29:40.070 --> 01:29:40.150]  's
[01:29:40.150 --> 01:29:40.420]   after
[01:29:40.420 --> 01:29:40.640]   like
[01:29:40.640 --> 01:29:40.750]   we
[01:29:40.750 --> 01:29:40.990]   hit
[01:29:40.990 --> 01:29:41.130]   mark
[01:29:41.130 --> 01:29:41.620]   yesterday
[01:29:41.620 --> 01:29:41.780]   and
[01:29:41.780 --> 01:29:42.180]  .
[01:29:42.600 --> 01:29:42.770]  
[01:29:42.770 --> 01:29:42.830]   We
[01:29:42.830 --> 01:29:43.190]   spent
[01:29:43.190 --> 01:29:43.270]   i
[01:29:43.270 --> 01:29:43.520]   don
[01:29:43.520 --> 01:29:43.680]  't
[01:29:43.680 --> 01:29:44.190]   know
[01:29:44.190 --> 01:29:44.260]   for
[01:29:44.260 --> 01:29:44.590]   more
[01:29:44.590 --> 01:29:45.010]   hours
[01:29:45.010 --> 01:29:45.180]   on
[01:29:45.180 --> 01:29:45.350]   it
[01:29:45.350 --> 01:29:45.600]   and
[01:29:45.600 --> 01:29:45.750]   in
[01:29:45.750 --> 01:29:46.290]   work
[01:29:46.290 --> 01:29:46.350]   you
[01:29:46.350 --> 01:29:46.680]   know
[01:29:46.680 --> 01:29:47.020]  .
[01:29:47.020 --> 01:29:47.180]   I
[01:29:47.180 --> 01:29:48.230]   think
[01:29:48.230 --> 01:29:48.290]   it
[01:29:48.290 --> 01:29:48.770]   was
[01:29:48.770 --> 01:29:49.560]   since
[01:29:49.560 --> 01:29:50.040]   the
[01:29:50.040 --> 01:29:50.540]  .
[01:29:50.540 --> 01:29:50.650]   Since
[01:29:50.650 --> 01:29:51.570]   the
[01:29:51.570 --> 01:29:52.030]   conversation
[01:29:52.030 --> 01:29:52.100]   i
[01:29:52.100 --> 01:29:52.320]   had
[01:29:52.320 --> 01:29:52.690]   about
[01:29:52.690 --> 01:29:52.910]   how
[01:29:52.910 --> 01:29:53.280]   there
[01:29:53.280 --> 01:29:53.430]   is
[01:29:53.430 --> 01:29:53.500]   a
[01:29:53.500 --> 01:29:53.940]   final
[01:29:53.940 --> 01:29:54.240]   punch
[01:29:54.240 --> 01:29:54.580]   list
[01:29:54.580 --> 01:29:54.690]   of
[01:29:54.690 --> 01:29:55.130]   things
[01:29:55.130 --> 01:29:55.460]   that
[01:29:55.460 --> 01:29:55.620]   we
[01:29:55.620 --> 01:29:55.810]  're
[01:29:55.810 --> 01:29:56.180]   gonna
[01:29:56.180 --> 01:29:56.540]   need
[01:29:56.540 --> 01:29:56.630]   to
[01:29:56.630 --> 01:29:56.980]   knock
[01:29:56.980 --> 01:29:57.310]   out
[01:29:57.310 --> 01:29:57.440]   and
[01:29:57.440 --> 01:29:57.740]   that
[01:29:57.740 --> 01:29:58.080]  .
[01:29:58.080 --> 01:29:58.300]   Your
[01:29:58.300 --> 01:29:58.540]   mark
[01:29:58.540 --> 01:29:58.990]   was
[01:29:58.990 --> 01:29:59.060]   gonna
[01:29:59.060 --> 01:29:59.220]   come
[01:29:59.220 --> 01:29:59.450]   over
[01:29:59.450 --> 01:29:59.620]   and
[01:29:59.620 --> 01:29:59.760]   we
[01:29:59.760 --> 01:29:59.900]  're
[01:29:59.900 --> 01:30:00.180]   gonna
[01:30:00.180 --> 01:30:00.410]   work
[01:30:00.410 --> 01:30:00.870]   together
[01:30:00.870 --> 01:30:01.040]   and
[01:30:01.040 --> 01:30:01.320]   every
[01:30:01.320 --> 01:30:01.490]   one
[01:30:01.490 --> 01:30:01.600]   of
[01:30:01.600 --> 01:30:01.830]   them
[01:30:01.830 --> 01:30:02.080]  .
[01:30:02.080 --> 01:30:02.410]   You
[01:30:02.410 --> 01:30:02.980]   know
[01:30:02.980 --> 01:30:03.070]   it
[01:30:03.070 --> 01:30:03.270]  's
[01:30:03.270 --> 01:30:03.720]   like
[01:30:03.720 --> 01:30:03.840]   a
[01:30:03.840 --> 01:30:04.050]   my
[01:30:04.050 --> 01:30:04.590]   pizza
[01:30:04.590 --> 01:30:05.240]   like
[01:30:05.240 --> 01:30:05.360]   one
[01:30:05.360 --> 01:30:06.120]   session
[01:30:06.120 --> 01:30:06.450]   6
[01:30:06.450 --> 01:30:07.040]   6
[01:30:07.040 --> 01:30:07.690]   sessions
[01:30:07.690 --> 01:30:07.980]   and
[01:30:07.980 --> 01:30:08.310]   six
[01:30:08.310 --> 01:30:08.680]  .
[01:30:09.560 --> 01:30:09.560]  
[01:30:09.560 --> 01:30:09.790]   I
[01:30:09.790 --> 01:30:09.830]  'm
[01:30:09.830 --> 01:30:10.710]   guessing
[01:30:10.710 --> 01:30:11.020]   three
[01:30:11.020 --> 01:30:11.200]   to
[01:30:11.200 --> 01:30:11.240]   three
[01:30:11.240 --> 01:30:12.290]   to
[01:30:12.290 --> 01:30:12.570]   probably
[01:30:12.570 --> 01:30:13.200]   average
[01:30:13.200 --> 01:30:13.580]   four
[01:30:13.580 --> 01:30:13.950]   hour
[01:30:13.950 --> 01:30:14.280]  .
[01:30:14.280 --> 01:30:14.460]   You
[01:30:14.460 --> 01:30:15.110]   know
[01:30:15.110 --> 01:30:15.120]   blocks
[01:30:15.120 --> 01:30:15.250]   of
[01:30:15.250 --> 01:30:15.510]   time
[01:30:15.510 --> 01:30:15.640]   he
[01:30:15.640 --> 01:30:15.970]   would
[01:30:15.970 --> 01:30:16.300]   come
[01:30:16.300 --> 01:30:16.490]   over
[01:30:16.490 --> 01:30:16.680]   and
[01:30:16.680 --> 01:30:16.810]   my
[01:30:16.810 --> 01:30:17.140]   place
[01:30:17.140 --> 01:30:17.330]   and
[01:30:17.330 --> 01:30:17.450]   we
[01:30:17.450 --> 01:30:17.790]   spend
[01:30:17.790 --> 01:30:18.050]   four
[01:30:18.050 --> 01:30:18.380]   hours
[01:30:18.380 --> 01:30:18.840]   working
[01:30:18.840 --> 01:30:19.090]   on
[01:30:19.090 --> 01:30:19.120]   it
[01:30:19.120 --> 01:30:19.290]   six
[01:30:19.290 --> 01:30:19.500]   and
[01:30:19.500 --> 01:30:19.540]   i
[01:30:19.540 --> 01:30:19.800]   want
[01:30:19.800 --> 01:30:20.060]   more
[01:30:20.060 --> 01:30:20.190]   so
[01:30:20.190 --> 01:30:20.320]   to
[01:30:20.320 --> 01:30:20.450]   be
[01:30:20.450 --> 01:30:20.830]   seven
[01:30:20.830 --> 01:30:21.140]  .
[01:30:21.140 --> 01:30:21.360]   You
[01:30:21.360 --> 01:30:21.890]   know
[01:30:21.890 --> 01:30:21.960]   that
[01:30:21.960 --> 01:30:22.180]  'll
[01:30:22.180 --> 01:30:22.330]   be
[01:30:22.330 --> 01:30:22.410]   a
[01:30:22.410 --> 01:30:22.860]   strong
[01:30:22.860 --> 01:30:23.150]   hope
[01:30:23.150 --> 01:30:23.450]  full
[01:30:23.450 --> 01:30:23.520]  y
[01:30:23.520 --> 01:30:23.670]   be
[01:30:23.670 --> 01:30:23.970]   just
[01:30:23.970 --> 01:30:24.120]   an
[01:30:24.120 --> 01:30:24.420]   hour
[01:30:24.420 --> 01:30:24.720]   hour
[01:30:24.720 --> 01:30:24.990]   and
[01:30:24.990 --> 01:30:25.010]   a
[01:30:25.010 --> 01:30:25.310]   half
[01:30:25.310 --> 01:30:25.680]   maybe
[01:30:25.680 --> 01:30:25.900]   two
[01:30:25.900 --> 01:30:26.270]   hours
[01:30:26.270 --> 01:30:26.490]   and
[01:30:26.490 --> 01:30:26.560]   a
[01:30:26.560 --> 01:30:27.030]   half
[01:30:27.030 --> 01:30:27.160]   hour
[01:30:27.160 --> 01:30:27.380]   pre
[01:30:27.380 --> 01:30:28.180]  pping
[01:30:28.180 --> 01:30:28.320]   getting
[01:30:28.320 --> 01:30:28.420]   in
[01:30:28.420 --> 01:30:28.630]   but
[01:30:28.630 --> 01:30:28.730]   that
[01:30:28.730 --> 01:30:29.310]  's
[01:30:29.310 --> 01:30:29.350]   you
[01:30:29.350 --> 01:30:29.610]   know
[01:30:29.610 --> 01:30:29.980]   dark
[01:30:29.980 --> 01:30:30.130]   and
[01:30:30.130 --> 01:30:30.570]   twenty
[01:30:30.570 --> 01:30:30.850]   six
[01:30:30.850 --> 01:30:31.200]  .
[01:30:32.320 --> 01:30:32.540]  
[01:30:32.540 --> 01:30:32.580]   Sir
[01:30:32.580 --> 01:30:32.690]   so
[01:30:32.690 --> 01:30:33.040]   hours
[01:30:33.040 --> 01:30:33.480]   twenty
[01:30:33.480 --> 01:30:33.840]   seven
[01:30:33.840 --> 01:30:34.470]   probably
[01:30:34.470 --> 01:30:34.870]   twenty
[01:30:34.870 --> 01:30:35.160]   five
[01:30:35.160 --> 01:30:35.300]   to
[01:30:35.300 --> 01:30:35.740]   thirty
[01:30:35.740 --> 01:30:36.170]   hours
[01:30:36.170 --> 01:30:36.390]   yeah
[01:30:36.390 --> 01:30:36.530]   so
[01:30:36.530 --> 01:30:37.130]   three
[01:30:37.130 --> 01:30:37.480]   thousand
[01:30:37.480 --> 01:30:37.840]   worth
[01:30:37.840 --> 01:30:38.130]   what
[01:30:38.130 --> 01:30:38.200]   a
[01:30:38.200 --> 01:30:39.060]   hundred
[01:30:39.060 --> 01:30:39.150]   dollar
[01:30:39.150 --> 01:30:39.440]   rate
[01:30:39.440 --> 01:30:39.730]   yeah
[01:30:39.730 --> 01:30:39.800]   i
[01:30:39.800 --> 01:30:40.160]   tried
[01:30:40.160 --> 01:30:40.300]   to
[01:30:40.300 --> 01:30:40.900]   hundreds
[01:30:40.900 --> 01:30:41.030]   of
[01:30:41.030 --> 01:30:41.170]   so
[01:30:41.170 --> 01:30:41.460]   that
[01:30:41.460 --> 01:30:41.600]  's
[01:30:41.600 --> 01:30:41.670]   a
[01:30:41.670 --> 01:30:41.890]   lot
[01:30:41.890 --> 01:30:42.300]  .
[01:30:42.300 --> 01:30:42.400]   What
[01:30:42.400 --> 01:30:43.040]   time
[01:30:43.040 --> 01:30:43.110]   a
[01:30:43.110 --> 01:30:43.320]   lot
[01:30:43.320 --> 01:30:43.450]   of
[01:30:43.450 --> 01:30:43.780]   time
[01:30:43.780 --> 01:30:44.110]   that
[01:30:44.110 --> 01:30:44.270]  's
[01:30:44.270 --> 01:30:44.640]   that
[01:30:44.640 --> 01:30:44.760]  's
[01:30:44.760 --> 01:30:44.920]   after
[01:30:44.920 --> 01:30:45.650]   like
[01:30:45.650 --> 01:30:45.670]   it
[01:30:45.670 --> 01:30:45.830]  's
[01:30:45.830 --> 01:30:46.080]   all
[01:30:46.080 --> 01:30:46.410]   done
[01:30:46.410 --> 01:30:46.910]   except
[01:30:46.910 --> 01:30:47.240]   this
[01:30:47.240 --> 01:30:47.650]   just
[01:30:47.650 --> 01:30:47.890]   few
[01:30:47.890 --> 01:30:48.150]   last
[01:30:48.150 --> 01:30:48.570]   bucks
[01:30:48.570 --> 01:30:49.130]   like
[01:30:49.130 --> 01:30:49.390]   that
[01:30:49.390 --> 01:30:49.490]  's
[01:30:49.490 --> 01:30:49.710]   how
[01:30:49.710 --> 01:30:50.400]   expensive
[01:30:50.400 --> 01:30:50.580]   is
[01:30:50.580 --> 01:30:50.700]   it
[01:30:50.700 --> 01:30:51.090]   so
[01:30:51.090 --> 01:30:51.330]   the
[01:30:51.330 --> 01:30:51.360]   one
[01:30:51.360 --> 01:30:51.580]   thing
[01:30:51.580 --> 01:30:51.710]   was
[01:30:51.710 --> 01:30:52.190]   interesting
[01:30:52.190 --> 01:30:52.360]   when
[01:30:52.360 --> 01:30:52.530]   mark
[01:30:52.530 --> 01:30:52.700]   came
[01:30:52.700 --> 01:30:52.880]   over
[01:30:52.880 --> 01:30:53.090]   doing
[01:30:53.090 --> 01:30:53.260]   this
[01:30:53.260 --> 01:30:53.340]   is
[01:30:53.340 --> 01:30:53.380]   i
[01:30:53.380 --> 01:30:53.510]   can
[01:30:53.510 --> 01:30:53.820]   explain
[01:30:53.820 --> 01:30:53.920]   to
[01:30:53.920 --> 01:30:54.080]   him
[01:30:54.080 --> 01:30:54.160]   and
[01:30:54.160 --> 01:30:54.290]   you
[01:30:54.290 --> 01:30:54.460]   know
[01:30:54.460 --> 01:30:54.540]   he
[01:30:54.540 --> 01:30:54.620]  's
[01:30:54.620 --> 01:30:54.790]   like
[01:30:54.790 --> 01:30:54.900]   oh
[01:30:54.900 --> 01:30:55.000]   can
[01:30:55.000 --> 01:30:55.080]   we
[01:30:55.080 --> 01:30:55.250]   just
[01:30:55.250 --> 01:30:55.380]   fix
[01:30:55.380 --> 01:30:55.550]   this
[01:30:55.550 --> 01:30:55.680]   one
[01:30:55.680 --> 01:30:55.950]   thing
[01:30:55.950 --> 01:30:56.030]   and
[01:30:56.030 --> 01:30:56.200]   then
[01:30:56.200 --> 01:30:56.280]   it
[01:30:56.280 --> 01:30:56.600]  .
[01:30:57.700 --> 01:30:56.700]   You
[01:30:56.700 --> 01:30:57.080]   leave
[01:30:57.080 --> 01:30:57.300]   in
[01:30:57.300 --> 01:30:57.860]   all
[01:30:57.860 --> 01:30:57.900]   these
[01:30:57.900 --> 01:30:58.210]   other
[01:30:58.210 --> 01:30:58.630]   things
[01:30:58.630 --> 01:30:58.700]   i
[01:30:58.700 --> 01:30:59.190]   succeed
[01:30:59.190 --> 01:30:59.470]   this
[01:30:59.470 --> 01:30:59.610]   is
[01:30:59.610 --> 01:31:00.010]   gonna
[01:31:00.010 --> 01:31:00.240]   help
[01:31:00.240 --> 01:31:00.810]   software
[01:31:00.810 --> 01:31:00.950]   is
[01:31:00.950 --> 01:31:01.020]   i
[01:31:01.020 --> 01:31:01.400]   mean
[01:31:01.400 --> 01:31:01.440]   it
[01:31:01.440 --> 01:31:01.580]  's
[01:31:01.580 --> 01:31:01.860]   kind
[01:31:01.860 --> 01:31:02.000]   of
[01:31:02.000 --> 01:31:02.280]   what
[01:31:02.280 --> 01:31:02.400]   it
[01:31:02.400 --> 01:31:02.550]  's
[01:31:02.550 --> 01:31:02.940]   just
[01:31:02.940 --> 01:31:03.220]   you
[01:31:03.220 --> 01:31:03.330]   know
[01:31:03.330 --> 01:31:03.610]   once
[01:31:03.610 --> 01:31:03.820]   you
[01:31:03.820 --> 01:31:04.170]   once
[01:31:04.170 --> 01:31:04.310]   you
[01:31:04.310 --> 01:31:04.660]   cross
[01:31:04.660 --> 01:31:04.820]   a
[01:31:04.820 --> 01:31:05.220]   certain
[01:31:05.220 --> 01:31:05.860]   threshold
[01:31:05.860 --> 01:31:06.010]   of
[01:31:06.010 --> 01:31:06.710]   complexity
[01:31:06.710 --> 01:31:07.100]  .
[01:31:07.100 --> 01:31:07.890]   Any
[01:31:07.890 --> 01:31:08.100]   change
[01:31:08.100 --> 01:31:08.570]   your
[01:31:08.570 --> 01:31:09.450]   addition
[01:31:09.450 --> 01:31:09.900]   just
[01:31:09.900 --> 01:31:10.220]   has
[01:31:10.220 --> 01:31:10.600]  .
[01:31:10.600 --> 01:31:10.670]   I
[01:31:10.670 --> 01:31:10.950]   just
[01:31:10.950 --> 01:31:11.160]   has
[01:31:11.160 --> 01:31:11.230]   a
[01:31:11.230 --> 01:31:11.440]   lot
[01:31:11.440 --> 01:31:11.580]   of
[01:31:11.580 --> 01:31:12.000]   ram
[01:31:12.000 --> 01:31:12.500]  ifications
[01:31:12.500 --> 01:31:12.570]   i
[01:31:12.570 --> 01:31:12.780]   can
[01:31:12.780 --> 01:31:13.060]   make
[01:31:13.060 --> 01:31:13.200]   in
[01:31:13.200 --> 01:31:13.630]   spiral
[01:31:13.630 --> 01:31:13.840]   you
[01:31:13.840 --> 01:31:14.120]   know
[01:31:14.120 --> 01:31:14.250]   it
[01:31:14.250 --> 01:31:14.400]  's
[01:31:14.400 --> 01:31:14.680]   just
[01:31:14.680 --> 01:31:14.890]   you
[01:31:14.890 --> 01:31:15.240]   could
[01:31:15.240 --> 01:31:15.650]   do
[01:31:15.650 --> 01:31:15.810]   things
[01:31:15.810 --> 01:31:15.950]   to
[01:31:15.950 --> 01:31:16.300]   limit
[01:31:16.300 --> 01:31:16.590]   that
[01:31:16.590 --> 01:31:16.930]   there
[01:31:16.930 --> 01:31:17.140]   are
[01:31:17.140 --> 01:31:17.710]   software
[01:31:17.710 --> 01:31:18.490]   engineering
[01:31:18.490 --> 01:31:19.250]   principles
[01:31:19.250 --> 01:31:19.340]   of
[01:31:19.340 --> 01:31:19.770]   encaps
[01:31:19.770 --> 01:31:20.270]  ulation
[01:31:20.270 --> 01:31:20.470]   and
[01:31:20.470 --> 01:31:20.720]   you
[01:31:20.720 --> 01:31:20.980]   know
[01:31:20.980 --> 01:31:21.110]   is
[01:31:21.110 --> 01:31:21.250]   it
[01:31:21.250 --> 01:31:21.750]   loosely
[01:31:21.750 --> 01:31:22.280]   coupled
[01:31:22.280 --> 01:31:22.680]   highly
[01:31:22.680 --> 01:31:23.280]   cohesive
[01:31:23.280 --> 01:31:23.480]   and
[01:31:23.480 --> 01:31:23.670]   you
[01:31:23.670 --> 01:31:23.810]   do
[01:31:23.810 --> 01:31:24.020]   all
[01:31:24.020 --> 01:31:24.370]   these
[01:31:24.370 --> 01:31:24.800]   things
[01:31:24.800 --> 01:31:24.940]   to
[01:31:24.940 --> 01:31:25.290]   limit
[01:31:25.290 --> 01:31:25.610]   that
[01:31:25.610 --> 01:31:25.780]   but
[01:31:25.780 --> 01:31:26.130]   still
[01:31:26.130 --> 01:31:26.600]  .
[01:31:27.280 --> 01:31:27.460]  
[01:31:27.460 --> 01:31:27.490]   You
[01:31:27.490 --> 01:31:27.710]   know
[01:31:27.710 --> 01:31:28.090]   those
[01:31:28.090 --> 01:31:28.200]   are
[01:31:28.200 --> 01:31:28.450]   just
[01:31:28.450 --> 01:31:28.700]   ways
[01:31:28.700 --> 01:31:28.820]   to
[01:31:28.820 --> 01:31:29.080]   just
[01:31:29.080 --> 01:31:29.190]   he
[01:31:29.190 --> 01:31:29.310]  ur
[01:31:29.310 --> 01:31:29.670]  istics
[01:31:29.670 --> 01:31:29.800]   to
[01:31:29.800 --> 01:31:30.350]   manage
[01:31:30.350 --> 01:31:30.390]   the
[01:31:30.390 --> 01:31:31.010]   complexity
[01:31:31.010 --> 01:31:31.150]   but
[01:31:31.150 --> 01:31:31.330]   you
[01:31:31.330 --> 01:31:31.640]   never
[01:31:31.640 --> 01:31:31.820]   get
[01:31:31.820 --> 01:31:32.000]   rid
[01:31:32.000 --> 01:31:32.120]   of
[01:31:32.120 --> 01:31:32.300]   the
[01:31:32.300 --> 01:31:32.920]   complexity
[01:31:32.920 --> 01:31:33.540]   completely
[01:31:33.540 --> 01:31:33.900]  .
[01:31:33.900 --> 01:31:34.090]   You
[01:31:34.090 --> 01:31:34.340]   know
[01:31:34.340 --> 01:31:34.720]   you
[01:31:34.720 --> 01:31:34.770]   can
[01:31:34.770 --> 01:31:35.100]   manage
[01:31:35.100 --> 01:31:35.240]   it
[01:31:35.240 --> 01:31:35.340]   at
[01:31:35.340 --> 01:31:35.590]   best
[01:31:35.590 --> 01:31:35.780]   and
[01:31:35.780 --> 01:31:35.970]   you
[01:31:35.970 --> 01:31:36.220]   know
[01:31:36.220 --> 01:31:36.390]   is
[01:31:36.390 --> 01:31:36.590]   what
[01:31:36.590 --> 01:31:36.960]   little
[01:31:36.960 --> 01:31:37.450]   thing
[01:31:37.450 --> 01:31:37.480]   can
[01:31:37.480 --> 01:31:37.600]  't
[01:31:37.600 --> 01:31:37.790]   you
[01:31:37.790 --> 01:31:37.980]   see
[01:31:37.980 --> 01:31:38.230]   just
[01:31:38.230 --> 01:31:38.420]   one
[01:31:38.420 --> 01:31:38.790]   little
[01:31:38.790 --> 01:31:39.120]   thing
[01:31:39.120 --> 01:31:39.310]   you
[01:31:39.310 --> 01:31:39.560]   know
[01:31:39.560 --> 01:31:39.840]   like
[01:31:39.840 --> 01:31:39.930]   it
[01:31:39.930 --> 01:31:40.050]  's
[01:31:40.050 --> 01:31:40.270]   you
[01:31:40.270 --> 01:31:40.360]   it
[01:31:40.360 --> 01:31:40.480]  's
[01:31:40.480 --> 01:31:40.730]   like
[01:31:40.730 --> 01:31:40.800]   a
[01:31:40.800 --> 01:31:41.240]   fifteen
[01:31:41.240 --> 01:31:41.660]   minute
[01:31:41.660 --> 01:31:41.940]   thing
[01:31:41.940 --> 01:31:42.130]   but
[01:31:42.130 --> 01:31:42.250]   it
[01:31:42.250 --> 01:31:42.580]   could
[01:31:42.580 --> 01:31:42.790]   be
[01:31:42.790 --> 01:31:42.940]   five
[01:31:42.940 --> 01:31:43.260]   hours
[01:31:43.260 --> 01:31:43.700]  .
[01:31:43.700 --> 01:31:43.930]   Give
[01:31:43.930 --> 01:31:44.200]   me
[01:31:44.200 --> 01:31:44.210]   two
[01:31:44.210 --> 01:31:44.440]   days
[01:31:44.440 --> 01:31:44.670]   yeah
[01:31:44.670 --> 01:31:45.080]   because
[01:31:45.080 --> 01:31:45.420]   now
[01:31:45.420 --> 01:31:45.690]   the
[01:31:45.690 --> 01:31:45.820]   sudden
[01:31:45.820 --> 01:31:45.940]   all
[01:31:45.940 --> 01:31:46.230]   these
[01:31:46.230 --> 01:31:46.520]   other
[01:31:46.520 --> 01:31:46.870]   things
[01:31:46.870 --> 01:31:47.100]   that
[01:31:47.100 --> 01:31:47.330]   were
[01:31:47.330 --> 01:31:47.640]   built
[01:31:47.640 --> 01:31:47.730]   on
[01:31:47.730 --> 01:31:48.410]   certain
[01:31:48.410 --> 01:31:48.780]   assumptions
[01:31:48.780 --> 01:31:48.890]   or
[01:31:48.890 --> 01:31:49.350]   whatever
[01:31:49.350 --> 01:31:49.520]   are
[01:31:49.520 --> 01:31:49.620]   no
[01:31:49.620 --> 01:31:49.980]   longer
[01:31:49.980 --> 01:31:50.150]   the
[01:31:50.150 --> 01:31:50.320]   sun
[01:31:50.320 --> 01:31:50.430]   is
[01:31:50.430 --> 01:31:50.540]   no
[01:31:50.540 --> 01:31:50.890]   longer
[01:31:50.890 --> 01:31:51.120]   true
[01:31:51.120 --> 01:31:51.290]   and
[01:31:51.290 --> 01:31:51.580]   all
[01:31:51.580 --> 01:31:51.630]   the
[01:31:51.630 --> 01:31:51.980]   things
[01:31:51.980 --> 01:31:52.220]   are
[01:31:52.220 --> 01:31:52.610]   affected
[01:31:52.610 --> 01:31:52.780]   now
[01:31:52.780 --> 01:31:52.890]   we
[01:31:52.890 --> 01:31:53.190]   gotta
[01:31:53.190 --> 01:31:53.290]   do
[01:31:53.290 --> 01:31:53.400]   it
[01:31:53.400 --> 01:31:53.510]   do
[01:31:53.510 --> 01:31:53.680]   you
[01:31:53.680 --> 01:31:53.980]   think
[01:31:53.980 --> 01:31:54.200]   mark
[01:31:54.200 --> 01:31:54.370]   has
[01:31:54.370 --> 01:31:54.420]   a
[01:31:54.420 --> 01:31:54.590]   new
[01:31:54.590 --> 01:31:55.290]   appreciation
[01:31:55.290 --> 01:31:55.400]   of
[01:31:55.400 --> 01:31:55.860]   software
[01:31:55.860 --> 01:31:56.500]   development
[01:31:56.500 --> 01:31:56.760]   now
[01:31:56.760 --> 01:31:57.140]  .
[01:31:57.260 --> 01:31:57.470]   For
[01:31:57.470 --> 01:31:57.730]   sure
[01:31:57.730 --> 01:31:57.900]   we
[01:31:57.900 --> 01:31:58.230]   don
[01:31:58.230 --> 01:31:58.420]  't
[01:31:58.420 --> 01:31:58.910]   happens
[01:31:58.910 --> 01:31:59.110]   to
[01:31:59.110 --> 01:31:59.250]   is
[01:31:59.250 --> 01:31:59.540]  .
[01:31:59.540 --> 01:31:59.720]   You
[01:31:59.720 --> 01:31:59.900]   can
[01:31:59.900 --> 01:32:00.140]   have
[01:32:00.140 --> 01:32:00.380]   a
[01:32:00.380 --> 01:32:00.420]   pre
[01:32:00.420 --> 01:32:01.120]   appreciation
[01:32:01.120 --> 01:32:01.380]   for
[01:32:01.380 --> 01:32:01.420]   it
[01:32:01.420 --> 01:32:01.600]   and
[01:32:01.600 --> 01:32:01.840]   then
[01:32:01.840 --> 01:32:01.900]   a
[01:32:01.900 --> 01:32:02.140]   year
[01:32:02.140 --> 01:32:02.260]   to
[01:32:02.260 --> 01:32:02.380]   go
[01:32:02.380 --> 01:32:02.520]   by
[01:32:02.520 --> 01:32:02.660]   we
[01:32:02.660 --> 01:32:02.930]   haven
[01:32:02.930 --> 01:32:03.050]  't
[01:32:03.050 --> 01:32:03.290]   done
