
[00:00:00.660 --> 00:00:09.820]   Music
[01:09:13.280 --> 01:09:13.460]   you
[01:09:13.460 --> 01:09:14.070]   invested
[01:09:14.070 --> 01:09:14.220]   in
[01:09:14.220 --> 01:09:14.370]   those
[01:09:14.370 --> 01:09:14.550]  ?
[01:09:14.550 --> 01:09:14.760]   How
[01:09:14.760 --> 01:09:14.910]   how
[01:09:14.910 --> 01:09:15.150]   has
[01:09:15.150 --> 01:09:15.330]   that
[01:09:15.330 --> 01:09:15.760]   process
[01:09:15.760 --> 01:09:16.130]   worked
[01:09:16.130 --> 01:09:16.310]   out
[01:09:16.310 --> 01:09:16.670]   for
[01:09:16.670 --> 01:09:16.670]   you
[01:09:16.670 --> 01:09:16.850]   and
[01:09:16.850 --> 01:09:17.020]   and
[01:09:17.020 --> 01:09:17.370]   I
[01:09:17.370 --> 01:09:17.390]   guess
[01:09:17.390 --> 01:09:17.510]   it
[01:09:17.510 --> 01:09:17.630]  's
[01:09:17.630 --> 01:09:17.930]   gonna
[01:09:17.930 --> 01:09:18.050]   be
[01:09:18.050 --> 01:09:18.110]   a
[01:09:18.110 --> 01:09:18.410]   multi
[01:09:18.410 --> 01:09:18.470]  -
[01:09:18.470 --> 01:09:18.680]  par
[01:09:18.680 --> 01:09:18.880]  ter
[01:09:18.880 --> 01:09:19.020]  .
[01:09:19.020 --> 01:09:19.130]   So
[01:09:19.130 --> 01:09:19.190]   I
[01:09:19.190 --> 01:09:19.400]   can
[01:09:19.400 --> 01:09:19.610]   turn
[01:09:19.610 --> 01:09:19.790]   one
[01:09:19.790 --> 01:09:20.280]   question
[01:09:20.280 --> 01:09:20.580]  .
[01:09:20.580 --> 01:09:20.580]   It
[01:09:20.580 --> 01:09:20.870]  's
[01:09:20.870 --> 01:09:21.190]   actually
[01:09:21.190 --> 01:09:21.610]   three
[01:09:21.610 --> 01:09:21.650]  ,
[01:09:21.650 --> 01:09:21.790]   but
[01:09:21.790 --> 01:09:21.910]   so
[01:09:21.910 --> 01:09:22.030]   um
[01:09:22.030 --> 01:09:22.290]   you
[01:09:22.290 --> 01:09:22.450]   know
[01:09:22.450 --> 01:09:22.570]  ,
[01:09:22.570 --> 01:09:22.750]   are
[01:09:22.750 --> 01:09:22.930]   you
[01:09:22.930 --> 01:09:23.110]   are
[01:09:23.110 --> 01:09:23.510]   you
[01:09:23.510 --> 01:09:23.970]   continuing
[01:09:23.970 --> 01:09:24.020]   to
[01:09:24.020 --> 01:09:24.390]   invest
[01:09:24.390 --> 01:09:24.570]   one
[01:09:24.570 --> 01:09:24.690]   Is
[01:09:24.690 --> 01:09:24.990]  ?
[01:09:24.990 --> 01:09:25.020]   it
[01:09:25.020 --> 01:09:25.230]   just
[01:09:25.230 --> 01:09:25.470]   like
[01:09:25.470 --> 01:09:25.640]   an
[01:09:25.640 --> 01:09:26.020]   ongoing
[01:09:26.020 --> 01:09:26.360]   thing
[01:09:26.360 --> 01:09:26.440]   or
[01:09:26.440 --> 01:09:26.560]   is
[01:09:26.560 --> 01:09:26.800]   this
[01:09:26.800 --> 01:09:27.350]   something
[01:09:27.350 --> 01:09:27.590]   used
[01:09:27.590 --> 01:09:27.710]   in
[01:09:27.710 --> 01:09:28.130]   the
[01:09:28.130 --> 01:09:28.250]   past
[01:09:28.250 --> 01:09:28.280]  ,
[01:09:28.280 --> 01:09:28.430]   and
[01:09:28.430 --> 01:09:28.610]   how
[01:09:28.610 --> 01:09:28.730]   is
[01:09:28.730 --> 01:09:28.900]   it
[01:09:28.900 --> 01:09:29.260]   worked
[01:09:29.260 --> 01:09:29.400]   out
[01:09:29.400 --> 01:09:29.520]   uh
[01:09:29.520 --> 01:09:29.880]   kind
[01:09:29.880 --> 01:09:29.930]   of
[01:09:29.930 --> 01:09:30.180]   from
[01:09:30.180 --> 01:09:30.270]   a
[01:09:30.270 --> 01:09:30.730]   financial
[01:09:30.730 --> 01:09:31.520]   standpoint
[01:09:31.520 --> 01:09:31.700]   You
[01:09:31.700 --> 01:09:31.760]  ?
[01:09:31.760 --> 01:09:31.940]   have
[01:09:31.940 --> 01:09:32.120]   any
[01:09:32.120 --> 01:09:32.490]   return
[01:09:32.490 --> 01:09:32.610]   on
[01:09:32.610 --> 01:09:33.030]   these
[01:09:33.030 --> 01:09:33.070]   or
[01:09:33.070 --> 01:09:33.210]   any
[01:09:33.210 --> 01:09:33.810]   expected
[01:09:33.810 --> 01:09:34.070]   return
[01:09:34.070 --> 01:09:34.190]   or
[01:09:34.190 --> 01:09:34.670]   anything
[01:09:34.670 --> 01:09:34.980]   close
[01:09:34.980 --> 01:09:35.740]   to
[01:09:35.740 --> 01:09:35.740]  
[01:09:35.740 --> 01:09:35.910]   that
[01:09:35.910 --> 01:09:36.040]  ? [SPEAKER_TURN]
[01:09:36.520 --> 01:09:36.560]  
[01:09:36.560 --> 01:09:36.710]   so
[01:09:36.710 --> 01:09:36.890]  ,
[01:09:36.890 --> 01:09:36.980]   I
[01:09:36.980 --> 01:09:37.540]   mean
[01:09:37.540 --> 01:09:37.720]  ,
[01:09:37.720 --> 01:09:37.820]   the
[01:09:37.820 --> 01:09:38.480]   average
[01:09:38.480 --> 01:09:38.840]   time
[01:09:38.840 --> 01:09:39.460]   these
[01:09:39.460 --> 01:09:39.900]   things
[01:09:39.900 --> 01:09:40.280]   take
[01:09:40.280 --> 01:09:40.470]   to
[01:09:40.470 --> 01:09:40.660]   go
[01:09:40.660 --> 01:09:40.850]   to
[01:09:40.850 --> 01:09:41.630]   fruition
[01:09:41.630 --> 01:09:41.800]   is
[01:09:41.800 --> 01:09:42.600]   like
[01:09:42.600 --> 01:09:42.650]   seven
[01:09:42.650 --> 01:09:42.840]   to
[01:09:42.840 --> 01:09:43.120]   ten
[01:09:43.120 --> 01:09:43.590]   years
[01:09:43.590 --> 01:09:43.930]  .
[01:09:43.930 --> 01:09:43.940]   Um
[01:09:43.940 --> 01:09:44.360]   so
[01:09:44.360 --> 01:09:44.440]   it
[01:09:44.440 --> 01:09:44.490]  's
[01:09:44.490 --> 01:09:44.560]   a
[01:09:44.560 --> 01:09:44.630]   l
[01:09:44.630 --> 01:09:45.040]   jury
[01:09:45.040 --> 01:09:45.110]  's
[01:09:45.110 --> 01:09:45.150]   a
[01:09:45.150 --> 01:09:45.530]   little
[01:09:45.530 --> 01:09:45.880]   early
[01:09:45.880 --> 01:09:46.090]   You
[01:09:46.090 --> 01:09:46.290]  .
[01:09:46.290 --> 01:09:46.570]   know
[01:09:46.570 --> 01:09:46.700]  ,
[01:09:46.700 --> 01:09:47.280]   they
[01:09:47.280 --> 01:09:47.470]   started
[01:09:47.470 --> 01:09:47.610]   in
[01:09:47.610 --> 01:09:47.820]   two
[01:09:47.820 --> 01:09:48.380]   thousand
[01:09:48.380 --> 01:09:48.730]   nine
[01:09:48.730 --> 01:09:48.870]   and
[01:09:48.870 --> 01:09:48.940]   I
[01:09:48.940 --> 01:09:49.140]  've
[01:09:49.140 --> 01:09:49.420]   been
[01:09:49.420 --> 01:09:49.760]   doing
[01:09:49.760 --> 01:09:50.120]   about
[01:09:50.120 --> 01:09:50.950]   three
[01:09:50.950 --> 01:09:51.240]   investments
[01:09:51.240 --> 01:09:51.310]   a
[01:09:51.310 --> 01:09:51.600]   year
[01:09:51.600 --> 01:09:51.720]  ,
[01:09:51.720 --> 01:09:51.920]   um
[01:09:51.920 --> 01:09:51.990]  ,
[01:09:51.990 --> 01:09:52.340]   since
[01:09:52.340 --> 01:09:52.480]   it
[01:09:52.480 --> 01:09:52.610]  's
[01:09:52.610 --> 01:09:53.630]   relatively
[01:09:53.630 --> 01:09:54.150]   consistently
[01:09:54.150 --> 01:09:54.430]   What
[01:09:54.430 --> 01:09:54.560]  's
[01:09:54.560 --> 01:09:55.250]  .
[01:09:55.250 --> 01:09:55.260]   changed
[01:09:55.260 --> 01:09:55.390]   is
[01:09:55.390 --> 01:09:55.460]   I
[01:09:55.460 --> 01:09:55.660]  've
[01:09:55.660 --> 01:09:55.870]   had
[01:09:55.870 --> 01:09:56.050]   a
[01:09:56.050 --> 01:09:56.150]   lot
[01:09:56.150 --> 01:09:56.350]   less
[01:09:56.350 --> 01:09:56.480]   time
[01:09:56.480 --> 01:09:56.840]  ,
[01:09:56.840 --> 01:09:57.190]   um
[01:09:57.190 --> 01:09:57.260]   and
[01:09:57.260 --> 01:09:57.310]   a
[01:09:57.310 --> 01:09:57.610]   bunch
[01:09:57.610 --> 01:09:57.900]   of
[01:09:57.900 --> 01:09:58.170]   things
[01:09:58.170 --> 01:09:58.450]   have
[01:09:58.450 --> 01:09:59.000]   changed
[01:09:59.000 --> 01:09:59.140]  .
[01:09:59.140 --> 01:09:59.210]   I
[01:09:59.210 --> 01:09:59.410]   did
[01:09:59.410 --> 01:09:59.770]   write
[01:09:59.770 --> 01:09:59.840]   a
[01:09:59.840 --> 01:09:59.940]   post
[01:09:59.940 --> 01:10:00.250]   on
[01:10:00.250 --> 01:10:00.530]   it
[01:10:00.530 --> 01:10:00.600]  ,
[01:10:00.600 --> 01:10:00.670]   so
[01:10:00.670 --> 01:10:00.810]   to
[01:10:00.810 --> 01:10:01.230]   anyone
[01:10:01.230 --> 01:10:01.440]   who
[01:10:01.440 --> 01:10:01.820]   wants
[01:10:01.820 --> 01:10:01.930]   to
[01:10:01.930 --> 01:10:02.560]   reference
[01:10:02.560 --> 01:10:02.680]  ,
[01:10:02.680 --> 01:10:02.900]   but
[01:10:02.900 --> 01:10:03.110]   the
[01:10:03.110 --> 01:10:03.470]   short
[01:10:03.470 --> 01:10:03.950]   answer
[01:10:03.950 --> 01:10:04.020]   is
[01:10:04.020 --> 01:10:04.150]  ,
[01:10:04.150 --> 01:10:04.360]   you
[01:10:04.360 --> 01:10:04.640]   know
[01:10:04.640 --> 01:10:04.770]  ,
[01:10:04.770 --> 01:10:04.840]   I
[01:10:04.840 --> 01:10:05.110]  've
[01:10:05.110 --> 01:10:05.480]   become
[01:10:05.480 --> 01:10:05.790]   less
[01:10:05.790 --> 01:10:06.160]   active
[01:10:06.160 --> 01:10:06.520]   in
[01:10:06.520 --> 01:10:06.520]  
[01:10:06.520 --> 01:10:06.800]   flow
[01:10:06.800 --> 01:10:06.950]  ,
[01:10:06.950 --> 01:10:07.220]   more
[01:10:07.220 --> 01:10:07.720]   passive
[01:10:07.720 --> 01:10:08.290]   invested
[01:10:08.290 --> 01:10:08.440]  ,
[01:10:08.440 --> 01:10:08.590]   in
[01:10:08.590 --> 01:10:09.000]   people
[01:10:09.000 --> 01:10:09.070]   I
[01:10:09.070 --> 01:10:09.400]  've
[01:10:09.400 --> 01:10:09.780]   already
[01:10:09.780 --> 01:10:10.060]   kind
[01:10:10.060 --> 01:10:10.200]   of
[01:10:10.200 --> 01:10:10.560]   known
[01:10:10.560 --> 01:10:10.770]   and
[01:10:10.770 --> 01:10:11.100]   what
[01:10:11.100 --> 01:10:11.330]   they
[01:10:11.330 --> 01:10:11.540]  've
[01:10:11.540 --> 01:10:11.840]   been
[01:10:11.840 --> 01:10:12.180]   doing
[01:10:12.180 --> 01:10:12.240]   I
[01:10:12.240 --> 01:10:12.390]  ,
[01:10:12.390 --> 01:10:12.600]   can
[01:10:12.600 --> 01:10:12.810]   see
[01:10:12.810 --> 01:10:13.130]   over
[01:10:13.130 --> 01:10:13.370]   time
[01:10:13.370 --> 01:10:13.510]  ,
[01:10:13.510 --> 01:10:13.710]   and
[01:10:13.710 --> 01:10:13.790]   a
[01:10:13.790 --> 01:10:14.080]   lot
[01:10:14.080 --> 01:10:14.280]   more
[01:10:14.280 --> 01:10:14.930]   affiliate
[01:10:14.930 --> 01:10:15.280]   focus
[01:10:15.280 --> 01:10:15.430]   Um
[01:10:15.430 --> 01:10:15.640]  .
[01:10:15.640 --> 01:10:16.140]   there
[01:10:16.140 --> 01:10:16.180]  's
[01:10:16.180 --> 01:10:16.210]   a
[01:10:16.210 --> 01:10:16.500]   lot
[01:10:16.500 --> 01:10:16.640]   of
[01:10:16.640 --> 01:10:17.060]   reasons
[01:10:17.060 --> 01:10:17.240]   for
[01:10:17.240 --> 01:10:17.710]   that
[01:10:17.710 --> 01:10:17.760]   but
[01:10:17.760 --> 01:10:17.900]  ,
[01:10:17.900 --> 01:10:18.050]   in
[01:10:18.050 --> 01:10:18.400]   terms
[01:10:18.400 --> 01:10:18.530]   of
[01:10:18.530 --> 01:10:19.030]   like
[01:10:19.030 --> 01:10:19.060]   the
[01:10:19.060 --> 01:10:19.530]   returns
[01:10:19.530 --> 01:10:19.670]  ,
[01:10:19.670 --> 01:10:19.950]   yeah
[01:10:19.950 --> 01:10:20.090]  ,
[01:10:20.090 --> 01:10:20.300]   two
[01:10:20.300 --> 01:10:20.950]   companies
[01:10:20.950 --> 01:10:21.020]   I
[01:10:21.020 --> 01:10:21.630]   invested
[01:10:21.630 --> 01:10:21.730]   in
[01:10:21.730 --> 01:10:21.940]   had
[01:10:21.940 --> 01:10:22.080]   um
[01:10:22.080 --> 01:10:22.440]   exits
[01:10:22.440 --> 01:10:22.650]   not
[01:10:22.650 --> 01:10:22.770]  ,
[01:10:22.770 --> 01:10:23.510]   ridiculous
[01:10:23.510 --> 01:10:24.010]   amounts
[01:10:24.010 --> 01:10:24.360]  ,
[01:10:24.360 --> 01:10:24.430]   but
[01:10:24.430 --> 01:10:24.640]   they
[01:10:24.640 --> 01:10:25.190]   also
[01:10:25.190 --> 01:10:25.200]   just
[01:10:25.200 --> 01:10:25.630]   raised
[01:10:25.630 --> 01:10:25.770]   an
[01:10:25.770 --> 01:10:26.050]   inch
[01:10:26.050 --> 01:10:26.480]   around
[01:10:26.480 --> 01:10:26.620]  ,
[01:10:26.620 --> 01:10:26.770]   so
[01:10:26.770 --> 01:10:26.920]   if
[01:10:26.920 --> 01:10:27.120]   the
[01:10:27.120 --> 01:10:27.610]   returns
[01:10:27.610 --> 01:10:27.970]   weren
[01:10:27.970 --> 01:10:28.140]  't
[01:10:28.140 --> 01:10:28.720]   terrible
[01:10:28.720 --> 01:10:28.920]   and
[01:10:28.920 --> 01:10:29.030]   as
[01:10:29.030 --> 01:10:29.100]   a
[01:10:29.100 --> 01:10:29.530]   result
[01:10:29.530 --> 01:10:29.740]   the
[01:10:29.740 --> 01:10:30.190]   entire
[01:10:30.190 --> 01:10:30.870]   portfolio
[01:10:30.870 --> 01:10:30.960]   is
[01:10:30.960 --> 01:10:31.030]   a
[01:10:31.030 --> 01:10:31.700]   little
[01:10:31.700 --> 01:10:31.740]   over
[01:10:31.740 --> 01:10:31.950]   bre
[01:10:31.950 --> 01:10:32.160]  ake
[01:10:32.160 --> 01:10:32.370]  ven
[01:10:32.370 --> 01:10:32.500]   at
[01:10:32.500 --> 01:10:32.730]   the
[01:10:32.730 --> 01:10:33.170]   moment
[01:10:33.170 --> 01:10:33.290]   in
[01:10:33.290 --> 01:10:33.790]   terms
[01:10:33.790 --> 01:10:34.020]   of
[01:10:34.020 --> 01:10:34.220]   actual
[01:10:34.220 --> 01:10:34.720]   returns
[01:10:34.720 --> 01:10:35.630]  .
[01:10:35.630 --> 01:10:35.670]   So
[01:10:35.670 --> 01:10:35.780]   it
[01:10:35.780 --> 01:10:35.940]  's
[01:10:35.940 --> 01:10:36.060]   not
[01:10:36.060 --> 01:10:36.500]   like
[01:10:36.500 --> 01:10:36.680]  
[01:10:36.680 --> 01:10:36.800]   it
[01:10:36.800 --> 01:10:37.070]  's
[01:10:37.070 --> 01:10:37.210]   a
[01:10:37.210 --> 01:10:37.640]   ton
[01:10:37.640 --> 01:10:38.230]   of
[01:10:38.230 --> 01:10:38.800]   return
[01:10:38.800 --> 01:10:39.440]  ,
[01:10:39.440 --> 01:10:39.800]   but
[01:10:39.800 --> 01:10:39.850]   um
[01:10:39.850 --> 01:10:40.090]   it
[01:10:40.090 --> 01:10:40.380]   is
[01:10:40.380 --> 01:10:41.250]   enough
[01:10:41.250 --> 01:10:42.260]   where
[01:10:42.260 --> 01:10:42.350]   my
[01:10:42.350 --> 01:10:42.840]   wife
[01:10:42.840 --> 01:10:43.720]   doesn
[01:10:43.720 --> 01:10:43.900]  't
[01:10:43.900 --> 01:10:44.460]   care
[01:10:44.460 --> 01:10:44.740]   as
[01:10:44.740 --> 01:10:45.000]   an
[01:10:45.000 --> 01:10:46.010]   example
[01:10:46.010 --> 01:10:46.440]   and
[01:10:46.440 --> 01:10:46.950]   um
[01:10:46.950 --> 01:10:46.950]   it
[01:10:46.950 --> 01:10:47.070]  's
[01:10:47.070 --> 01:10:47.670]   enough
[01:10:47.670 --> 01:10:47.870]   where
[01:10:47.870 --> 01:10:47.890]   I
[01:10:47.890 --> 01:10:48.010]  'm
[01:10:48.010 --> 01:10:48.590]   confident
[01:10:48.590 --> 01:10:48.720]  ,
[01:10:48.720 --> 01:10:48.920]   you
[01:10:48.920 --> 01:10:49.350]   know
[01:10:49.350 --> 01:10:49.380]   you
[01:10:49.380 --> 01:10:49.510]  ,
[01:10:49.510 --> 01:10:49.800]   know
[01:10:49.800 --> 01:10:49.900]   be
[01:10:49.900 --> 01:10:50.030]  ,
[01:10:50.030 --> 01:10:50.080]   b
[01:10:50.080 --> 01:10:50.620]   continue
[01:10:50.620 --> 01:10:50.890]   that
[01:10:50.890 --> 01:10:51.010]   at
[01:10:51.010 --> 01:10:51.330]   least
[01:10:51.330 --> 01:10:51.670]   going
[01:10:51.670 --> 01:10:52.130]   forward
[01:10:52.130 --> 01:10:52.330]   and
[01:10:52.330 --> 01:10:52.590]   that
[01:10:52.590 --> 01:10:52.720]   it
[01:10:52.720 --> 01:10:52.850]  's
[01:10:52.850 --> 01:10:52.980]   it
[01:10:52.980 --> 01:10:53.110]  's
[01:10:53.110 --> 01:10:53.390]   also
[01:10:53.390 --> 01:10:53.670]   been
[01:10:53.670 --> 01:10:54.220]   rewarding
[01:10:54.220 --> 01:10:54.420]   and
[01:10:54.420 --> 01:10:54.990]   like
[01:10:54.990 --> 01:10:55.010]   being
[01:10:55.010 --> 01:10:55.540]   involved
[01:10:55.540 --> 01:10:55.800]   with
[01:10:55.800 --> 01:10:56.000]   all
[01:10:56.000 --> 01:10:56.330]   these
[01:10:56.330 --> 01:10:56.610]   companies
[01:10:56.610 --> 01:10:57.140]   I
[01:10:57.140 --> 01:10:57.170]  've
[01:10:57.170 --> 01:10:57.360]  .
[01:10:57.360 --> 01:10:57.620]   been
[01:10:57.620 --> 01:10:57.790]   on
[01:10:57.790 --> 01:10:57.950]   the
[01:10:57.950 --> 01:10:58.280]   board
[01:10:58.280 --> 01:10:58.440]   of
[01:10:58.440 --> 01:10:58.470]   a
[01:10:58.470 --> 01:10:58.800]   bunch
[01:10:58.800 --> 01:10:58.860]   I
[01:10:58.860 --> 01:10:59.040]  've
[01:10:59.040 --> 01:10:59.240]  .
[01:10:59.240 --> 01:10:59.500]   seen
[01:10:59.500 --> 01:10:59.700]   all
[01:10:59.700 --> 01:11:00.030]   these
[01:11:00.030 --> 01:11:00.430]   things
[01:11:00.430 --> 01:11:00.510]   I
[01:11:00.510 --> 01:11:00.920]   wouldn
[01:11:00.920 --> 01:11:01.020]  't
[01:11:01.020 --> 01:11:01.620]   otherwise
[01:11:01.620 --> 01:11:01.810]   see
[01:11:01.810 --> 01:11:02.010]   and
[01:11:02.010 --> 01:11:02.600]   otherwise
[01:11:02.600 --> 01:11:02.860]   like
[01:11:02.860 --> 01:11:02.920]   I
[01:11:02.920 --> 01:11:03.050]  'm
[01:11:03.050 --> 01:11:03.410]   still
[01:11:03.410 --> 01:11:03.910]   learning
[01:11:03.910 --> 01:11:03.970]   a
[01:11:03.970 --> 01:11:04.170]   lot
[01:11:04.170 --> 01:11:04.430]   from
[01:11:04.430 --> 01:11:04.760]   these
[01:11:04.760 --> 01:11:05.480]   companies
[01:11:05.480 --> 01:11:05.480]   um
[01:11:05.480 --> 01:11:05.670]   so
[01:11:05.670 --> 01:11:05.740]   I
[01:11:05.740 --> 01:11:05.800]  'm
[01:11:05.800 --> 01:11:06.500]   gonna
[01:11:06.500 --> 01:11:06.540]  
[01:11:06.540 --> 01:11:06.620]   keep
[01:11:06.620 --> 01:11:06.920]   continuing
[01:11:06.920 --> 01:11:06.980]   to
[01:11:06.980 --> 01:11:07.040]   do
[01:11:07.040 --> 01:11:07.100]   it
[01:11:07.100 --> 01:11:07.460]  . [SPEAKER_TURN]
[01:11:08.620 --> 01:11:08.730]  
[01:11:08.730 --> 01:11:08.740]   >>
[01:11:08.740 --> 01:11:08.980]   That
[01:11:08.980 --> 01:11:09.100]  's
[01:11:09.100 --> 01:11:09.470]   really
[01:11:09.470 --> 01:11:09.730]   cool
[01:11:09.730 --> 01:11:09.830]   um
[01:11:09.830 --> 01:11:10.010]  .
[01:11:10.010 --> 01:11:10.250]   Well
[01:11:10.250 --> 01:11:10.310]   I
[01:11:10.310 --> 01:11:10.370]   d
[01:11:10.370 --> 01:11:10.610]   yeah
[01:11:10.610 --> 01:11:10.790]  ,
[01:11:10.790 --> 01:11:10.970]   I
[01:11:10.970 --> 01:11:11.210]  'll
[01:11:11.210 --> 01:11:11.310]   look
[01:11:11.310 --> 01:11:11.640]   forward
[01:11:11.640 --> 01:11:11.760]   to
[01:11:11.760 --> 01:11:12.190]   reading
[01:11:12.190 --> 01:11:12.430]   some
[01:11:12.430 --> 01:11:12.670]   more
[01:11:12.670 --> 01:11:12.980]   about
[01:11:12.980 --> 01:11:13.340]   that
[01:11:13.340 --> 01:11:13.390]   as
[01:11:13.390 --> 01:11:13.460]   as
[01:11:13.460 --> 01:11:13.700]   time
[01:11:13.700 --> 01:11:13.940]   goes
[01:11:13.940 --> 01:11:14.060]   by
[01:11:14.060 --> 01:11:14.280]   and
[01:11:14.280 --> 01:11:14.420]   you
[01:11:14.420 --> 01:11:14.850]   have
[01:11:14.850 --> 01:11:15.030]   things
[01:11:15.030 --> 01:11:15.210]   to
[01:11:15.210 --> 01:11:15.390]   talk
[01:11:15.390 --> 01:11:15.690]   about
[01:11:15.690 --> 01:11:15.940]   uh
[01:11:15.940 --> 01:11:16.050]   in
[01:11:16.050 --> 01:11:16.180]   that
[01:11:16.180 --> 01:11:16.630]   regard
[01:11:16.630 --> 01:11:16.730]   but
[01:11:16.730 --> 01:11:16.850]   um
[01:11:16.850 --> 01:11:17.090]   well
[01:11:17.090 --> 01:11:17.110]   Gabe
[01:11:17.110 --> 01:11:17.450]  ,
[01:11:17.450 --> 01:11:17.510]   I
[01:11:17.510 --> 01:11:17.700]   I
[01:11:17.700 --> 01:11:17.940]   really
[01:11:17.940 --> 01:11:18.560]   appreciate
[01:11:18.560 --> 01:11:18.740]   you
[01:11:18.740 --> 01:11:19.220]   spending
[01:11:19.220 --> 01:11:19.560]   as
[01:11:19.560 --> 01:11:19.590]   much
[01:11:19.590 --> 01:11:19.890]   time
[01:11:19.890 --> 01:11:20.070]   with
[01:11:20.070 --> 01:11:20.170]   us
[01:11:20.170 --> 01:11:20.490]   as
[01:11:20.490 --> 01:11:20.510]   you
[01:11:20.510 --> 01:11:20.730]   have
[01:11:20.730 --> 01:11:20.910]  .
[01:11:20.910 --> 01:11:20.970]   I
[01:11:20.970 --> 01:11:21.210]   mean
[01:11:21.210 --> 01:11:21.390]  ,
[01:11:21.390 --> 01:11:21.450]   we
[01:11:21.450 --> 01:11:21.820]   always
[01:11:21.820 --> 01:11:22.060]   keep
[01:11:22.060 --> 01:11:22.240]   you
[01:11:22.240 --> 01:11:22.620]   along
[01:11:22.620 --> 01:11:22.730]   and
[01:11:22.730 --> 01:11:22.910]   ask
[01:11:22.910 --> 01:11:23.090]   you
[01:11:23.090 --> 01:11:23.150]   a
[01:11:23.150 --> 01:11:23.460]   bunch
[01:11:23.460 --> 01:11:23.680]   of
[01:11:23.680 --> 01:11:24.290]   questions
[01:11:24.290 --> 01:11:24.430]   that
[01:11:24.430 --> 01:11:24.560]   are
[01:11:24.560 --> 01:11:24.870]   kinda
[01:11:24.870 --> 01:11:25.050]   off
[01:11:25.050 --> 01:11:25.110]  -
[01:11:25.110 --> 01:11:25.460]  topic
[01:11:25.460 --> 01:11:25.680]   when
[01:11:25.680 --> 01:11:25.850]   you
[01:11:25.850 --> 01:11:26.020]  're
[01:11:26.020 --> 01:11:26.440]   always
[01:11:26.440 --> 01:11:26.630]   good
[01:11:26.630 --> 01:11:27.060]   support
[01:11:27.060 --> 01:11:27.370]   about
[01:11:27.370 --> 01:11:27.490]   it
[01:11:27.490 --> 01:11:27.610]   so
[01:11:27.610 --> 01:11:27.780]   uh
[01:11:27.780 --> 01:11:27.990]   and
[01:11:27.990 --> 01:11:28.030]   it
[01:11:28.030 --> 01:11:28.200]  's
[01:11:28.200 --> 01:11:28.270]   it
[01:11:28.270 --> 01:11:28.390]  's
[01:11:28.390 --> 01:11:28.820]   awesome
[01:11:28.820 --> 01:11:28.940]   to
[01:11:28.940 --> 01:11:29.120]   see
[01:11:29.120 --> 01:11:29.300]   the
[01:11:29.300 --> 01:11:29.730]   success
[01:11:29.730 --> 01:11:29.870]   of
[01:11:29.870 --> 01:11:30.090]   duck
[01:11:30.090 --> 01:11:30.150]  -
[01:11:30.150 --> 01:11:30.250]  du
[01:11:30.250 --> 01:11:30.510]  ck
[01:11:30.510 --> 01:11:30.530]   go
[01:11:30.530 --> 01:11:30.570]   '
[01:11:30.570 --> 01:11:30.880]  cause
[01:11:30.880 --> 01:11:31.030]  ,
[01:11:31.030 --> 01:11:31.180]   you
[01:11:31.180 --> 01:11:31.420]   know
[01:11:31.420 --> 01:11:31.540]  ,
[01:11:31.540 --> 01:11:31.600]   I
[01:11:31.600 --> 01:11:31.890]   felt
[01:11:31.890 --> 01:11:32.120]   like
[01:11:32.120 --> 01:11:32.200]   we
[01:11:32.200 --> 01:11:32.440]   were
[01:11:32.440 --> 01:11:32.550]   we
[01:11:32.550 --> 01:11:32.800]   were
[01:11:32.800 --> 01:11:33.110]   right
[01:11:33.110 --> 01:11:33.420]   there
[01:11:33.420 --> 01:11:33.580]   at
[01:11:33.580 --> 01:11:33.720]   the
[01:11:33.720 --> 01:11:34.290]   beginning
[01:11:34.290 --> 01:11:34.400]  ,
[01:11:34.400 --> 01:11:34.700]   which
[01:11:34.700 --> 01:11:34.830]   is
[01:11:34.830 --> 01:11:35.010]   you
[01:11:35.010 --> 01:11:35.190]   and
[01:11:35.190 --> 01:11:35.250]   a
[01:11:35.250 --> 01:11:35.740]   basement
[01:11:35.740 --> 01:11:35.920]   and
[01:11:35.920 --> 01:11:36.070]   we
[01:11:36.070 --> 01:11:36.310]   were
[01:11:36.310 --> 01:11:36.650]   asking
[01:11:36.650 --> 01:11:36.830]   you
[01:11:36.830 --> 01:11:37.140]   about
[01:11:37.140 --> 01:11:37.290]   it
[01:11:37.290 --> 01:11:37.440]  .
[01:11:37.440 --> 01:11:37.610]   Now
[01:11:37.610 --> 01:11:38.620]   you
