
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.310]   Just
[01:25:24.400 --> 01:25:25.180]   you
[01:25:25.180 --> 01:25:25.300]  'll
[01:25:25.300 --> 01:25:25.440]   be
[01:25:25.440 --> 01:25:26.630]   impressed
[01:25:26.630 --> 01:25:28.380]  . [SPEAKER_TURN]
[01:25:28.380 --> 01:25:28.510]   But
[01:25:28.510 --> 01:25:28.590]   it
[01:25:28.590 --> 01:25:28.720]   has
[01:25:28.720 --> 01:25:28.850]   the
[01:25:28.850 --> 01:25:29.110]   sizing
[01:25:29.110 --> 01:25:29.190]   to
[01:25:29.190 --> 01:25:29.360]   view
[01:25:29.360 --> 01:25:29.580]   while
[01:25:29.580 --> 01:25:29.930]   watching
[01:25:29.930 --> 01:25:30.010]   on
[01:25:30.010 --> 01:25:30.130]   the
[01:25:30.130 --> 01:25:30.180]   I
[01:25:30.180 --> 01:25:30.220]  _
[01:25:30.220 --> 01:25:30.260]  P
[01:25:30.260 --> 01:25:30.300]  _
[01:25:30.300 --> 01:25:30.340]  A
[01:25:30.340 --> 01:25:30.960]  _. [SPEAKER_TURN]
[01:25:30.980 --> 01:25:30.980]  
[01:25:30.980 --> 01:25:31.470]   That
[01:25:31.470 --> 01:25:31.710]  's
[01:25:31.710 --> 01:25:32.200]   true
[01:25:32.200 --> 01:25:33.560]  . [SPEAKER_TURN]
[01:25:33.560 --> 01:25:33.620]   I
[01:25:33.620 --> 01:25:33.790]   don
[01:25:33.790 --> 01:25:33.920]  't
[01:25:33.920 --> 01:25:34.160]   well
[01:25:34.160 --> 01:25:34.400]   they
[01:25:34.400 --> 01:25:34.700]   could
[01:25:34.700 --> 01:25:34.860]   be
[01:25:34.860 --> 01:25:35.090]   what
[01:25:35.090 --> 01:25:35.340]   they
[01:25:35.340 --> 01:25:35.740]   could
[01:25:35.740 --> 01:25:35.760]   be
[01:25:35.760 --> 01:25:36.230]   watching
[01:25:36.230 --> 01:25:36.590]   their
[01:25:36.590 --> 01:25:36.850]   thing
[01:25:36.850 --> 01:25:37.030]   and
[01:25:37.030 --> 01:25:37.270]   then
[01:25:37.270 --> 01:25:37.450]   you
[01:25:37.450 --> 01:25:37.630]   can
[01:25:37.630 --> 01:25:37.880]   also
[01:25:37.880 --> 01:25:37.990]   be
[01:25:37.990 --> 01:25:38.490]   watching
[01:25:38.490 --> 01:25:38.540]   H
[01:25:38.540 --> 01:25:38.600]  _
[01:25:38.600 --> 01:25:38.720]  P
[01:25:38.720 --> 01:25:38.760]  _
[01:25:38.760 --> 01:25:38.780]  O
[01:25:38.780 --> 01:25:38.840]  _
[01:25:38.840 --> 01:25:39.020]   has
[01:25:39.020 --> 01:25:39.370]   great
[01:25:39.370 --> 01:25:40.120]   programming
[01:25:40.120 --> 01:25:40.820]  . [SPEAKER_TURN]
[01:25:40.820 --> 01:25:45.960]   Wait
[01:25:45.960 --> 01:25:50.900]   that
[01:25:50.900 --> 01:25:53.440]  's
[01:25:53.440 --> 01:25:54.750]   a
[01:25:54.750 --> 01:25:59.740]   teen
[01:25:59.740 --> 01:25:59.900]   drama
[01:25:59.900 --> 01:26:00.280]  ? [SPEAKER_TURN]
[01:26:00.280 --> 01:26:00.290]  
[01:26:00.290 --> 01:26:00.340]   no
[01:26:00.340 --> 01:26:00.400]   no
[01:26:00.400 --> 01:26:00.530]   true
[01:26:00.530 --> 01:26:00.590]  ,
[01:26:00.590 --> 01:26:00.850]   blood
[01:26:00.850 --> 01:26:00.880]   isn
[01:26:00.880 --> 01:26:00.930]  't
[01:26:00.930 --> 01:26:01.040]   true
[01:26:01.040 --> 01:26:01.200]   blood
[01:26:01.200 --> 01:26:01.320]   is
[01:26:01.320 --> 01:26:01.680]  . [SPEAKER_TURN]
[01:26:01.680 --> 01:26:03.440]   No
[01:26:03.440 --> 01:26:05.300]   it
[01:26:05.300 --> 01:26:07.840]   isn
[01:26:07.840 --> 01:26:09.590]  't
[01:26:09.590 --> 01:26:19.300]  . [SPEAKER_TURN]
[01:26:19.300 --> 01:26:19.380]   it
[01:26:19.380 --> 01:26:19.480]  's
[01:26:19.480 --> 01:26:19.590]   it
[01:26:19.590 --> 01:26:19.660]  's
[01:26:19.660 --> 01:26:19.840]   like
[01:26:19.840 --> 01:26:20.000]   the
[01:26:20.000 --> 01:26:20.330]   opposite
[01:26:20.330 --> 01:26:20.470]   end
[01:26:20.470 --> 01:26:20.550]   of
[01:26:20.550 --> 01:26:20.730]   that
[01:26:20.730 --> 01:26:20.930]   kind
[01:26:20.930 --> 01:26:21.000]   of
[01:26:21.000 --> 01:26:21.040]   a
[01:26:21.040 --> 01:26:21.370]   concept
[01:26:21.370 --> 01:26:21.880]  . [SPEAKER_TURN]
[01:26:21.880 --> 01:26:22.080]   What
[01:26:22.080 --> 01:26:22.330]   about
[01:26:22.330 --> 01:26:22.530]   grim
[01:26:22.530 --> 01:26:22.680]  ?
[01:26:22.680 --> 01:26:22.680]   That
[01:26:22.680 --> 01:26:23.240]   looks
[01:26:23.240 --> 01:26:23.330]   like
[01:26:23.330 --> 01:26:23.530]   eyes
[01:26:23.530 --> 01:26:23.630]   of
[01:26:23.630 --> 01:26:23.780]   the
[01:26:23.780 --> 01:26:23.840]   P
[01:26:23.840 --> 01:26:23.880]  _
[01:26:23.880 --> 01:26:23.930]  P
[01:26:23.930 --> 01:26:23.990]  _
[01:26:23.990 --> 01:26:24.030]  s
[01:26:24.030 --> 01:26:24.640]  . [SPEAKER_TURN]
[01:26:25.180 --> 01:26:25.200]  
[01:26:25.200 --> 01:26:25.400]   grim
[01:26:25.400 --> 01:26:25.500]   is
[01:26:25.500 --> 01:26:25.560]   c
[01:26:25.560 --> 01:26:25.860]   grim
[01:26:25.860 --> 01:26:25.890]   is
[01:26:25.890 --> 01:26:26.230]   closer
[01:26:26.230 --> 01:26:26.390]   to
[01:26:26.390 --> 01:26:26.620]   being
[01:26:26.620 --> 01:26:26.670]   f
[01:26:26.670 --> 01:26:26.840]   for
[01:26:26.840 --> 01:26:27.110]   teens
[01:26:27.110 --> 01:26:27.340]   than
[01:26:27.340 --> 01:26:27.560]   true
[01:26:27.560 --> 01:26:27.840]   blood
[01:26:27.840 --> 01:26:27.950]   is
[01:26:27.950 --> 01:26:28.060]   so
[01:26:28.060 --> 01:26:28.270]   true
[01:26:28.270 --> 01:26:28.580]   blood
[01:26:28.580 --> 01:26:28.670]   is
[01:26:28.670 --> 01:26:28.780]   at
[01:26:28.780 --> 01:26:28.950]   the
[01:26:28.950 --> 01:26:29.120]   one
[01:26:29.120 --> 01:26:29.290]   end
[01:26:29.290 --> 01:26:29.560]   where
[01:26:29.560 --> 01:26:29.680]   it
[01:26:29.680 --> 01:26:29.790]  's
[01:26:29.790 --> 01:26:30.010]   very
[01:26:30.010 --> 01:26:30.330]   adult
[01:26:30.330 --> 01:26:30.560]   uh
[01:26:30.560 --> 01:26:30.620]   grim
[01:26:30.620 --> 01:26:30.730]   is
[01:26:30.730 --> 01:26:30.990]   like
[01:26:30.990 --> 01:26:31.230]   that
[01:26:31.230 --> 01:26:31.340]   can
[01:26:31.340 --> 01:26:31.580]   work
[01:26:31.580 --> 01:26:31.730]   for
[01:26:31.730 --> 01:26:32.070]   teens
[01:26:32.070 --> 01:26:32.120]   or
[01:26:32.120 --> 01:26:32.290]   for
[01:26:32.290 --> 01:26:32.630]   adults
[01:26:32.630 --> 01:26:32.800]   and
[01:26:32.800 --> 01:26:33.020]   then
[01:26:33.020 --> 01:26:33.520]   obviously
[01:26:33.520 --> 01:26:33.650]   Sw
[01:26:33.650 --> 01:26:33.740]  yl
[01:26:33.740 --> 01:26:33.960]  ight
[01:26:33.960 --> 01:26:34.070]   is
[01:26:34.070 --> 01:26:34.290]   just
[01:26:34.290 --> 01:26:34.480]   for
[01:26:34.480 --> 01:26:34.740]   teens
[01:26:34.740 --> 01:26:35.560]  . [SPEAKER_TURN]
[01:26:35.560 --> 01:26:35.780]   You
[01:26:35.780 --> 01:26:36.140]   watch
[01:26:36.140 --> 01:26:36.480]   grim
[01:26:36.480 --> 01:26:36.640]  ?
[01:26:36.640 --> 01:26:36.940]   Well
[01:26:36.940 --> 01:26:37.510]   somebody
[01:26:37.510 --> 01:26:37.650]  's
[01:26:37.650 --> 01:26:38.010]   gonna
[01:26:38.010 --> 01:26:38.220]   sit
[01:26:38.220 --> 01:26:38.590]   right
[01:26:38.590 --> 01:26:38.950]   after
[01:26:38.950 --> 01:26:39.090]   us
[01:26:39.090 --> 01:26:39.960]  . [SPEAKER_TURN]
[01:26:39.960 --> 01:26:40.050]   Do
[01:26:40.050 --> 01:26:40.180]   you
[01:26:40.180 --> 01:26:40.360]   like
[01:26:40.360 --> 01:26:40.540]   grim
[01:26:40.540 --> 01:26:40.670]  ?
[01:26:40.670 --> 01:26:40.760]   It
[01:26:40.760 --> 01:26:41.030]   looked
[01:26:41.030 --> 01:26:41.070]   g
[01:26:41.070 --> 01:26:41.110]   I
[01:26:41.110 --> 01:26:41.240]   see
[01:26:41.240 --> 01:26:41.370]   the
[01:26:41.370 --> 01:26:41.740]   previews
[01:26:41.740 --> 01:26:41.870]   and
[01:26:41.870 --> 01:26:41.910]   I
[01:26:41.910 --> 01:26:42.000]  'm
[01:26:42.000 --> 01:26:42.180]   like
[01:26:42.180 --> 01:26:42.360]   yeah
[01:26:42.360 --> 01:26:42.540]   that
[01:26:42.540 --> 01:26:42.770]   looks
[01:26:42.770 --> 01:26:42.950]   like
[01:26:42.950 --> 01:26:43.360]   something
[01:26:43.360 --> 01:26:43.400]   I
[01:26:43.400 --> 01:26:43.630]   would
[01:26:43.630 --> 01:26:43.810]   like
[01:26:43.810 --> 01:26:44.480]  . [SPEAKER_TURN]
[01:26:44.480 --> 01:26:44.490]  
[01:26:44.490 --> 01:26:44.530]   I
[01:26:44.530 --> 01:26:44.750]   like
[01:26:44.750 --> 01:26:44.970]   grim
[01:26:44.970 --> 01:26:45.140]   and
[01:26:45.140 --> 01:26:45.360]   true
[01:26:45.360 --> 01:26:45.580]   true
[01:26:45.580 --> 01:26:45.860]   blood
[01:26:45.860 --> 01:26:45.910]   I
[01:26:45.910 --> 01:26:46.250]   really
[01:26:46.250 --> 01:26:46.470]   like
[01:26:46.470 --> 01:26:46.870]   because
[01:26:46.870 --> 01:26:47.040]   the
[01:26:47.040 --> 01:26:47.610]   characters
[01:26:47.610 --> 01:26:47.720]   in
[01:26:47.720 --> 01:26:47.940]   true
[01:26:47.940 --> 01:26:48.220]   blood
[01:26:48.220 --> 01:26:48.390]   are
[01:26:48.390 --> 01:26:48.670]   just
[01:26:48.670 --> 01:26:48.950]   really
[01:26:48.950 --> 01:26:49.000]   very
[01:26:49.000 --> 01:26:49.720]   very
[01:26:49.720 --> 01:26:49.790]   awesome
[01:26:49.790 --> 01:26:50.010]   like
[01:26:50.010 --> 01:26:50.230]   they
[01:26:50.230 --> 01:26:50.400]  're
[01:26:50.400 --> 01:26:50.620]   very
[01:26:50.620 --> 01:26:51.180]   really
[01:26:51.180 --> 01:26:51.530]   outrageous
[01:26:51.530 --> 01:26:51.580]   c
[01:26:51.580 --> 01:26:51.690]   it
[01:26:51.690 --> 01:26:51.800]  's
[01:26:51.800 --> 01:26:51.850]   a
[01:26:51.850 --> 01:26:52.020]   lot
[01:26:52.020 --> 01:26:52.240]   like
[01:26:52.240 --> 01:26:52.410]   the
[01:26:52.410 --> 01:26:52.810]   walking
[01:26:52.810 --> 01:26:53.030]   dead
[01:26:53.030 --> 01:26:53.140]   in
[01:26:53.140 --> 01:26:53.250]   in
[01:26:53.250 --> 01:26:53.300]   a
[01:26:53.300 --> 01:26:53.520]   kind
[01:26:53.520 --> 01:26:53.630]   of
[01:26:53.630 --> 01:26:54.140]   character
[01:26:54.140 --> 01:26:54.420]   sense
[01:26:54.420 --> 01:26:55.320]  . [SPEAKER_TURN]
[01:26:55.560 --> 01:26:55.620]  
[01:26:55.620 --> 01:26:55.750]   Huh
[01:26:55.750 --> 01:26:55.910]   yeah
[01:26:55.910 --> 01:26:56.130]  ,
[01:26:56.130 --> 01:26:56.190]   I
[01:26:56.190 --> 01:26:56.520]   uh
[01:26:56.520 --> 01:26:56.560]   you
[01:26:56.560 --> 01:26:56.780]   know
[01:26:56.780 --> 01:26:57.100]   funny
[01:26:57.100 --> 01:26:57.230]   it
[01:26:57.230 --> 01:26:57.360]   uh
[01:26:57.360 --> 01:26:57.420]   I
[01:26:57.420 --> 01:26:57.610]   was
[01:26:57.610 --> 01:26:57.670]   I
[01:26:57.670 --> 01:26:57.920]   had
[01:26:57.920 --> 01:26:58.180]   lunch
[01:26:58.180 --> 01:26:58.440]   last
[01:26:58.440 --> 01:26:58.700]   week
[01:26:58.700 --> 01:26:58.950]   with
[01:26:58.950 --> 01:26:59.090]   Eric
[01:26:59.090 --> 01:26:59.400]   Dry
[01:26:59.400 --> 01:26:59.660]  er
[01:26:59.660 --> 01:26:59.670]   he
[01:26:59.670 --> 01:26:59.800]  's
[01:26:59.800 --> 01:26:59.990]   the
[01:26:59.990 --> 01:27:00.120]   um
[01:27:00.120 --> 01:27:00.300]   guy
[01:27:00.300 --> 01:27:00.510]   who
[01:27:00.510 --> 01:27:00.760]   runs
[01:27:00.760 --> 01:27:01.020]   this
[01:27:01.020 --> 01:27:01.270]   STEM
[01:27:01.270 --> 01:27:01.860]   education
[01:27:01.860 --> 01:27:02.080]   for
[01:27:02.080 --> 01:27:02.240]   the
[01:27:02.240 --> 01:27:02.760]   Pasadena
[01:27:02.760 --> 01:27:03.340]   Education
[01:27:03.340 --> 01:27:03.990]   Foundation
[01:27:03.990 --> 01:27:04.180]   you
[01:27:04.180 --> 01:27:04.310]  ,
[01:27:04.310 --> 01:27:04.630]   heard
[01:27:04.630 --> 01:27:04.770]   me
[01:27:04.770 --> 01:27:05.220]   mention
[01:27:05.220 --> 01:27:05.400]   him
[01:27:05.400 --> 01:27:05.460]   I
[01:27:05.460 --> 01:27:05.780]   think
[01:27:05.780 --> 01:27:06.290]  .
[01:27:06.290 --> 01:27:06.310]   And
[01:27:06.310 --> 01:27:06.450]   he
[01:27:06.450 --> 01:27:07.100]   brought
[01:27:07.100 --> 01:27:07.240]   along
[01:27:07.240 --> 01:27:07.440]   his
[01:27:07.440 --> 01:27:07.570]   um
[01:27:07.570 --> 01:27:07.700]   uh
[01:27:07.700 --> 01:27:07.960]   this
[01:27:07.960 --> 01:27:08.090]   uh
[01:27:08.090 --> 01:27:08.420]   woman
[01:27:08.420 --> 01:27:08.550]   he
[01:27:08.550 --> 01:27:08.680]  's
[01:27:08.680 --> 01:27:09.280]   working
[01:27:09.280 --> 01:27:09.400]   with
[01:27:09.400 --> 01:27:09.600]   and
[01:27:09.600 --> 01:27:09.660]   I
[01:27:09.660 --> 01:27:09.860]   can
[01:27:09.860 --> 01:27:09.990]  't
[01:27:09.990 --> 01:27:10.520]   remember
[01:27:10.520 --> 01:27:10.720]   how
[01:27:10.720 --> 01:27:10.840]   it
[01:27:10.840 --> 01:27:11.110]   came
[01:27:11.110 --> 01:27:11.300]   up
[01:27:11.300 --> 01:27:11.300]   w
[01:27:11.300 --> 01:27:11.390]   we
[01:27:11.390 --> 01:27:11.830]  're
[01:27:11.830 --> 01:27:12.090]   talking
[01:27:12.090 --> 01:27:12.220]   we
[01:27:12.220 --> 01:27:12.460]  're
[01:27:12.460 --> 01:27:13.170]   something
[01:27:13.170 --> 01:27:13.530]   about
[01:27:13.530 --> 01:27:13.610]   like
[01:27:13.610 --> 01:27:14.070]   science
[01:27:14.070 --> 01:27:14.270]   and
[01:27:14.270 --> 01:27:14.530]   sci
[01:27:14.530 --> 01:27:14.570]  -
[01:27:14.570 --> 01:27:14.660]  fi
[01:27:14.660 --> 01:27:14.790]   or
[01:27:14.790 --> 01:27:15.050]   this
[01:27:15.050 --> 01:27:15.180]   or
[01:27:15.180 --> 01:27:15.440]   that
[01:27:15.440 --> 01:27:15.640]   and
[01:27:15.640 --> 01:27:15.900]   said
[01:27:15.900 --> 01:27:16.500]   something
[01:27:16.500 --> 01:27:16.830]   about
[01:27:16.830 --> 01:27:17.230]   fringe
[01:27:17.230 --> 01:27:17.350]   or
[01:27:17.350 --> 01:27:17.910]   whatever
[01:27:17.910 --> 01:27:18.090]   she
[01:27:18.090 --> 01:27:18.220]  's
[01:27:18.220 --> 01:27:18.350]  ,
[01:27:18.350 --> 01:27:18.410]   I
[01:27:18.410 --> 01:27:18.650]  'm
[01:27:18.650 --> 01:27:18.800]   like
[01:27:18.800 --> 01:27:18.930]   oh
[01:27:18.930 --> 01:27:19.130]   you
[01:27:19.130 --> 01:27:19.460]   watch
[01:27:19.460 --> 01:27:19.860]   fringe
[01:27:19.860 --> 01:27:20.060]   she
[01:27:20.060 --> 01:27:20.240]  's
[01:27:20.240 --> 01:27:20.450]   like
[01:27:20.450 --> 01:27:20.600]   oh
[01:27:20.600 --> 01:27:20.840]   yeah
[01:27:20.840 --> 01:27:21.030]   she
[01:27:21.030 --> 01:27:21.170]  's
[01:27:21.170 --> 01:27:21.430]   like
[01:27:21.430 --> 01:27:21.490]   I
[01:27:21.490 --> 01:27:21.820]   love
[01:27:21.820 --> 01:27:22.210]   that
[01:27:22.210 --> 01:27:22.310]   she
[01:27:22.310 --> 01:27:22.340]  's
[01:27:22.340 --> 01:27:22.600]   like
[01:27:22.600 --> 01:27:22.700]   well
[01:27:22.700 --> 01:27:22.980]   X
[01:27:22.980 --> 01:27:23.040]  _
[01:27:23.040 --> 01:27:23.310]   files
[01:27:23.310 --> 01:27:23.440]   is
[01:27:23.440 --> 01:27:23.570]   my
[01:27:23.570 --> 01:27:23.820]   all
[01:27:23.820 --> 01:27:24.090]   time
[01:27:24.090 --> 01:27:24.720]   favourite
[01:27:24.720 --> 01:27:24.930]   and
[01:27:24.930 --> 01:27:25.490]   lost
[01:27:25.490 --> 01:27:25.540]   in [SPEAKER_TURN]
[01:27:25.540 --> 01:27:25.540]  
[01:27:25.540 --> 01:27:25.720]   the
[01:27:25.720 --> 01:27:26.090]   fridge
[01:27:26.090 --> 01:27:26.270]   I
[01:27:26.270 --> 01:27:26.340]  'm
[01:27:26.340 --> 01:27:26.520]   like
[01:27:26.520 --> 01:27:26.960]   exactly
[01:27:26.960 --> 01:27:27.180]  .
[01:27:27.180 --> 01:27:27.460]   That
[01:27:27.460 --> 01:27:27.670]   was
[01:27:27.670 --> 01:27:27.810]   so
[01:27:27.810 --> 01:27:28.160]   funny
[01:27:28.160 --> 01:27:28.390]  .
[01:27:28.390 --> 01:27:28.550]   Um
[01:27:28.550 --> 01:27:28.740]   but
[01:27:28.740 --> 01:27:29.000]   yeah
[01:27:29.000 --> 01:27:29.280]   also
[01:27:29.280 --> 01:27:29.490]   I
[01:27:29.490 --> 01:27:29.560]  'm
[01:27:29.560 --> 01:27:29.980]   walking
[01:27:29.980 --> 01:27:30.320]   dead
[01:27:30.320 --> 01:27:30.330]   I
[01:27:30.330 --> 01:27:30.470]  'm
[01:27:30.470 --> 01:27:30.850]   getting
[01:27:30.850 --> 01:27:31.380]   caught
[01:27:31.380 --> 01:27:31.590]   up
[01:27:31.590 --> 01:27:31.660]   I
[01:27:31.660 --> 01:27:31.730]  'm
[01:27:31.730 --> 01:27:31.870]   in
[01:27:31.870 --> 01:27:32.320]   season
[01:27:32.320 --> 01:27:32.640]   three
[01:27:32.640 --> 01:27:32.780]   now
[01:27:32.780 --> 01:27:33.260]  .
[01:27:33.260 --> 01:27:33.270]   Now
[01:27:33.270 --> 01:27:33.340]   I
[01:27:33.340 --> 01:27:33.570]  've
[01:27:33.570 --> 01:27:33.620]   I
[01:27:33.620 --> 01:27:34.110]   started
[01:27:34.110 --> 01:27:34.410]   list
[01:27:34.410 --> 01:27:34.460]   I
[01:27:34.460 --> 01:27:35.500]   started
[01:27:35.500 --> 01:27:35.580]   listening
[01:27:35.580 --> 01:27:35.790]   to
[01:27:35.790 --> 01:27:35.870]   a
[01:27:35.870 --> 01:27:36.220]   couple
[01:27:36.220 --> 01:27:36.350]   of
[01:27:36.350 --> 01:27:36.910]   podcasts
[01:27:36.910 --> 01:27:37.120]  .
[01:27:37.120 --> 01:27:37.180]   I
[01:27:37.180 --> 01:27:37.330]  'm
[01:27:37.330 --> 01:27:37.940]   talking
[01:27:37.940 --> 01:27:37.960]   to
[01:27:37.960 --> 01:27:38.730]   Walking
[01:27:38.730 --> 01:27:38.790]   Dead
[01:27:38.790 --> 01:27:39.320]   podcasts
[01:27:39.320 --> 01:27:39.850]   because
[01:27:39.850 --> 01:27:39.850]   I
[01:27:39.850 --> 01:27:40.140]   need
[01:27:40.140 --> 01:27:40.240]   I
[01:27:40.240 --> 01:27:40.510]   have
[01:27:40.510 --> 01:27:40.730]   to
[01:27:40.730 --> 01:27:40.900]   have
[01:27:40.900 --> 01:27:41.460]   podcasts
[01:27:41.460 --> 01:27:41.740]   when
[01:27:41.740 --> 01:27:41.820]   I
[01:27:41.820 --> 01:27:42.040]  'm
[01:27:42.040 --> 01:27:42.440]   working
[01:27:42.440 --> 01:27:43.070]   otherwise
[01:27:43.070 --> 01:27:43.140]   I
[01:27:43.140 --> 01:27:43.420]   just
[01:27:43.420 --> 01:27:43.630]   get
[01:27:43.630 --> 01:27:44.340]   distracted
[01:27:44.340 --> 01:27:45.010]  .
[01:27:45.010 --> 01:27:45.010]   Like
[01:27:45.010 --> 01:27:45.070]   I
[01:27:45.070 --> 01:27:45.330]   have
[01:27:45.330 --> 01:27:45.350]   to
[01:27:45.350 --> 01:27:45.520]   have
[01:27:45.520 --> 01:27:45.660]   the
[01:27:45.660 --> 01:27:46.140]   background
[01:27:46.140 --> 01:27:46.390]   noise
[01:27:46.390 --> 01:27:46.770]  .
[01:27:46.770 --> 01:27:46.770]   And
[01:27:46.770 --> 01:27:46.920]   uh
[01:27:46.920 --> 01:27:47.180]   but
[01:27:47.180 --> 01:27:47.280]   now
[01:27:47.280 --> 01:27:47.340]   I
[01:27:47.340 --> 01:27:47.470]  'm
[01:27:47.470 --> 01:27:47.660]   all
[01:27:47.660 --> 01:27:47.910]   caught
[01:27:47.910 --> 01:27:48.340]   up
[01:27:48.340 --> 01:27:48.440]   like
[01:27:48.440 --> 01:27:48.500]   I
[01:27:48.500 --> 01:27:48.690]  've
[01:27:48.690 --> 01:27:48.890]   I
[01:27:48.890 --> 01:27:48.940]  've
[01:27:48.940 --> 01:27:49.000]   I
[01:27:49.000 --> 01:27:49.190]  've
[01:27:49.190 --> 01:27:49.720]   listened
[01:27:49.720 --> 01:27:49.900]   to
[01:27:49.900 --> 01:27:50.040]   the
[01:27:50.040 --> 01:27:50.650]   podcasts
[01:27:50.650 --> 01:27:50.830]   both
[01:27:50.830 --> 01:27:51.450]   podcasts
[01:27:51.450 --> 01:27:51.550]   all
[01:27:51.550 --> 01:27:51.740]   the
[01:27:51.740 --> 01:27:51.930]   way
[01:27:51.930 --> 01:27:52.060]   up
[01:27:52.060 --> 01:27:52.190]   to
[01:27:52.190 --> 01:27:52.420]   the
[01:27:52.420 --> 01:27:52.640]   last
[01:27:52.640 --> 01:27:52.890]   most
[01:27:52.890 --> 01:27:53.470]   recent
[01:27:53.470 --> 01:27:53.750]   episode
[01:27:53.750 --> 01:27:54.010]   that
[01:27:54.010 --> 01:27:54.070]   I
[01:27:54.070 --> 01:27:54.260]  've
[01:27:54.260 --> 01:27:54.770]   seen
[01:27:54.770 --> 01:27:54.880]  . [SPEAKER_TURN]
[01:27:54.880 --> 01:27:55.060]  
[01:27:55.060 --> 01:27:55.290]   just
[01:27:55.290 --> 01:27:55.490]   so
[01:27:55.490 --> 01:27:55.600]   I
[01:27:55.600 --> 01:27:55.900]   can
[01:27:55.900 --> 01:27:56.310]   list
[01:27:56.310 --> 01:27:56.620]   the
[01:27:56.620 --> 01:27:57.450]   podcasts
[01:27:57.450 --> 01:27:57.860]   just
[01:27:57.860 --> 01:27:58.100]   so
[01:27:58.100 --> 01:27:58.160]   I
[01:27:58.160 --> 01:27:58.470]   can
[01:27:58.470 --> 01:27:58.780]   get
[01:27:58.780 --> 01:27:58.990]   to
[01:27:58.990 --> 01:27:59.430]   work
[01:27:59.430 --> 01:27:59.810]   done
[01:27:59.810 --> 01:28:01.020]  . [SPEAKER_TURN]
[01:28:01.020 --> 01:28:01.370]   Just
[01:28:01.370 --> 01:28:02.180]   s [SPEAKER_TURN]
[01:28:07.820 --> 01:28:07.900]  
[01:28:07.900 --> 01:28:07.950]   It
[01:28:07.950 --> 01:28:08.080]  's
[01:28:08.080 --> 01:28:08.880]   complicated
[01:28:08.880 --> 01:28:08.990]  .
[01:28:08.990 --> 01:28:09.200]   Yeah
[01:28:09.200 --> 01:28:09.420]   so
[01:28:09.420 --> 01:28:09.510]  ,
[01:28:09.510 --> 01:28:09.830]   let
[01:28:09.830 --> 01:28:09.860]   me
[01:28:09.860 --> 01:28:10.020]   see
[01:28:10.020 --> 01:28:10.190]   if
[01:28:10.190 --> 01:28:10.470]   there
[01:28:10.470 --> 01:28:11.010]  's
[01:28:11.010 --> 01:28:11.250]   anything
[01:28:11.250 --> 01:28:11.380]   else
[01:28:11.380 --> 01:28:11.510]   Um
[01:28:11.510 --> 01:28:11.700]  .
[01:28:11.700 --> 01:28:11.890]   the
[01:28:11.890 --> 01:28:12.150]   only
[01:28:12.150 --> 01:28:12.510]   thing
[01:28:12.510 --> 01:28:12.530]   I
[01:28:12.530 --> 01:28:12.850]   would
[01:28:12.850 --> 01:28:13.250]   just
[01:28:13.250 --> 01:28:13.300]   say
[01:28:13.300 --> 01:28:13.430]   to
[01:28:13.430 --> 01:28:13.640]   you
[01:28:13.640 --> 01:28:13.880]   know
[01:28:13.880 --> 01:28:14.140]   that
[01:28:14.140 --> 01:28:14.400]   when
[01:28:14.400 --> 01:28:14.590]   you
[01:28:14.590 --> 01:28:14.850]   know
[01:28:14.850 --> 01:28:15.210]   from
[01:28:15.210 --> 01:28:15.240]   my
[01:28:15.240 --> 01:28:15.300]   I
[01:28:15.300 --> 01:28:15.470]   would
[01:28:15.470 --> 01:28:15.850]   I
[01:28:15.850 --> 01:28:16.140]   brought
[01:28:16.140 --> 01:28:16.270]   up
[01:28:16.270 --> 01:28:16.400]   my
[01:28:16.400 --> 01:28:16.790]   secret
[01:28:16.790 --> 01:28:17.000]   project
[01:28:17.000 --> 01:28:17.440]   and
[01:28:17.440 --> 01:28:17.630]   I
[01:28:17.630 --> 01:28:17.670]   am
[01:28:17.670 --> 01:28:17.890]   just
[01:28:17.890 --> 01:28:18.020]   uh
[01:28:18.020 --> 01:28:18.210]   I
[01:28:18.210 --> 01:28:18.210]  'm
[01:28:18.210 --> 01:28:18.870]   just
[01:28:18.870 --> 01:28:19.010]   getting
[01:28:19.010 --> 01:28:19.250]   burnt
[01:28:19.250 --> 01:28:19.470]   out
[01:28:19.470 --> 01:28:19.700]   with
[01:28:19.700 --> 01:28:19.860]   all
[01:28:19.860 --> 01:28:20.390]   my
[01:28:20.390 --> 01:28:20.670]   consulting
[01:28:20.670 --> 01:28:20.860]  .
[01:28:20.860 --> 01:28:20.940]   I
[01:28:20.940 --> 01:28:21.180]   have
[01:28:21.180 --> 01:28:21.440]   just
[01:28:21.440 --> 01:28:21.570]   so
