
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.330]   Oh
[01:32:17.160 --> 01:32:17.340]   bug
[01:32:17.340 --> 01:32:17.460]   it
[01:32:17.460 --> 01:32:17.650]   and
[01:32:17.650 --> 01:32:18.010]   change
[01:32:18.010 --> 01:32:18.130]   it
[01:32:18.130 --> 01:32:18.310]   and
[01:32:18.310 --> 01:32:18.490]   fix
[01:32:18.490 --> 01:32:18.690]   it
[01:32:18.690 --> 01:32:18.790]   and
[01:32:18.790 --> 01:32:19.030]   look
[01:32:19.030 --> 01:32:19.140]   up
[01:32:19.140 --> 01:32:19.390]   look
[01:32:19.390 --> 01:32:19.820]   things
[01:32:19.820 --> 01:32:19.880]   up
[01:32:19.880 --> 01:32:20.000]   on
[01:32:20.000 --> 01:32:20.180]   the
[01:32:20.180 --> 01:32:20.430]   web
[01:32:20.430 --> 01:32:20.540]   and
[01:32:20.540 --> 01:32:20.720]   try
[01:32:20.720 --> 01:32:21.030]   other
[01:32:21.030 --> 01:32:21.340]   stuff
[01:32:21.340 --> 01:32:21.520]  .
[01:32:21.520 --> 01:32:21.740]   And
[01:32:21.740 --> 01:32:21.940]   then
[01:32:21.940 --> 01:32:22.140]   you
[01:32:22.140 --> 01:32:22.340]  're
[01:32:22.340 --> 01:32:22.540]   like
[01:32:22.540 --> 01:32:22.660]   oh
[01:32:22.660 --> 01:32:22.900]   crap
[01:32:22.900 --> 01:32:23.660]  .
[01:32:23.660 --> 01:32:23.900]   And
[01:32:23.900 --> 01:32:24.090]   then
[01:32:24.090 --> 01:32:24.230]   it
[01:32:24.230 --> 01:32:24.450]   was
[01:32:24.450 --> 01:32:24.490]   like
[01:32:24.490 --> 01:32:25.120]   you
[01:32:25.120 --> 01:32:25.250]   know
[01:32:25.250 --> 01:32:25.390]   uh
[01:32:25.390 --> 01:32:25.460]   i
[01:32:25.460 --> 01:32:25.970]   anyways
[01:32:25.970 --> 01:32:26.110]   it
[01:32:26.110 --> 01:32:26.330]   was
[01:32:26.330 --> 01:32:26.760]   like
[01:32:26.760 --> 01:32:26.770]   oh
[01:32:26.770 --> 01:32:26.830]   c
[01:32:26.830 --> 01:32:26.900]   I
[01:32:26.900 --> 01:32:27.110]   was
[01:32:27.110 --> 01:32:27.410]   like
[01:32:27.410 --> 01:32:27.700]   well
[01:32:27.700 --> 01:32:27.770]   I
[01:32:27.770 --> 01:32:28.050]  'll
[01:32:28.050 --> 01:32:28.280]   just
[01:32:28.280 --> 01:32:28.490]   fix
[01:32:28.490 --> 01:32:28.790]   this
[01:32:28.790 --> 01:32:29.380]   thing
[01:32:29.380 --> 01:32:29.450]  .
[01:32:29.450 --> 01:32:29.520]   It
[01:32:29.520 --> 01:32:29.710]  's
[01:32:29.710 --> 01:32:29.950]   like
[01:32:29.950 --> 01:32:30.170]   don
[01:32:30.170 --> 01:32:30.310]  't
[01:32:30.310 --> 01:32:30.780]   change
[01:32:30.780 --> 01:32:30.890]   it
[01:32:30.890 --> 01:32:30.960]   I
[01:32:30.960 --> 01:32:31.170]   don
[01:32:31.170 --> 01:32:31.180]  't
[01:32:31.180 --> 01:32:31.880]   wanna
[01:32:31.880 --> 01:32:32.060]   break
[01:32:32.060 --> 01:32:32.650]   anything
[01:32:32.650 --> 01:32:32.870]  .
[01:32:32.870 --> 01:32:32.980]   I
[01:32:32.980 --> 01:32:33.310]   think
[01:32:33.310 --> 01:32:33.450]   we
[01:32:33.450 --> 01:32:33.670]  're
[01:32:33.670 --> 01:32:33.960]   okay
[01:32:33.960 --> 01:32:34.180]   let
[01:32:34.180 --> 01:32:34.320]  ,
[01:32:34.320 --> 01:32:34.720]   me
[01:32:34.720 --> 01:32:34.760]  
[01:32:34.760 --> 01:32:34.920]   just
[01:32:34.920 --> 01:32:35.070]   you
[01:32:35.070 --> 01:32:35.270]   know
[01:32:35.270 --> 01:32:35.470]   like
[01:32:35.470 --> 01:32:35.570]   he
[01:32:35.570 --> 01:32:35.730]   was
[01:32:35.730 --> 01:32:36.070]   getting
[01:32:36.070 --> 01:32:36.260]   like
[01:32:36.260 --> 01:32:36.320]   I
[01:32:36.320 --> 01:32:36.520]   like
[01:32:36.520 --> 01:32:37.020]   everything
[01:32:37.020 --> 01:32:37.120]  's
[01:32:37.120 --> 01:32:37.320]   good
[01:32:37.320 --> 01:32:37.540]   like
[01:32:37.540 --> 01:32:37.690]   don
[01:32:37.690 --> 01:32:37.770]  't
[01:32:37.770 --> 01:32:37.920]   don
[01:32:37.920 --> 01:32:38.020]  't
[01:32:38.020 --> 01:32:38.240]   don
[01:32:38.240 --> 01:32:38.270]  't
[01:32:38.270 --> 01:32:38.570]   change
[01:32:38.570 --> 01:32:38.980]   anything
[01:32:38.980 --> 01:32:39.020]   '
[01:32:39.020 --> 01:32:39.320]  cause
[01:32:39.320 --> 01:32:39.420]   you
[01:32:39.420 --> 01:32:39.620]   know
[01:32:39.620 --> 01:32:39.760]   you
[01:32:39.760 --> 01:32:39.830]   like
[01:32:39.830 --> 01:32:40.150]   I
[01:32:40.150 --> 01:32:40.220]   just
[01:32:40.220 --> 01:32:40.470]   wanna
[01:32:40.470 --> 01:32:40.620]   ref
[01:32:40.620 --> 01:32:40.910]  actor
[01:32:40.910 --> 01:32:41.150]   this
[01:32:41.150 --> 01:32:41.270]   just
[01:32:41.270 --> 01:32:41.370]   to
[01:32:41.370 --> 01:32:41.740]   clean
[01:32:41.740 --> 01:32:41.820]   this
[01:32:41.820 --> 01:32:41.920]   up
[01:32:41.920 --> 01:32:42.120]   just
[01:32:42.120 --> 01:32:42.170]   a
[01:32:42.170 --> 01:32:42.470]   little
[01:32:42.470 --> 01:32:42.640]   bit
[01:32:42.640 --> 01:32:43.220]  . [SPEAKER_TURN]
[01:32:43.220 --> 01:32:43.300]   So
[01:32:43.300 --> 01:32:43.530]   the
[01:32:43.530 --> 01:32:43.550]   app
[01:32:43.550 --> 01:32:43.620]  's
[01:32:43.620 --> 01:32:43.820]   gonna
[01:32:43.820 --> 01:32:43.900]   be
[01:32:43.900 --> 01:32:43.980]   in
[01:32:43.980 --> 01:32:44.140]   the
[01:32:44.140 --> 01:32:44.220]   app
[01:32:44.220 --> 01:32:44.420]   store
[01:32:44.420 --> 01:32:44.540]  .
[01:32:44.540 --> 01:32:44.720]   What
[01:32:44.720 --> 01:32:44.810]  's
[01:32:44.810 --> 01:32:44.860]   th
[01:32:44.860 --> 01:32:45.020]   what
[01:32:45.020 --> 01:32:45.100]   is
[01:32:45.100 --> 01:32:45.220]   the
[01:32:45.220 --> 01:32:45.500]   premise
[01:32:45.500 --> 01:32:45.600]   of
[01:32:45.600 --> 01:32:45.740]   the
[01:32:45.740 --> 01:32:45.820]   app
[01:32:45.820 --> 01:32:45.940]  ?
[01:32:45.940 --> 01:32:46.130]   What
[01:32:46.130 --> 01:32:46.180]  's
[01:32:46.180 --> 01:32:46.260]   it
[01:32:46.260 --> 01:32:46.500]   called
[01:32:46.500 --> 01:32:47.040]  ? [SPEAKER_TURN]
[01:32:47.040 --> 01:32:47.070]  
[01:32:47.070 --> 01:32:47.180]   It
[01:32:47.180 --> 01:32:47.320]  's
[01:32:47.320 --> 01:32:47.390]   a
[01:32:47.390 --> 01:32:47.790]   photo
[01:32:47.790 --> 01:32:48.280]   sharing
[01:32:48.280 --> 01:32:48.500]   app
[01:32:48.500 --> 01:32:48.640]   on
[01:32:48.640 --> 01:32:49.080]   this
[01:32:49.080 --> 01:32:49.220]   very
[01:32:49.220 --> 01:32:49.590]   niche
[01:32:49.590 --> 01:32:49.960]   topic
[01:32:49.960 --> 01:32:50.090]   it
[01:32:50.090 --> 01:32:50.290]  's
[01:32:50.290 --> 01:32:50.680]   called
[01:32:50.680 --> 01:32:50.910]   the
[01:32:50.910 --> 01:32:51.190]   name
[01:32:51.190 --> 01:32:51.330]   of
[01:32:51.330 --> 01:32:51.580]   the
[01:32:51.580 --> 01:32:51.770]   app
[01:32:51.770 --> 01:32:51.910]   is
[01:32:51.910 --> 01:32:52.260]   called
[01:32:52.260 --> 01:32:52.570]   God
[01:32:52.570 --> 01:32:52.730]  's
[01:32:52.730 --> 01:32:52.920]   Twe
[01:32:52.920 --> 01:32:52.930]  ets
[01:32:52.930 --> 01:32:53.660]   which
[01:32:53.660 --> 01:32:53.720]   is
[01:32:53.720 --> 01:32:53.950]   that
[01:32:53.950 --> 01:32:54.170]   you
[01:32:54.170 --> 01:32:54.590]   share
[01:32:54.590 --> 01:32:55.130]   pictures
[01:32:55.130 --> 01:32:55.270]   of
[01:32:55.270 --> 01:32:56.160]   religious
[01:32:56.160 --> 01:32:56.310]   signs
[01:32:56.310 --> 01:32:56.590]   like
[01:32:56.590 --> 01:32:56.910]   you
[01:32:56.910 --> 01:32:57.110]   know
[01:32:57.110 --> 01:32:57.330]   how
[01:32:57.330 --> 01:32:57.620]   like
[01:32:57.620 --> 01:32:57.900]   they
[01:32:57.900 --> 01:32:57.980]  'll
[01:32:57.980 --> 01:32:58.590]   have
[01:32:58.590 --> 01:32:58.790]   these
[01:32:58.790 --> 01:32:59.080]   kind
[01:32:59.080 --> 01:32:59.220]   of
[01:32:59.220 --> 01:32:59.510]   like
[01:32:59.510 --> 01:32:59.870]   signs
[01:32:59.870 --> 01:33:00.100]   out
[01:33:00.100 --> 01:33:00.470]   front
[01:33:00.470 --> 01:33:00.610]   of
[01:33:00.610 --> 01:33:01.200]   churches
[01:33:01.200 --> 01:33:01.420]   and
[01:33:01.420 --> 01:33:01.590]   it
[01:33:01.590 --> 01:33:01.780]  'll
[01:33:01.780 --> 01:33:02.070]   have
[01:33:02.070 --> 01:33:02.360]   like
[01:33:02.360 --> 01:33:02.590]   a
[01:33:02.590 --> 01:33:02.950]   message
[01:33:02.950 --> 01:33:03.090]   on
[01:33:03.090 --> 01:33:03.230]   it
[01:33:03.230 --> 01:33:03.530]   that
[01:33:03.530 --> 01:33:03.810]   they
[01:33:03.810 --> 01:33:04.020]   can
[01:33:04.020 --> 01:33:04.470]   change
[01:33:04.470 --> 01:33:05.740]  . [SPEAKER_TURN]
[01:33:05.740 --> 01:33:06.000]   M
[01:33:06.000 --> 01:33:06.260]  m
[01:33:06.260 --> 01:33:06.780]  -
[01:33:06.780 --> 01:33:06.830]  h
[01:33:06.830 --> 01:33:07.290]  mm
[01:33:07.290 --> 01:33:08.120]  . [SPEAKER_TURN]
[01:33:09.320 --> 01:33:09.390]  
[01:33:09.390 --> 01:33:09.580]   But
[01:33:09.580 --> 01:33:09.660]   I
[01:33:09.660 --> 01:33:10.010]   mean
[01:33:10.010 --> 01:33:10.200]   is
[01:33:10.200 --> 01:33:10.440]   the
[01:33:10.440 --> 01:33:11.230]   viewpoint
[01:33:11.230 --> 01:33:11.410]   of
[01:33:11.410 --> 01:33:11.660]   the
[01:33:11.660 --> 01:33:11.960]   app
[01:33:11.960 --> 01:33:12.090]   an
[01:33:12.090 --> 01:33:12.610]   ironic
[01:33:12.610 --> 01:33:13.400]   viewpoint
[01:33:13.400 --> 01:33:13.570]   or
[01:33:13.570 --> 01:33:13.740]   is
[01:33:13.740 --> 01:33:14.010]   it
[01:33:14.010 --> 01:33:14.280]   like
[01:33:14.280 --> 01:33:14.290]   oh
[01:33:14.290 --> 01:33:14.740]   we
[01:33:14.740 --> 01:33:14.810]   we
[01:33:14.810 --> 01:33:15.030]   all
[01:33:15.030 --> 01:33:15.470]   think
[01:33:15.470 --> 01:33:15.820]   that
[01:33:15.820 --> 01:33:16.440]   these
[01:33:16.440 --> 01:33:16.700]   signs
[01:33:16.700 --> 01:33:16.960]   are
[01:33:16.960 --> 01:33:17.530]   really
[01:33:17.530 --> 01:33:17.900]   nice
[01:33:17.900 --> 01:33:18.920]  . [SPEAKER_TURN]
[01:33:19.220 --> 01:33:19.290]  
[01:33:19.290 --> 01:33:19.310]   I
[01:33:19.310 --> 01:33:19.510]   don
[01:33:19.510 --> 01:33:19.650]  't
[01:33:19.650 --> 01:33:20.380]   really
[01:33:20.380 --> 01:33:20.460]   know
[01:33:20.460 --> 01:33:20.520]   do
[01:33:20.520 --> 01:33:20.700]  ,
[01:33:20.700 --> 01:33:20.730]   I
[01:33:20.730 --> 01:33:20.800]   I
[01:33:20.800 --> 01:33:21.090]   mean
[01:33:21.090 --> 01:33:21.160]   I
[01:33:21.160 --> 01:33:21.300]  'm
[01:33:21.300 --> 01:33:21.520]   not
[01:33:21.520 --> 01:33:22.180]   religious
[01:33:22.180 --> 01:33:22.480]   I
[01:33:22.480 --> 01:33:22.510]  .
[01:33:22.510 --> 01:33:22.700]   don
[01:33:22.700 --> 01:33:22.840]  't
[01:33:22.840 --> 01:33:23.200]   get
[01:33:23.200 --> 01:33:23.200]   it
[01:33:23.200 --> 01:33:23.270]   I
[01:33:23.270 --> 01:33:23.730]  .
[01:33:23.730 --> 01:33:23.780]   mean
[01:33:23.780 --> 01:33:23.920]   so
[01:33:23.920 --> 01:33:24.600]   Christian
[01:33:24.600 --> 01:33:24.960]   his
[01:33:24.960 --> 01:33:25.330]   brother
[01:33:25.330 --> 01:33:25.850]   despite
[01:33:25.850 --> 01:33:26.070]   the
[01:33:26.070 --> 01:33:26.580]   naming
[01:33:26.580 --> 01:33:27.180]   Christian
[01:33:27.180 --> 01:33:27.380]   I
[01:33:27.380 --> 01:33:27.470]   don
[01:33:27.470 --> 01:33:27.610]  't
[01:33:27.610 --> 01:33:27.980]   think
[01:33:27.980 --> 01:33:28.420]   either
[01:33:28.420 --> 01:33:28.560]   of
[01:33:28.560 --> 01:33:28.850]   them
[01:33:28.850 --> 01:33:29.070]   are
[01:33:29.070 --> 01:33:29.360]   very
[01:33:29.360 --> 01:33:30.030]   religious
[01:33:30.030 --> 01:33:30.160]   um
[01:33:30.160 --> 01:33:30.240]   I
[01:33:30.240 --> 01:33:30.600]   don
[01:33:30.600 --> 01:33:30.740]  't
[01:33:30.740 --> 01:33:30.970]   think
[01:33:30.970 --> 01:33:31.260]   Mark
[01:33:31.260 --> 01:33:31.400]   is
[01:33:31.400 --> 01:33:32.070]   religious
[01:33:32.070 --> 01:33:32.210]   at
[01:33:32.210 --> 01:33:32.430]   all
[01:33:32.430 --> 01:33:32.500]   I
[01:33:32.500 --> 01:33:32.720]  .
[01:33:32.720 --> 01:33:32.930]   are
[01:33:32.930 --> 01:33:33.160]   you
[01:33:33.160 --> 01:33:33.450]   know
[01:33:33.450 --> 01:33:33.520]   o
[01:33:33.520 --> 01:33:33.590]   o
[01:33:33.590 --> 01:33:33.660]   o
[01:33:33.660 --> 01:33:34.030]   other
[01:33:34.030 --> 01:33:34.340]   than
[01:33:34.340 --> 01:33:34.610]   just
[01:33:34.610 --> 01:33:34.900]   sort
[01:33:34.900 --> 01:33:35.040]   of
[01:33:35.040 --> 01:33:35.330]   this
[01:33:35.330 --> 01:33:35.610]   very
[01:33:35.610 --> 01:33:35.910]   sort
[01:33:35.910 --> 01:33:36.100]   of
[01:33:36.100 --> 01:33:36.420]   vague
[01:33:36.420 --> 01:33:36.490]   r
[01:33:36.490 --> 01:33:36.670]   you
[01:33:36.670 --> 01:33:37.030]   know
[01:33:37.030 --> 01:33:37.290]   sort
[01:33:37.290 --> 01:33:37.430]   of
[01:33:37.430 --> 01:33:37.570]   um
[01:33:37.570 --> 01:33:37.790]   how
[01:33:37.790 --> 01:33:38.160]   would
[01:33:38.160 --> 01:33:38.450]   I
[01:33:38.450 --> 01:33:38.520]   call
[01:33:38.520 --> 01:33:38.810]   that
[01:33:38.810 --> 01:33:38.950]   it
[01:33:38.950 --> 01:33:39.090]  's
[01:33:39.090 --> 01:33:39.380]   sort
[01:33:39.380 --> 01:33:39.520]   of
[01:33:39.520 --> 01:33:39.880]   like
[01:33:39.880 --> 01:33:40.020]   a
[01:33:40.020 --> 01:33:40.040]   ag
[01:33:40.040 --> 01:33:40.460]  nostic
[01:33:40.460 --> 01:33:40.830]   relig
[01:33:40.830 --> 01:33:41.270]  iosity
[01:33:41.270 --> 01:33:41.490]   you
[01:33:41.490 --> 01:33:41.920]   know
[01:33:41.920 --> 01:33:41.920]   it
[01:33:41.920 --> 01:33:42.190]  's
[01:33:42.190 --> 01:33:42.350]   like
[01:33:42.350 --> 01:33:42.690]   well
[01:33:42.690 --> 01:33:43.370]   there
[01:33:43.370 --> 01:33:43.390]   might
[01:33:43.390 --> 01:33:43.520]   be
[01:33:43.520 --> 01:33:44.190]   something
[01:33:44.190 --> 01:33:44.550]   uh
[01:33:44.550 --> 01:33:44.560]   you
[01:33:44.560 --> 01:33:44.840]   know
[01:33:44.840 --> 01:33:45.130]   they
[01:33:45.130 --> 01:33:45.350]   don
[01:33:45.350 --> 01:33:45.490]  't
[01:33:45.490 --> 01:33:45.990]   really
[01:33:45.990 --> 01:33:46.300]   wanna
[01:33:46.300 --> 01:33:46.740]   commit
[01:33:46.740 --> 01:33:46.880]   to
[01:33:46.880 --> 01:33:47.100]   not
[01:33:47.100 --> 01:33:47.470]   being
[01:33:47.470 --> 01:33:47.670]   a
[01:33:47.670 --> 01:33:48.520]   you
[01:33:48.520 --> 01:33:49.000]   know [SPEAKER_TURN]
[01:33:49.040 --> 01:33:49.070]  
[01:33:49.070 --> 01:33:49.170]   Yeah
[01:33:49.170 --> 01:33:49.540]  . [SPEAKER_TURN]
[01:33:49.540 --> 01:33:49.540]  
[01:33:49.540 --> 01:33:49.930]   really
[01:33:49.930 --> 01:33:49.990]   I
[01:33:49.990 --> 01:33:50.250]   mean
[01:33:50.250 --> 01:33:50.320]   I
[01:33:50.320 --> 01:33:50.440]  'm
[01:33:50.440 --> 01:33:50.890]   not
[01:33:50.890 --> 01:33:51.020]   sure
[01:33:51.020 --> 01:33:51.210]   where
[01:33:51.210 --> 01:33:51.340]   he
[01:33:51.340 --> 01:33:51.470]   is
[01:33:51.470 --> 01:33:51.590]   on
[01:33:51.590 --> 01:33:51.860]   that
[01:33:51.860 --> 01:33:52.380]   spectrum
[01:33:52.380 --> 01:33:52.570]   but
[01:33:52.570 --> 01:33:52.830]   um
[01:33:52.830 --> 01:33:52.830]  ,
[01:33:52.830 --> 01:33:53.020]   you
[01:33:53.020 --> 01:33:53.410]   know
[01:33:53.410 --> 01:33:53.410]  ,
[01:33:53.410 --> 01:33:53.670]   he
[01:33:53.670 --> 01:33:53.690]  's
[01:33:53.690 --> 01:33:53.860]   not
[01:33:53.860 --> 01:33:54.180]   going
[01:33:54.180 --> 01:33:54.310]   to
[01:33:54.310 --> 01:33:54.700]   church
[01:33:54.700 --> 01:33:54.920]   you
[01:33:54.920 --> 01:33:55.020]  ,
[01:33:55.020 --> 01:33:55.070]   know
[01:33:55.070 --> 01:33:55.500]   And
[01:33:55.500 --> 01:33:55.720]  .
[01:33:55.720 --> 01:33:55.770]   I
[01:33:55.770 --> 01:33:55.910]   don
[01:33:55.910 --> 01:33:56.040]  't
[01:33:56.040 --> 01:33:56.360]   think
[01:33:56.360 --> 01:33:56.950]   Christian
[01:33:56.950 --> 01:33:57.140]   and
[01:33:57.140 --> 01:33:57.720]   Christian
[01:33:57.720 --> 01:33:58.050]   isn
[01:33:58.050 --> 01:33:58.310]  't
[01:33:58.310 --> 01:33:58.440]   either
[01:33:58.440 --> 01:33:58.570]  ,
[01:33:58.570 --> 01:33:58.760]   but
[01:33:58.760 --> 01:33:59.350]   Christian
[01:33:59.350 --> 01:33:59.480]   is
[01:33:59.480 --> 01:33:59.950]   um
[01:33:59.950 --> 01:33:59.950]   he
[01:33:59.950 --> 01:34:00.110]  's
[01:34:00.110 --> 01:34:00.450]   a
[01:34:00.450 --> 01:34:01.290]   documentary
[01:34:01.290 --> 01:34:01.940]   filmmaker
[01:34:01.940 --> 01:34:02.240]   and
[01:34:02.240 --> 01:34:02.360]   he
[01:34:02.360 --> 01:34:02.880]   always
[01:34:02.880 --> 01:34:03.120]   he
[01:34:03.120 --> 01:34:03.570]   always
[01:34:03.570 --> 01:34:03.810]   finds
[01:34:03.810 --> 01:34:04.850]   these
[01:34:04.850 --> 01:34:04.960]   weird
[01:34:04.960 --> 01:34:05.120]   nic
[01:34:05.120 --> 01:34:05.380]  hes
[01:34:05.380 --> 01:34:05.550]   of
[01:34:05.550 --> 01:34:05.810]   the
[01:34:05.810 --> 01:34:06.240]   world
[01:34:06.240 --> 01:34:06.500]   and
[01:34:06.500 --> 01:34:06.840]   then
[01:34:06.840 --> 01:34:07.180]   like
[01:34:07.180 --> 01:34:07.600]   wants
[01:34:07.600 --> 01:34:07.780]   to
[01:34:07.780 --> 01:34:08.300]   create
[01:34:08.300 --> 01:34:08.380]   a
[01:34:08.380 --> 01:34:08.590]   a
[01:34:08.590 --> 01:34:08.890]   story
[01:34:08.890 --> 01:34:09.320]   about
[01:34:09.320 --> 01:34:09.490]   it
[01:34:09.490 --> 01:34:10.110]  .
[01:34:10.110 --> 01:34:10.110]   And
[01:34:10.110 --> 01:34:10.320]   the
[01:34:10.320 --> 01:34:10.600]   we
[01:34:10.600 --> 01:34:10.640]  ir
[01:34:10.640 --> 01:34:10.810]  der
[01:34:10.810 --> 01:34:10.950]   in
[01:34:10.950 --> 01:34:11.240]   like
[01:34:11.240 --> 01:34:11.530]   this
[01:34:11.530 --> 01:34:11.820]   that
[01:34:11.820 --> 01:34:11.960]   it
[01:34:11.960 --> 01:34:12.100]   is
[01:34:12.100 --> 01:34:12.230]   or
[01:34:12.230 --> 01:34:12.450]   not
[01:34:12.450 --> 01:34:12.720]   the
[01:34:12.720 --> 01:34:12.800]   we
[01:34:12.800 --> 01:34:12.940]  ir
[01:34:12.940 --> 01:34:13.150]  der
[01:34:13.150 --> 01:34:13.330]  ,
[01:34:13.330 --> 01:34:13.500]   but
[01:34:13.500 --> 01:34:13.640]   it
[01:34:13.640 --> 01:34:13.780]  's
[01:34:13.780 --> 01:34:14.070]   like
[01:34:14.070 --> 01:34:14.280]   the
[01:34:14.280 --> 01:34:14.570]   more
[01:34:14.570 --> 01:34:15.070]   unknown
[01:34:15.070 --> 01:34:15.210]   it
[01:34:15.210 --> 01:34:15.350]   is
[01:34:15.350 --> 01:34:15.560]   and
[01:34:15.560 --> 01:34:15.770]   tha
[01:34:15.770 --> 01:34:16.190]   and
[01:34:16.190 --> 01:34:16.190]   tha
[01:34:16.190 --> 01:34:16.610]   and
[01:34:16.610 --> 01:34:16.700]   the
[01:34:16.700 --> 01:34:17.040]   harder
[01:34:17.040 --> 01:34:17.180]   it
[01:34:17.180 --> 01:34:17.320]   is
[01:34:17.320 --> 01:34:17.760]   almost
[01:34:17.760 --> 01:34:17.920]   to
[01:34:17.920 --> 01:34:18.180]   find
[01:34:18.180 --> 01:34:18.360]   the
[01:34:18.360 --> 01:34:18.750]   story
[01:34:18.750 --> 01:34:18.960]   the
[01:34:18.960 --> 01:34:19.360]  ,
[01:34:19.360 --> 01:34:19.540]   more
[01:34:19.540 --> 01:34:19.540]  
[01:34:19.540 --> 01:34:19.770]   more
[01:34:19.770 --> 01:34:19.880]   it
[01:34:19.880 --> 01:34:20.350]   attracts
[01:34:20.350 --> 01:34:20.630]   him
[01:34:20.630 --> 01:34:20.860]  ,
[01:34:20.860 --> 01:34:20.900]   like
[01:34:20.900 --> 01:34:20.970]   is
[01:34:20.970 --> 01:34:21.200]   like
[01:34:21.200 --> 01:34:21.240]   I
[01:34:21.240 --> 01:34:21.420]   can
[01:34:21.420 --> 01:34:21.650]   make
[01:34:21.650 --> 01:34:21.880]   this
[01:34:21.880 --> 01:34:22.500]   interesting
[01:34:22.500 --> 01:34:22.770]  .
[01:34:22.770 --> 01:34:22.830]   As
[01:34:22.830 --> 01:34:23.240]   opposed
[01:34:23.240 --> 01:34:23.360]   to
[01:34:23.360 --> 01:34:23.450]   going
[01:34:23.450 --> 01:34:23.620]   this
[01:34:23.620 --> 01:34:23.700]   is
[01:34:23.700 --> 01:34:24.180]   interesting
[01:34:24.180 --> 01:34:24.390]   story
[01:34:24.390 --> 01:34:24.480]   if
[01:34:24.480 --> 01:34:24.550]  ,
[01:34:24.550 --> 01:34:24.590]   I
[01:34:24.590 --> 01:34:24.770]   just
[01:34:24.770 --> 01:34:24.930]   tell
[01:34:24.930 --> 01:34:25.100]   this
[01:34:25.100 --> 01:34:25.450]   straight
[01:34:25.450 --> 01:34:25.530]   up
[01:34:25.530 --> 01:34:25.790]   people
[01:34:25.790 --> 01:34:25.910]   are
[01:34:25.910 --> 01:34:26.130]   gonna
[01:34:26.130 --> 01:34:26.300]   find
[01:34:26.300 --> 01:34:26.380]   it
[01:34:26.380 --> 01:34:26.450]  's
[01:34:26.450 --> 01:34:26.890]   like
[01:34:26.890 --> 01:34:27.020]   people
[01:34:27.020 --> 01:34:27.030]   won
[01:34:27.030 --> 01:34:27.100]  't
[01:34:27.100 --> 01:34:27.310]   think
[01:34:27.310 --> 01:34:27.480]   this
[01:34:27.480 --> 01:34:27.560]   is
[01:34:27.560 --> 01:34:28.050]   interesting
[01:34:28.050 --> 01:34:28.170]   but
[01:34:28.170 --> 01:34:28.210]   I
[01:34:28.210 --> 01:34:28.340]  'll
[01:34:28.340 --> 01:34:28.380]   b
[01:34:28.380 --> 01:34:28.420]   I
[01:34:28.420 --> 01:34:28.540]   can
[01:34:28.540 --> 01:34:28.750]   make
[01:34:28.750 --> 01:34:28.890]   this
[01:34:28.890 --> 01:34:29.340]   interesting
[01:34:29.340 --> 01:34:29.830]  .
[01:34:29.830 --> 01:34:29.850]   And
[01:34:29.850 --> 01:34:30.020]   I
[01:34:30.020 --> 01:34:30.160]   kinda
[01:34:30.160 --> 01:34:30.370]   when
[01:34:30.370 --> 01:34:30.420]   I
[01:34:30.420 --> 01:34:30.630]   when
[01:34:30.630 --> 01:34:30.680]   I
[01:34:30.680 --> 01:34:30.940]   heard
[01:34:30.940 --> 01:34:31.150]   this
[01:34:31.150 --> 01:34:31.370]   idea
[01:34:31.370 --> 01:34:31.410]   I
[01:34:31.410 --> 01:34:31.510]  'm
[01:34:31.510 --> 01:34:31.720]   like
[01:34:31.720 --> 01:34:31.940]   that
[01:34:31.940 --> 01:34:32.030]  's
[01:34:32.030 --> 01:34:32.080]   a
[01:34:32.080 --> 01:34:32.550]   Christian
[01:34:32.550 --> 01:34:33.100]   idea
[01:34:33.100 --> 01:34:33.260]   pictures
[01:34:33.260 --> 01:34:33.280]  ,
[01:34:33.280 --> 01:34:33.380]   of
[01:34:33.380 --> 01:34:33.530]   you
[01:34:33.530 --> 01:34:33.680]   you
[01:34:33.680 --> 01:34:33.830]  're
[01:34:33.830 --> 01:34:34.090]   gonna
[01:34:34.090 --> 01:34:34.350]   build
[01:34:34.350 --> 01:34:34.450]   an
[01:34:34.450 --> 01:34:34.500]   i
[01:34:34.500 --> 01:34:34.710]   okay
[01:34:34.710 --> 01:34:35.390]  .
[01:34:35.390 --> 01:34:35.650]   You
[01:34:35.650 --> 01:34:35.900]   know
[01:34:35.900 --> 01:34:36.010]   I
[01:34:36.010 --> 01:34:36.380]   had
