
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:00.540]   '
[00:57:33.250 --> 00:57:33.380]  's
[00:57:33.380 --> 00:57:33.560]   not
[00:57:33.560 --> 00:57:33.880]   gonna
[00:57:33.880 --> 00:57:34.320]   happen
[00:57:34.320 --> 00:57:34.530]   with
[00:57:34.530 --> 00:57:34.790]   your
[00:57:34.790 --> 00:57:35.240]   service
[00:57:35.240 --> 00:57:35.870]  .
[00:57:35.870 --> 00:57:35.870]   But
[00:57:35.870 --> 00:57:36.100]   uh
[00:57:36.100 --> 00:57:37.600]   just [SPEAKER_TURN]
[00:57:37.600 --> 00:57:38.010]   Yeah
[00:57:38.010 --> 00:57:38.310]  ,
[00:57:38.310 --> 00:57:38.340]   I
[00:57:38.340 --> 00:57:38.720]   mean
[00:57:38.720 --> 00:57:39.330]   like
[00:57:39.330 --> 00:57:39.380]   we
[00:57:39.380 --> 00:57:39.680]  're
[00:57:39.680 --> 00:57:40.040]   like
[00:57:40.040 --> 00:57:40.240]   we
[00:57:40.240 --> 00:57:40.540]   had
[00:57:40.540 --> 00:57:40.640]   a
[00:57:40.640 --> 00:57:41.110]   f
[00:57:41.110 --> 00:57:41.160]   like
[00:57:41.160 --> 00:57:41.460]   an
[00:57:41.460 --> 00:57:41.560]   an
[00:57:41.560 --> 00:57:42.380]   entirely
[00:57:42.380 --> 00:57:42.810]   free
[00:57:42.810 --> 00:57:43.510]   product
[00:57:43.510 --> 00:57:43.920]   for
[00:57:43.920 --> 00:57:44.020]   I
[00:57:44.020 --> 00:57:44.120]  'd
[00:57:44.120 --> 00:57:44.540]   say
[00:57:44.540 --> 00:57:44.850]   I
[00:57:44.850 --> 00:57:45.160]  'd
[00:57:45.160 --> 00:57:45.230]   say
[00:57:45.230 --> 00:57:45.470]   one
[00:57:45.470 --> 00:57:46.000]   month
[00:57:46.000 --> 00:57:46.630]   before
[00:57:46.630 --> 00:57:46.840]   we
[00:57:46.840 --> 00:57:47.580]   started
[00:57:47.580 --> 00:57:48.500]   charging
[00:57:48.500 --> 00:57:48.500]  .
[00:57:48.500 --> 00:57:49.580]   And
[00:57:49.580 --> 00:57:49.660]   then
[00:57:49.660 --> 00:57:50.380]   after
[00:57:50.380 --> 00:57:51.050]   that
[00:57:51.050 --> 00:57:52.600]   um
[00:57:52.600 --> 00:57:52.600]  
[00:57:52.600 --> 00:57:54.050]   Yeah
[00:57:54.050 --> 00:57:54.380]   like
[00:57:54.380 --> 00:57:55.270]   okay
[00:57:55.270 --> 00:57:55.960]  . [SPEAKER_TURN]
[00:57:55.960 --> 00:57:56.190]   Yeah
[00:57:56.190 --> 00:57:56.230]   I
[00:57:56.230 --> 00:57:56.320]  'm
[00:57:56.320 --> 00:57:56.700]   here
[00:57:56.700 --> 00:57:56.750]  .
[00:57:56.750 --> 00:57:56.890]   Oh
[00:57:56.890 --> 00:57:57.140]   sorry
[00:57:57.140 --> 00:57:57.800]  . [SPEAKER_TURN]
[00:57:57.800 --> 00:57:58.930]   Okay
[00:57:58.930 --> 00:57:59.500]   um
[00:57:59.500 --> 00:57:59.590]   I
[00:57:59.590 --> 00:57:59.680]   I
[00:57:59.680 --> 00:58:00.140]   think
[00:58:00.140 --> 00:58:00.780]   the
[00:58:00.780 --> 00:58:00.780]   main
[00:58:00.780 --> 00:58:01.520]   thinking
[00:58:01.520 --> 00:58:01.790]   was
[00:58:01.790 --> 00:58:02.160]   that
[00:58:02.160 --> 00:58:02.610]   we
[00:58:02.610 --> 00:58:02.710]   just
[00:58:02.710 --> 00:58:02.980]   can
[00:58:02.980 --> 00:58:03.160]  't
[00:58:03.160 --> 00:58:03.710]   afford
[00:58:03.710 --> 00:58:03.890]   to
[00:58:03.890 --> 00:58:04.260]   have
[00:58:04.260 --> 00:58:04.370]   a
[00:58:04.370 --> 00:58:04.730]   free
[00:58:04.730 --> 00:58:05.180]   model
[00:58:05.180 --> 00:58:05.450]  .
[00:58:05.450 --> 00:58:05.630]   So
[00:58:05.630 --> 00:58:05.810]   if
[00:58:05.810 --> 00:58:06.000]   we
[00:58:06.000 --> 00:58:06.260]   can
[00:58:06.260 --> 00:58:06.440]  't
[00:58:06.440 --> 00:58:07.010]   afford
[00:58:07.010 --> 00:58:07.170]   to
[00:58:07.170 --> 00:58:07.550]   have
[00:58:07.550 --> 00:58:07.720]   it
[00:58:07.720 --> 00:58:08.090]   then
[00:58:08.090 --> 00:58:08.270]   we
[00:58:08.270 --> 00:58:08.720]   might
[00:58:08.720 --> 00:58:08.860]   as
[00:58:08.860 --> 00:58:09.400]   well
[00:58:09.400 --> 00:58:09.650]   well
[00:58:09.650 --> 00:58:09.830]   we
[00:58:09.830 --> 00:58:10.200]   have
[00:58:10.200 --> 00:58:10.380]   to
[00:58:10.380 --> 00:58:10.960]   charge
[00:58:10.960 --> 00:58:11.300]   like
[00:58:11.300 --> 00:58:11.760]   there
[00:58:11.760 --> 00:58:11.940]  's
[00:58:11.940 --> 00:58:12.120]   no
[00:58:12.120 --> 00:58:12.580]   other
[00:58:12.580 --> 00:58:12.940]   way
[00:58:12.940 --> 00:58:14.100]  . [SPEAKER_TURN]
[00:58:17.940 --> 00:58:17.940]  
[00:58:17.940 --> 00:58:18.060]   Um
[00:58:18.060 --> 00:58:18.190]   are
[00:58:18.190 --> 00:58:18.440]   there
[00:58:18.440 --> 00:58:18.600]   are
[00:58:18.600 --> 00:58:18.690]   no
[00:58:18.690 --> 00:58:18.790]   it
[00:58:18.790 --> 00:58:18.890]  's
[00:58:18.890 --> 00:58:18.990]   is
[00:58:18.990 --> 00:58:19.090]   it
[00:58:19.090 --> 00:58:19.240]   you
[00:58:19.240 --> 00:58:19.390]   and
[00:58:19.390 --> 00:58:19.590]   Andy
[00:58:19.590 --> 00:58:19.740]   and
[00:58:19.740 --> 00:58:19.890]   are
[00:58:19.890 --> 00:58:20.140]   there
[00:58:20.140 --> 00:58:20.440]   anyone
[00:58:20.440 --> 00:58:20.630]   else
[00:58:20.630 --> 00:58:21.050]   involved
[00:58:21.050 --> 00:58:21.200]   now
[00:58:21.200 --> 00:58:21.300]   or
[00:58:21.300 --> 00:58:21.400]   is
[00:58:21.400 --> 00:58:21.500]   it
[00:58:21.500 --> 00:58:21.710]   just
[00:58:21.710 --> 00:58:21.910]   the
[00:58:21.910 --> 00:58:22.000]   two
[00:58:22.000 --> 00:58:22.100]   of
[00:58:22.100 --> 00:58:22.250]   you
[00:58:22.250 --> 00:58:22.920]  ? [SPEAKER_TURN]
[00:58:22.920 --> 00:58:23.990]   Yeah
[00:58:23.990 --> 00:58:24.460]   um
[00:58:24.460 --> 00:58:25.050]   we
[00:58:25.050 --> 00:58:25.980]   have
[00:58:25.980 --> 00:58:26.110]   uh
[00:58:26.110 --> 00:58:26.920]   few
[00:58:26.920 --> 00:58:27.400]   students
[00:58:27.400 --> 00:58:27.980]   working
[00:58:27.980 --> 00:58:28.370]   part
[00:58:28.370 --> 00:58:28.770]   time
[00:58:28.770 --> 00:58:29.500]   during
[00:58:29.500 --> 00:58:29.640]   the
[00:58:29.640 --> 00:58:30.030]   year
[00:58:30.030 --> 00:58:30.120]  .
[00:58:30.120 --> 00:58:30.700]   Um
[00:58:30.700 --> 00:58:30.770]   we
[00:58:30.770 --> 00:58:31.090]   have
[00:58:31.090 --> 00:58:31.400]   one
[00:58:31.400 --> 00:58:32.170]   engineer
[00:58:32.170 --> 00:58:32.460]   who
[00:58:32.460 --> 00:58:32.650]  's
[00:58:32.650 --> 00:58:32.740]   a
[00:58:32.740 --> 00:58:33.730]   computer
[00:58:33.730 --> 00:58:34.420]   scientist
[00:58:34.420 --> 00:58:34.610]   at
[00:58:34.610 --> 00:58:35.400]   Berkeley
[00:58:35.400 --> 00:58:35.590]  ,
[00:58:35.590 --> 00:58:36.070]   um
[00:58:36.070 --> 00:58:36.470]   another
[00:58:36.470 --> 00:58:37.060]   female
[00:58:37.060 --> 00:58:37.850]   engineer
[00:58:37.850 --> 00:58:38.240]   like
[00:58:38.240 --> 00:58:39.490]   astonishing
[00:58:39.490 --> 00:58:39.790]  .
[00:58:39.790 --> 00:58:40.040]   And
[00:58:40.040 --> 00:58:40.370]   uh
[00:58:40.370 --> 00:58:40.670]   and
[00:58:40.670 --> 00:58:40.740]   we
[00:58:40.740 --> 00:58:40.940]  'll
[00:58:40.940 --> 00:58:41.660]   probably
[00:58:41.660 --> 00:58:41.840]   end
[00:58:41.840 --> 00:58:42.530]   up
[00:58:42.530 --> 00:58:42.920]   extending
[00:58:42.920 --> 00:58:43.190]   her
[00:58:43.190 --> 00:58:43.870]   full
[00:58:43.870 --> 00:58:43.910]   time
[00:58:43.910 --> 00:58:44.360]   offer
[00:58:44.360 --> 00:58:44.720]   this
[00:58:44.720 --> 00:58:45.080]   week
[00:58:45.080 --> 00:58:46.120]  . [SPEAKER_TURN]
[00:58:46.120 --> 00:58:46.290]   M
[00:58:46.290 --> 00:58:46.700]  m
[00:58:46.700 --> 00:58:46.740]  -
[00:58:46.740 --> 00:58:46.920]  h
[00:58:46.920 --> 00:58:47.810]  mm
[00:58:47.810 --> 00:58:47.920]  .
[00:58:48.000 --> 00:58:48.030]   Yep
[00:58:48.030 --> 00:58:48.200]  . [SPEAKER_TURN]
[00:58:48.200 --> 00:58:48.320]   So
[00:58:48.320 --> 00:58:48.760]   you
[00:58:48.760 --> 00:58:48.820]   have
[00:58:48.820 --> 00:58:48.860]   a
[00:58:48.860 --> 00:58:49.010]   few
[00:58:49.010 --> 00:58:49.390]   people
[00:58:49.390 --> 00:58:49.890]   involved
[00:58:49.890 --> 00:58:50.080]   now
[00:58:50.080 --> 00:58:50.200]   do
[00:58:50.200 --> 00:58:50.390]   you
[00:58:50.390 --> 00:58:50.640]   have
[00:58:50.640 --> 00:58:50.830]   any
[00:58:50.830 --> 00:58:51.400]   investors
[00:58:51.400 --> 00:58:51.520]   or
[00:58:51.520 --> 00:58:51.640]   is
[00:58:51.640 --> 00:58:51.760]   it
[00:58:51.760 --> 00:58:51.950]   are
[00:58:51.950 --> 00:58:52.140]   you
[00:58:52.140 --> 00:58:52.470]   still
[00:58:52.470 --> 00:58:52.750]   just
[00:58:52.750 --> 00:58:52.950]   this
[00:58:52.950 --> 00:58:53.100]   is
[00:58:53.100 --> 00:58:53.280]   the
[00:58:53.280 --> 00:58:53.640]   thirty
[00:58:53.640 --> 00:58:53.890]   five
[00:58:53.890 --> 00:58:54.390]   thousand
[00:58:54.390 --> 00:58:55.220]   investment
[00:58:55.220 --> 00:58:55.280]   from
[00:58:55.280 --> 00:58:55.390]   or
[00:58:55.390 --> 00:58:55.540]   uh
[00:58:55.540 --> 00:58:55.570]   g
[00:58:55.570 --> 00:58:55.630]   I
[00:58:55.630 --> 00:58:55.690]   g
[00:58:55.690 --> 00:58:55.750]   I
[00:58:55.750 --> 00:58:56.060]   guess
[00:58:56.060 --> 00:58:56.380]   grant
[00:58:56.380 --> 00:58:56.490]   or
[00:58:56.490 --> 00:58:57.180]   scholarship
[00:58:57.180 --> 00:58:57.590]   money
[00:58:57.590 --> 00:58:57.740]   from
[00:58:57.740 --> 00:58:57.930]   the
[00:58:57.930 --> 00:58:58.050]   uh
[00:58:58.050 --> 00:58:58.240]   the
[00:58:58.240 --> 00:58:58.290]   V
[00:58:58.290 --> 00:58:58.350]  _
[00:58:58.350 --> 00:58:58.410]  C
[00:58:58.410 --> 00:58:58.740]  _
[00:58:58.740 --> 00:58:58.790]   incub
[00:58:58.790 --> 00:58:59.040]  ator
[00:58:59.040 --> 00:58:59.480]   program
[00:58:59.480 --> 00:59:00.400]  ? [SPEAKER_TURN]
[00:59:00.400 --> 00:59:00.850]   Yeah
[00:59:00.850 --> 00:59:00.870]   I
[00:59:00.870 --> 00:59:01.360]   mean
[00:59:01.360 --> 00:59:01.440]   we
[00:59:01.440 --> 00:59:01.730]   had
[00:59:01.730 --> 00:59:02.100]   that
[00:59:02.100 --> 00:59:02.570]   money
[00:59:02.570 --> 00:59:02.760]   we
[00:59:02.760 --> 00:59:03.040]   got
[00:59:03.040 --> 00:59:03.230]   uh
[00:59:03.230 --> 00:59:03.700]   we
[00:59:03.700 --> 00:59:03.750]   got
[00:59:03.750 --> 00:59:04.080]   some
[00:59:04.080 --> 00:59:04.550]   money
[00:59:04.550 --> 00:59:04.930]   from
[00:59:04.930 --> 00:59:05.120]   uh
[00:59:05.120 --> 00:59:05.210]   U
[00:59:05.210 --> 00:59:05.300]  _
[00:59:05.300 --> 00:59:05.390]  C
[00:59:05.390 --> 00:59:05.480]  _
[00:59:05.480 --> 00:59:06.240]   Berkeley
[00:59:06.240 --> 00:59:07.060]   actually
[00:59:07.060 --> 00:59:07.380]   gave
[00:59:07.380 --> 00:59:07.570]   us
[00:59:07.570 --> 00:59:07.950]   some
[00:59:07.950 --> 00:59:08.420]   grant
[00:59:08.420 --> 00:59:08.940]   money
[00:59:08.940 --> 00:59:09.320]  .
[00:59:09.320 --> 00:59:09.370]   Uh
[00:59:09.370 --> 00:59:09.550]   so
[00:59:09.550 --> 00:59:10.190]   that
[00:59:10.190 --> 00:59:10.210]   was
[00:59:10.210 --> 00:59:10.780]   really
[00:59:10.780 --> 00:59:11.550]   generous
[00:59:11.550 --> 00:59:11.730]   of
[00:59:11.730 --> 00:59:12.390]   them
[00:59:12.390 --> 00:59:12.430]  .
[00:59:12.430 --> 00:59:12.860]   Again
[00:59:12.860 --> 00:59:12.950]   y
[00:59:12.950 --> 00:59:13.140]  ep
[00:59:13.140 --> 00:59:14.360]  . [SPEAKER_TURN]
[00:59:14.360 --> 00:59:14.430]   M
[00:59:14.430 --> 00:59:14.500]  m
[00:59:14.500 --> 00:59:14.570]  -
[00:59:14.570 --> 00:59:14.640]  h
[00:59:14.640 --> 00:59:14.790]  mm
[00:59:14.790 --> 00:59:15.600]  . [SPEAKER_TURN]
[00:59:15.600 --> 00:59:15.900]   Yeah
[00:59:15.900 --> 00:59:16.260]  . [SPEAKER_TURN]
[00:59:17.240 --> 00:59:17.300]  
[00:59:17.300 --> 00:59:17.330]   Uh
[00:59:17.330 --> 00:59:17.470]   can
[00:59:17.470 --> 00:59:17.510]   I
[00:59:17.510 --> 00:59:17.690]   come
[00:59:17.690 --> 00:59:17.780]   in
[00:59:17.780 --> 00:59:17.920]   for
[00:59:17.920 --> 00:59:17.960]   a
[00:59:17.960 --> 00:59:18.350]   hundred
[00:59:18.350 --> 00:59:18.600]   dollars
[00:59:18.600 --> 00:59:18.780]  ? [SPEAKER_TURN]
[00:59:18.780 --> 00:59:19.620]   Yeah
[00:59:19.620 --> 00:59:19.830]   I
[00:59:19.830 --> 00:59:20.790]   mean
[00:59:20.790 --> 00:59:20.880]   I
[00:59:20.880 --> 00:59:21.940]   think
[00:59:21.940 --> 00:59:22.360]   it
[00:59:22.360 --> 00:59:24.020]  's [SPEAKER_TURN]
[00:59:24.020 --> 00:59:24.250]   You
[00:59:24.250 --> 00:59:24.470]   probably
[00:59:24.470 --> 00:59:24.620]   need
[00:59:24.620 --> 00:59:24.700]   to
[00:59:24.700 --> 00:59:24.860]   step
[00:59:24.860 --> 00:59:24.940]   up
[00:59:24.940 --> 00:59:25.020]   a
[00:59:25.020 --> 00:59:25.220]   little
[00:59:25.220 --> 00:59:25.380]   more
[00:59:25.380 --> 00:59:25.540]   than
[00:59:25.540 --> 00:59:25.730]   that
[00:59:25.730 --> 00:59:25.940]   Justin
[00:59:25.940 --> 00:59:26.400]  . [SPEAKER_TURN]
[00:59:26.400 --> 00:59:26.440]   I
[00:59:26.440 --> 00:59:26.670]   wanna
[00:59:26.670 --> 00:59:26.760]   be
[00:59:26.760 --> 00:59:26.940]   part
[00:59:26.940 --> 00:59:27.030]   of
[00:59:27.030 --> 00:59:27.210]   this
[00:59:27.210 --> 00:59:27.240]   I
[00:59:27.240 --> 00:59:27.430]   wish
[00:59:27.430 --> 00:59:27.600]   you
[00:59:27.600 --> 00:59:27.650]  'd
[00:59:27.650 --> 00:59:27.740]   do
[00:59:27.740 --> 00:59:27.780]   I
[00:59:27.780 --> 00:59:28.080]   wish
[00:59:28.080 --> 00:59:28.090]   you
[00:59:28.090 --> 00:59:28.180]  'd
[00:59:28.180 --> 00:59:28.270]   do
[00:59:28.270 --> 00:59:28.450]   like
[00:59:28.450 --> 00:59:28.490]   a
[00:59:28.490 --> 00:59:28.720]   share
[00:59:28.720 --> 00:59:29.040]   release
[00:59:29.040 --> 00:59:29.220]   like
[00:59:29.220 --> 00:59:29.580]   Google
[00:59:29.580 --> 00:59:29.620]   did
[00:59:29.620 --> 00:59:29.850]   where
[00:59:29.850 --> 00:59:29.940]   we
[00:59:29.940 --> 00:59:30.180]   could
[00:59:30.180 --> 00:59:30.440]   just
[00:59:30.440 --> 00:59:30.490]   go
[00:59:30.490 --> 00:59:30.710]   online
[00:59:30.710 --> 00:59:30.840]   and
[00:59:30.840 --> 00:59:30.970]   buy
[00:59:30.970 --> 00:59:31.010]   a
[00:59:31.010 --> 00:59:31.280]   couple
[00:59:31.280 --> 00:59:31.370]   of
[00:59:31.370 --> 00:59:31.640]   shares
[00:59:31.640 --> 00:59:31.770]   in
[00:59:31.770 --> 00:59:31.940]   your
[00:59:31.940 --> 00:59:32.230]   company
[00:59:32.230 --> 00:59:32.940]  . [SPEAKER_TURN]
[00:59:33.680 --> 00:59:33.740]  
[00:59:33.740 --> 00:59:33.840]   Oh
[00:59:33.840 --> 00:59:34.090]   one
[00:59:34.090 --> 00:59:34.340]   day
[00:59:34.340 --> 00:59:35.480]  .
[00:59:35.480 --> 00:59:36.140]   Um
[00:59:36.140 --> 00:59:36.450]  .
[00:59:36.450 --> 00:59:36.850]   Yeah
[00:59:36.850 --> 00:59:37.060]   it
[00:59:37.060 --> 00:59:37.560]  ,
[00:59:37.560 --> 00:59:37.670]   just
[00:59:37.670 --> 00:59:38.080]   like
[00:59:38.080 --> 00:59:38.280]   we
[00:59:38.280 --> 00:59:38.590]   own
[00:59:38.590 --> 00:59:38.900]   all
[00:59:38.900 --> 00:59:39.100]   of
[00:59:39.100 --> 00:59:39.410]   our
[00:59:39.410 --> 00:59:40.040]   equity
[00:59:40.040 --> 00:59:40.550]   right
[00:59:40.550 --> 00:59:40.860]   now
[00:59:40.860 --> 00:59:41.060]   We
[00:59:41.060 --> 00:59:41.230]  .
[00:59:41.230 --> 00:59:41.880]   don
[00:59:41.880 --> 00:59:41.950]  't
[00:59:41.950 --> 00:59:42.500]   intend
[00:59:42.500 --> 00:59:42.700]   to
[00:59:42.700 --> 00:59:43.320]   fundra
[00:59:43.320 --> 00:59:43.630]  ise
[00:59:43.630 --> 00:59:44.190]   until
[00:59:44.190 --> 00:59:44.350]   we
[00:59:44.350 --> 00:59:44.960]   really
[00:59:44.960 --> 00:59:45.560]   I
[00:59:45.560 --> 00:59:45.590]   think
[00:59:45.590 --> 00:59:45.790]   we
[00:59:45.790 --> 00:59:46.200]   have
[00:59:46.200 --> 00:59:46.830]   our
[00:59:46.830 --> 00:59:47.030]   stuff
[00:59:47.030 --> 00:59:47.860]   together
[00:59:47.860 --> 00:59:48.200]   and
[00:59:48.200 --> 00:59:48.480]   and
[00:59:48.480 --> 00:59:48.680]   like
[00:59:48.680 --> 00:59:49.400]   for
[00:59:49.400 --> 00:59:49.690]   like
[00:59:49.690 --> 00:59:49.690]   I
[00:59:49.690 --> 00:59:50.330]   wrote
[00:59:50.330 --> 00:59:50.330]   a
[00:59:50.330 --> 00:59:50.800]   post
[00:59:50.800 --> 00:59:51.260]   about
[00:59:51.260 --> 00:59:51.990]   raising
[00:59:51.990 --> 00:59:52.630]   money
[00:59:52.630 --> 00:59:52.830]   and
[00:59:52.830 --> 00:59:52.920]   I
[00:59:52.920 --> 00:59:53.280]   think
[00:59:53.280 --> 00:59:54.010]   that
[00:59:54.010 --> 00:59:54.160]   for
[00:59:54.160 --> 00:59:54.570]   some
[00:59:54.570 --> 00:59:54.880]   reason
[00:59:54.880 --> 00:59:55.590]  ,
[00:59:55.590 --> 00:59:55.820]   most
[00:59:55.820 --> 00:59:56.420]   people
[00:59:56.420 --> 00:59:57.150]   just
[00:59:57.150 --> 00:59:57.350]   wanna
[00:59:57.350 --> 00:59:57.550]   go
[00:59:57.550 --> 00:59:57.750]   up
[00:59:57.750 --> 00:59:57.950]   to
[00:59:57.950 --> 00:59:58.570]   random
[00:59:58.570 --> 00:59:59.510]   investors
[00:59:59.510 --> 00:59:59.820]   and
[00:59:59.820 --> 01:00:00.720]   pitch
[01:00:00.720 --> 01:00:00.750]   them
[01:00:00.750 --> 01:00:01.110]   and
[01:00:01.110 --> 01:00:01.160]   I
[01:00:01.160 --> 01:00:01.570]   feel
[01:00:01.570 --> 01:00:01.980]   like
[01:00:01.980 --> 01:00:02.390]   that
[01:00:02.390 --> 01:00:02.590]  's
[01:00:02.590 --> 01:00:02.830]   that
[01:00:02.830 --> 01:00:03.680]  's
[01:00:03.680 --> 01:00:03.860]  
[01:00:03.860 --> 01:00:04.020]   It
[01:00:04.020 --> 01:00:04.040]  's
[01:00:04.040 --> 01:00:04.410]   like
[01:00:04.410 --> 01:00:04.970]   asking
[01:00:04.970 --> 01:00:05.620]   someone
[01:00:05.620 --> 01:00:05.800]   to
[01:00:05.800 --> 01:00:06.270]   marry
[01:00:06.270 --> 01:00:06.550]   you
[01:00:06.550 --> 01:00:06.810]   on
[01:00:06.810 --> 01:00:07.100]   your
[01:00:07.100 --> 01:00:07.570]   first
[01:00:07.570 --> 01:00:08.270]   date
[01:00:08.270 --> 01:00:08.300]  .
[01:00:08.300 --> 01:00:08.570]   Like
[01:00:08.570 --> 01:00:08.770]   you
[01:00:08.770 --> 01:00:08.970]   don
[01:00:08.970 --> 01:00:09.100]  't
[01:00:09.100 --> 01:00:09.370]   know
[01:00:09.370 --> 01:00:09.640]   them
[01:00:09.640 --> 01:00:09.840]   and
[01:00:09.840 --> 01:00:10.110]   they
[01:00:10.110 --> 01:00:10.310]   don
[01:00:10.310 --> 01:00:10.440]  't
[01:00:10.440 --> 01:00:10.710]   know
[01:00:10.710 --> 01:00:10.940]   you
[01:00:10.940 --> 01:00:11.040]  ,
[01:00:11.040 --> 01:00:11.310]   like
[01:00:11.310 --> 01:00:11.500]   why
[01:00:11.500 --> 01:00:11.920]   does
[01:00:11.920 --> 01:00:12.050]   that
[01:00:12.050 --> 01:00:12.360]   make
[01:00:12.360 --> 01:00:12.520]   any
[01:00:12.520 --> 01:00:13.170]   intuitive
[01:00:13.170 --> 01:00:13.460]   sense
[01:00:13.460 --> 01:00:13.590]   at
[01:00:13.590 --> 01:00:13.780]   all
[01:00:13.780 --> 01:00:13.950]  ?
[01:00:13.950 --> 01:00:14.180]   It
[01:00:14.180 --> 01:00:14.800]   it
[01:00:14.800 --> 01:00:15.160]   doesn
[01:00:15.160 --> 01:00:15.290]  't
[01:00:15.290 --> 01:00:15.620]  .
[01:00:15.620 --> 01:00:15.840]   So
[01:00:15.840 --> 01:00:16.170]   why
[01:00:16.170 --> 01:00:16.500]   don
[01:00:16.500 --> 01:00:16.720]  't
[01:00:16.720 --> 01:00:17.050]   you
[01:00:17.050 --> 01:00:17.720]   build
[01:00:17.720 --> 01:00:17.820]   up
[01:00:17.820 --> 01:00:17.930]   a
[01:00:17.930 --> 01:00:19.000]   relationship
[01:00:19.000 --> 01:00:19.950]   over
[01:00:19.950 --> 01:00:20.020]   the
[01:00:20.020 --> 01:00:20.670]   course
[01:00:20.670 --> 01:00:20.960]   of
[01:00:20.960 --> 01:00:21.230]   one
[01:00:21.230 --> 01:00:21.450]   or
[01:00:21.450 --> 01:00:21.780]   two
[01:00:21.780 --> 01:00:22.330]   years
[01:00:22.330 --> 01:00:22.650]   and
[01:00:22.650 --> 01:00:23.080]   before
[01:00:23.080 --> 01:00:24.220]   you
[01:00:24.220 --> 01:00:24.310]   really
[01:00:24.310 --> 01:00:24.750]   jump
[01:00:24.750 --> 01:00:25.630]   into
[01:00:25.630 --> 01:00:25.630]   that
[01:00:25.630 --> 01:00:26.880]  . [SPEAKER_TURN]
[01:00:27.500 --> 01:00:27.500]  
[01:00:27.500 --> 01:00:27.650]   one
[01:00:27.650 --> 01:00:27.900]   thing
[01:00:27.900 --> 01:00:28.050]   you
[01:00:28.050 --> 01:00:28.250]   guys
[01:00:28.250 --> 01:00:28.560]   really
[01:00:28.560 --> 01:00:28.800]   have
[01:00:28.800 --> 01:00:29.010]   going
[01:00:29.010 --> 01:00:29.160]   for
[01:00:29.160 --> 01:00:29.310]   you
[01:00:29.310 --> 01:00:29.360]   I
[01:00:29.360 --> 01:00:29.610]   think
[01:00:29.610 --> 01:00:29.780]  ,
[01:00:29.780 --> 01:00:29.860]   I
[01:00:29.860 --> 01:00:30.050]   mean
[01:00:30.050 --> 01:00:30.210]   you
[01:00:30.210 --> 01:00:30.320]  ,
[01:00:30.320 --> 01:00:30.480]   you
[01:00:30.480 --> 01:00:30.870]   already
[01:00:30.870 --> 01:00:31.090]   have
[01:00:31.090 --> 01:00:31.140]   a
[01:00:31.140 --> 01:00:31.530]   product
[01:00:31.530 --> 01:00:31.920]   working
[01:00:31.920 --> 01:00:32.040]  ,
[01:00:32.040 --> 01:00:32.190]   you
[01:00:32.190 --> 01:00:32.620]   already
[01:00:32.620 --> 01:00:32.800]   have
[01:00:32.800 --> 01:00:33.170]   paying
[01:00:33.170 --> 01:00:33.630]   customers
[01:00:33.630 --> 01:00:33.740]  ,
[01:00:33.740 --> 01:00:34.000]   that
[01:00:34.000 --> 01:00:34.240]   right
[01:00:34.240 --> 01:00:34.520]   there
[01:00:34.520 --> 01:00:34.640]   is
[01:00:34.640 --> 01:00:34.850]   huge
[01:00:34.850 --> 01:00:35.110]  ,
[01:00:35.110 --> 01:00:35.350]   without
[01:00:35.350 --> 01:00:35.680]   taking
[01:00:35.680 --> 01:00:36.240]   investment
[01:00:36.240 --> 01:00:36.400]  .
[01:00:36.400 --> 01:00:36.560]   You
[01:00:36.560 --> 01:00:36.720]  've
[01:00:36.720 --> 01:00:37.110]   already
[01:00:37.110 --> 01:00:37.470]   gotten
[01:00:37.470 --> 01:00:37.550]   to
[01:00:37.550 --> 01:00:37.600]   a
[01:00:37.600 --> 01:00:37.990]   paying
[01:00:37.990 --> 01:00:38.430]   customers
[01:00:38.430 --> 01:00:38.630]   and
[01:00:38.630 --> 01:00:38.640]   a
[01:00:38.640 --> 01:00:39.030]   working
[01:00:39.030 --> 01:00:39.440]   product
[01:00:39.440 --> 01:00:39.530]  ,
[01:00:39.530 --> 01:00:39.750]   huge
[01:00:39.750 --> 01:00:40.260]  .
[01:00:40.260 --> 01:00:40.290]   Now
[01:00:40.290 --> 01:00:40.400]  ,
[01:00:40.400 --> 01:00:40.570]   the
[01:00:40.570 --> 01:00:40.800]   next
[01:00:40.800 --> 01:00:41.090]   thing
[01:00:41.090 --> 01:00:41.320]   that
[01:00:41.320 --> 01:00:41.450]  's
[01:00:41.450 --> 01:00:41.600]   you
[01:00:41.600 --> 01:00:41.950]   really
