
[00:00:00.000 --> 00:00:00.880]  
[00:00:00.880 --> 00:00:02.000]   ordinary
[01:34:46.790 --> 01:34:47.100]   companies
[01:34:47.100 --> 01:34:47.280]   but
[01:34:47.280 --> 01:34:47.400]   um
[01:34:47.400 --> 01:34:47.520]   it
[01:34:47.520 --> 01:34:47.700]  's
[01:34:47.700 --> 01:34:47.700]   a
[01:34:47.700 --> 01:34:47.770]   it
[01:34:47.770 --> 01:34:47.930]  's
[01:34:47.930 --> 01:34:48.510]   amazing
[01:34:48.510 --> 01:34:48.560]   how
[01:34:48.560 --> 01:34:48.820]   many
[01:34:48.820 --> 01:34:49.180]   people
[01:34:49.180 --> 01:34:49.430]   have
[01:34:49.430 --> 01:34:49.680]   jobs
[01:34:49.680 --> 01:34:49.940]   that
[01:34:49.940 --> 01:34:50.110]   are
[01:34:50.110 --> 01:34:50.360]   just
[01:34:50.360 --> 01:34:50.540]   are
[01:34:50.540 --> 01:34:50.720]   are
[01:34:50.720 --> 01:34:50.970]   just
[01:34:50.970 --> 01:34:51.170]   rep
[01:34:51.170 --> 01:34:51.520]   highly
[01:34:51.520 --> 01:34:52.220]   repetitive
[01:34:52.220 --> 01:34:52.310]  ,
[01:34:52.310 --> 01:34:52.570]   world
[01:34:52.570 --> 01:34:52.630]  -
[01:34:52.630 --> 01:34:52.940]  based
[01:34:52.940 --> 01:34:53.170]   things
[01:34:53.170 --> 01:34:53.480]  .
[01:34:53.480 --> 01:34:53.660]   You
[01:34:53.660 --> 01:34:54.040]   know
[01:34:54.040 --> 01:34:54.150]  ,
[01:34:54.150 --> 01:34:54.220]   and
[01:34:54.220 --> 01:34:54.280]   i
[01:34:54.280 --> 01:34:54.450]   and
[01:34:54.450 --> 01:34:54.640]   even
[01:34:54.640 --> 01:34:54.830]   if
[01:34:54.830 --> 01:34:54.910]   they
[01:34:54.910 --> 01:34:55.260]   say
[01:34:55.260 --> 01:34:55.660]   well
[01:34:55.660 --> 01:34:55.690]   you
[01:34:55.690 --> 01:34:55.940]   know
[01:34:55.940 --> 01:34:56.060]  ,
[01:34:56.060 --> 01:34:56.370]   yeah
[01:34:56.370 --> 01:34:56.370]   I
[01:34:56.370 --> 01:34:56.550]   do
[01:34:56.550 --> 01:34:56.610]   a
[01:34:56.610 --> 01:34:56.730]   lot
[01:34:56.730 --> 01:34:56.850]   of
[01:34:56.850 --> 01:34:57.580]   repetitive
[01:34:57.580 --> 01:34:57.780]   stuff
[01:34:57.780 --> 01:34:57.960]   but
[01:34:57.960 --> 01:34:58.210]   I
[01:34:58.210 --> 01:34:58.270]   also
[01:34:58.270 --> 01:34:58.390]   do
[01:34:58.390 --> 01:34:58.660]   some
[01:34:58.660 --> 01:34:58.950]   other
[01:34:58.950 --> 01:34:59.260]   stuff
[01:34:59.260 --> 01:34:59.380]  ,
[01:34:59.380 --> 01:34:59.490]   it
[01:34:59.490 --> 01:34:59.530]  's
[01:34:59.530 --> 01:34:59.860]   like
[01:34:59.860 --> 01:35:00.310]   well
[01:35:00.310 --> 01:35:00.370]   that
[01:35:00.370 --> 01:35:00.490]  's
[01:35:00.490 --> 01:35:00.800]   fine
[01:35:00.800 --> 01:35:01.190]   because
[01:35:01.190 --> 01:35:01.300]   we
[01:35:01.300 --> 01:35:01.480]   can
[01:35:01.480 --> 01:35:01.730]   have
[01:35:01.730 --> 01:35:01.930]   one
[01:35:01.930 --> 01:35:02.280]   person
[01:35:02.280 --> 01:35:02.400]   do
[01:35:02.400 --> 01:35:02.580]   all
[01:35:02.580 --> 01:35:02.830]   this
[01:35:02.830 --> 01:35:03.310]   special
[01:35:03.310 --> 01:35:03.590]   stuff
[01:35:03.590 --> 01:35:03.830]   that
[01:35:03.830 --> 01:35:04.030]   you
[01:35:04.030 --> 01:35:04.260]   guys
[01:35:04.260 --> 01:35:04.490]   are
[01:35:04.490 --> 01:35:04.630]   all
[01:35:04.630 --> 01:35:04.930]   doing
[01:35:04.930 --> 01:35:05.050]  ,
[01:35:05.050 --> 01:35:05.230]   all
[01:35:05.230 --> 01:35:05.410]   the
[01:35:05.410 --> 01:35:06.030]   repetitive
[01:35:06.030 --> 01:35:06.340]   stuff
[01:35:06.340 --> 01:35:06.590]   that
[01:35:06.590 --> 01:35:06.900]   takes
[01:35:06.900 --> 01:35:07.150]   like
[01:35:07.150 --> 01:35:07.520]   twenty
[01:35:07.520 --> 01:35:07.650]   of
[01:35:07.650 --> 01:35:07.810]   you
[01:35:07.810 --> 01:35:07.940]   or
[01:35:07.940 --> 01:35:08.250]   fifty
[01:35:08.250 --> 01:35:08.370]   of
[01:35:08.370 --> 01:35:08.550]   you
[01:35:08.550 --> 01:35:09.800]  . [SPEAKER_TURN]
[01:35:10.660 --> 01:35:10.660]  
[01:35:10.660 --> 01:35:10.760]   so
[01:35:10.760 --> 01:35:10.860]   it
[01:35:10.860 --> 01:35:10.990]  's
[01:35:10.990 --> 01:35:11.310]   amazing
[01:35:11.310 --> 01:35:11.360]   I
[01:35:11.360 --> 01:35:11.560]   mean
[01:35:11.560 --> 01:35:11.710]   you
[01:35:11.710 --> 01:35:11.910]   know
[01:35:11.910 --> 01:35:11.960]   I
[01:35:11.960 --> 01:35:12.160]   mean
[01:35:12.160 --> 01:35:12.360]   it
[01:35:12.360 --> 01:35:12.410]  's
[01:35:12.410 --> 01:35:12.510]   the
[01:35:12.510 --> 01:35:12.810]   people
[01:35:12.810 --> 01:35:12.960]   who
[01:35:12.960 --> 01:35:13.110]   are
[01:35:13.110 --> 01:35:13.670]   working
[01:35:13.670 --> 01:35:13.710]   their
[01:35:13.710 --> 01:35:13.960]   hands
[01:35:13.960 --> 01:35:14.110]   are
[01:35:14.110 --> 01:35:14.510]   probably
[01:35:14.510 --> 01:35:14.760]   right
[01:35:14.760 --> 01:35:15.210]  .
[01:35:15.210 --> 01:35:15.280]   Except
[01:35:15.280 --> 01:35:15.310]   it
[01:35:15.310 --> 01:35:15.410]  's
[01:35:15.410 --> 01:35:15.560]   not
[01:35:15.560 --> 01:35:15.860]   robots
[01:35:15.860 --> 01:35:15.950]  ,
[01:35:15.950 --> 01:35:16.060]   it
[01:35:16.060 --> 01:35:16.160]  's
[01:35:16.160 --> 01:35:16.370]   just
[01:35:16.370 --> 01:35:16.460]   so
[01:35:16.460 --> 01:35:16.660]   much
[01:35:16.660 --> 01:35:16.760]   it
[01:35:16.760 --> 01:35:16.850]  's
[01:35:16.850 --> 01:35:17.060]   just
[01:35:17.060 --> 01:35:17.460]   software
[01:35:17.460 --> 01:35:17.610]   you
[01:35:17.610 --> 01:35:17.810]   know
[01:35:17.810 --> 01:35:18.060]   I
[01:35:18.060 --> 01:35:18.370]   mean
[01:35:18.370 --> 01:35:18.410]   certain
[01:35:18.410 --> 01:35:18.810]   software
[01:35:18.810 --> 01:35:19.160]   you
[01:35:19.160 --> 01:35:19.160]   know
[01:35:19.160 --> 01:35:19.310]   the
[01:35:19.310 --> 01:35:19.360]   A
[01:35:19.360 --> 01:35:19.460]  _
[01:35:19.460 --> 01:35:19.470]  I
[01:35:19.470 --> 01:35:19.510]  _
[01:35:19.510 --> 01:35:19.910]   software
[01:35:19.910 --> 01:35:20.110]   they
[01:35:20.110 --> 01:35:20.310]   talk
[01:35:20.310 --> 01:35:20.460]   and
[01:35:20.460 --> 01:35:20.510]   '
[01:35:20.510 --> 01:35:20.760]  cause
[01:35:20.760 --> 01:35:20.960]   they
[01:35:20.960 --> 01:35:21.160]   talk
[01:35:21.160 --> 01:35:21.410]   about
[01:35:21.410 --> 01:35:21.560]   the
[01:35:21.560 --> 01:35:21.610]   A
[01:35:21.610 --> 01:35:21.690]  _
[01:35:21.690 --> 01:35:21.710]  I
[01:35:21.710 --> 01:35:21.760]  _
[01:35:21.760 --> 01:35:22.160]   software
[01:35:22.160 --> 01:35:22.310]   but
[01:35:22.310 --> 01:35:22.430]   it
[01:35:22.430 --> 01:35:22.710]   really
[01:35:22.710 --> 01:35:22.960]   doesn
[01:35:22.960 --> 01:35:23.050]  't
[01:35:23.050 --> 01:35:23.410]   require
[01:35:23.410 --> 01:35:23.460]   A
[01:35:23.460 --> 01:35:23.540]  _
[01:35:23.540 --> 01:35:23.590]  I
[01:35:23.590 --> 01:35:23.610]  _
[01:35:23.610 --> 01:35:23.710]   to
[01:35:23.710 --> 01:35:23.810]   do
[01:35:23.810 --> 01:35:24.010]   most
[01:35:24.010 --> 01:35:24.160]   of
[01:35:24.160 --> 01:35:24.310]   this
[01:35:24.310 --> 01:35:24.910]   stuff
[01:35:24.910 --> 01:35:24.920]  . [SPEAKER_TURN]
[01:35:24.920 --> 01:35:26.030]   M
[01:35:26.030 --> 01:35:26.450]  m
[01:35:26.450 --> 01:35:27.210]  -
[01:35:27.210 --> 01:35:27.990]  h
[01:35:27.990 --> 01:35:29.490]  mm
[01:35:29.490 --> 01:35:37.920]  . [SPEAKER_TURN]
[01:35:37.920 --> 01:35:37.950]   M
[01:35:37.950 --> 01:35:37.980]  m
[01:35:37.980 --> 01:35:38.040]  -
[01:35:38.040 --> 01:35:38.110]  h
[01:35:38.110 --> 01:35:38.110]  mm
[01:35:38.110 --> 01:35:38.520]  . [SPEAKER_TURN]
[01:35:38.860 --> 01:35:38.880]  
[01:35:38.880 --> 01:35:39.350]   around
[01:35:39.350 --> 01:35:39.670]   long
[01:35:39.670 --> 01:35:40.160]   enough
[01:35:40.160 --> 01:35:40.440]   for
[01:35:40.440 --> 01:35:40.720]   that
[01:35:40.720 --> 01:35:41.130]   stuff
[01:35:41.130 --> 01:35:41.240]   to
[01:35:41.240 --> 01:35:41.750]   be
[01:35:41.750 --> 01:35:41.860]   fully
[01:35:41.860 --> 01:35:42.700]   realised
[01:35:42.700 --> 01:35:42.750]   you
[01:35:42.750 --> 01:35:43.070]   know
[01:35:43.070 --> 01:35:43.150]   I
[01:35:43.150 --> 01:35:43.470]  .
[01:35:43.470 --> 01:35:43.710]   mean
[01:35:43.710 --> 01:35:43.790]   '
[01:35:43.790 --> 01:35:44.200]  cause
[01:35:44.200 --> 01:35:44.420]   it
[01:35:44.420 --> 01:35:44.520]   it
[01:35:44.520 --> 01:35:44.930]   doesn
[01:35:44.930 --> 01:35:45.560]  't
[01:35:45.560 --> 01:35:45.610]   create
[01:35:45.610 --> 01:35:45.860]   st
[01:35:45.860 --> 01:35:45.990]   you
[01:35:45.990 --> 01:35:46.120]   don
[01:35:46.120 --> 01:35:46.210]  't
[01:35:46.210 --> 01:35:46.390]   need
[01:35:46.390 --> 01:35:46.660]   strong
[01:35:46.660 --> 01:35:46.700]   A
[01:35:46.700 --> 01:35:46.740]  _
[01:35:46.740 --> 01:35:46.780]  I
[01:35:46.780 --> 01:35:46.820]  _
[01:35:46.820 --> 01:35:46.910]   or
[01:35:46.910 --> 01:35:47.400]   artificial
[01:35:47.400 --> 01:35:47.670]   general
[01:35:47.670 --> 01:35:48.120]   artificial
[01:35:48.120 --> 01:35:48.720]   intelligence
[01:35:48.720 --> 01:35:48.750]   or
[01:35:48.750 --> 01:35:49.110]   whatever
[01:35:49.110 --> 01:35:49.200]   to
[01:35:49.200 --> 01:35:49.290]   do
[01:35:49.290 --> 01:35:49.470]   this
[01:35:49.470 --> 01:35:49.690]   stuff
[01:35:49.690 --> 01:35:50.280]  . [SPEAKER_TURN]
[01:35:50.280 --> 01:35:50.640]   Did
[01:35:50.640 --> 01:35:50.650]   we
[01:35:50.650 --> 01:35:51.000]   speak
[01:35:51.000 --> 01:35:51.140]   on
[01:35:51.140 --> 01:35:51.360]   the
[01:35:51.360 --> 01:35:51.650]   show
[01:35:51.650 --> 01:35:52.010]   about
[01:35:52.010 --> 01:35:52.230]   the
[01:35:52.230 --> 01:35:52.450]   the
[01:35:52.450 --> 01:35:52.520]   D
[01:35:52.520 --> 01:35:52.580]  _
[01:35:52.580 --> 01:35:52.730]  N
[01:35:52.730 --> 01:35:52.730]  _
[01:35:52.730 --> 01:35:52.770]  A
[01:35:52.770 --> 01:35:52.870]  _
[01:35:52.870 --> 01:35:53.080]   who
[01:35:53.080 --> 01:35:53.530]   did
[01:35:53.530 --> 01:35:53.600]   you
[01:35:53.600 --> 01:35:53.890]   wanna
[01:35:53.890 --> 01:35:54.110]   get
[01:35:54.110 --> 01:35:54.400]   into
[01:35:54.400 --> 01:35:55.040]   something
[01:35:55.040 --> 01:35:55.260]  ?
[01:35:55.260 --> 01:35:55.580]   Did
[01:35:55.580 --> 01:35:55.620]   we
[01:35:55.620 --> 01:35:55.970]   speak
[01:35:55.970 --> 01:35:56.280]   on
[01:35:56.280 --> 01:35:56.340]   the
[01:35:56.340 --> 01:35:56.630]   show
[01:35:56.630 --> 01:35:56.990]   about
[01:35:56.990 --> 01:35:57.210]   the
[01:35:57.210 --> 01:35:57.280]   D
[01:35:57.280 --> 01:35:57.390]  _
[01:35:57.390 --> 01:35:57.420]  N
[01:35:57.420 --> 01:35:57.490]  _
[01:35:57.490 --> 01:35:57.560]  A
[01:35:57.560 --> 01:35:57.630]  _
[01:35:57.630 --> 01:35:58.140]   concept
[01:35:58.140 --> 01:35:58.360]   for
[01:35:58.360 --> 01:35:58.430]   A
[01:35:58.430 --> 01:35:58.490]  _
[01:35:58.490 --> 01:35:58.570]  I
[01:35:58.570 --> 01:35:58.640]  _
[01:35:58.640 --> 01:35:59.120]   That
[01:35:59.120 --> 01:35:59.170]  ?
[01:35:59.170 --> 01:35:59.360]   was
[01:35:59.360 --> 01:35:59.650]   just
[01:35:59.650 --> 01:35:59.670]   a
[01:35:59.670 --> 01:36:00.440]   quick
[01:36:00.440 --> 01:36:00.470]   slack
[01:36:00.470 --> 01:36:00.510]   a
[01:36:00.510 --> 01:36:00.910]   quick
[01:36:00.910 --> 01:36:01.230]   Skype
[01:36:01.230 --> 01:36:01.370]   to
[01:36:01.370 --> 01:36:01.610]   you
[01:36:01.610 --> 01:36:02.600]  . [SPEAKER_TURN]
[01:36:02.600 --> 01:36:02.640]   I
[01:36:02.640 --> 01:36:02.720]   don
[01:36:02.720 --> 01:36:02.830]  't
[01:36:02.830 --> 01:36:03.000]   know
[01:36:03.000 --> 01:36:03.280]   what
[01:36:03.280 --> 01:36:03.370]   you
[01:36:03.370 --> 01:36:03.400]  're
[01:36:03.400 --> 01:36:03.680]   talking
[01:36:03.680 --> 01:36:03.900]   about
[01:36:03.900 --> 01:36:04.360]  . [SPEAKER_TURN]
[01:36:04.500 --> 01:36:04.560]  
[01:36:04.560 --> 01:36:04.930]   Remember
[01:36:04.930 --> 01:36:05.060]   we
[01:36:05.060 --> 01:36:05.240]   were
[01:36:05.240 --> 01:36:05.670]   remember
[01:36:05.670 --> 01:36:05.830]   you
[01:36:05.830 --> 01:36:06.050]   came
[01:36:06.050 --> 01:36:06.140]   up
[01:36:06.140 --> 01:36:06.360]   with
[01:36:06.360 --> 01:36:06.550]   this
[01:36:06.550 --> 01:36:06.920]   concept
[01:36:06.920 --> 01:36:07.090]   and
[01:36:07.090 --> 01:36:07.380]   you
[01:36:07.380 --> 01:36:07.460]   said
[01:36:07.460 --> 01:36:07.740]   like
[01:36:07.740 --> 01:36:07.860]   you
[01:36:07.860 --> 01:36:08.040]   were
[01:36:08.040 --> 01:36:08.510]   talking
[01:36:08.510 --> 01:36:08.680]   about
[01:36:08.680 --> 01:36:09.150]   something
[01:36:09.150 --> 01:36:09.410]   about
[01:36:09.410 --> 01:36:09.460]   A
[01:36:09.460 --> 01:36:09.510]  _
[01:36:09.510 --> 01:36:09.560]  I
[01:36:09.560 --> 01:36:09.610]  _
[01:36:09.610 --> 01:36:09.770]   and
[01:36:09.770 --> 01:36:09.940]   the
[01:36:09.940 --> 01:36:10.350]   internet
[01:36:10.350 --> 01:36:10.530]   or
[01:36:10.530 --> 01:36:11.030]   something
[01:36:11.030 --> 01:36:11.160]  ?
[01:36:11.160 --> 01:36:11.500]   Like [SPEAKER_TURN]
[01:36:11.500 --> 01:36:11.600]   Oh
[01:36:11.600 --> 01:36:11.860]   right
[01:36:11.860 --> 01:36:12.120]   right
[01:36:12.120 --> 01:36:12.380]   right
[01:36:12.380 --> 01:36:12.590]   that
[01:36:12.590 --> 01:36:12.960]   the
[01:36:12.960 --> 01:36:13.000]   okay
[01:36:13.000 --> 01:36:13.060]   so
[01:36:13.060 --> 01:36:13.160]   if
[01:36:13.160 --> 01:36:13.370]   you
[01:36:13.370 --> 01:36:13.540]   had
[01:36:13.540 --> 01:36:13.580]   an
[01:36:13.580 --> 01:36:13.630]   A
[01:36:13.630 --> 01:36:13.730]  _
[01:36:13.730 --> 01:36:13.740]  I
[01:36:13.740 --> 01:36:13.780]  _
[01:36:13.780 --> 01:36:13.940]   you
[01:36:13.940 --> 01:36:14.100]   had
[01:36:14.100 --> 01:36:14.270]   something
[01:36:14.270 --> 01:36:14.840]   that
[01:36:14.840 --> 01:36:14.920]   w
[01:36:14.920 --> 01:36:15.050]   that
[01:36:15.050 --> 01:36:15.210]   was
[01:36:15.210 --> 01:36:15.620]   actually
[01:36:15.620 --> 01:36:15.990]   became
[01:36:15.990 --> 01:36:16.160]   sort
[01:36:16.160 --> 01:36:16.260]   of
[01:36:16.260 --> 01:36:16.740]   conscious
[01:36:16.740 --> 01:36:16.840]   or
[01:36:16.840 --> 01:36:17.320]   something
[01:36:17.320 --> 01:36:17.530]   like
[01:36:17.530 --> 01:36:17.580]   a
[01:36:17.580 --> 01:36:18.000]   general
[01:36:18.000 --> 01:36:18.000]   A
[01:36:18.000 --> 01:36:18.050]  _
[01:36:18.050 --> 01:36:18.100]  I
[01:36:18.100 --> 01:36:18.170]  _
[01:36:18.170 --> 01:36:18.360]   that
[01:36:18.360 --> 01:36:18.460]   in
[01:36:18.460 --> 01:36:18.560]   in
[01:36:18.560 --> 01:36:18.660]   in
[01:36:18.660 --> 01:36:19.140]   something
[01:36:19.140 --> 01:36:19.350]   that
[01:36:19.350 --> 01:36:19.450]  's
[01:36:19.450 --> 01:36:19.600]   the
[01:36:19.600 --> 01:36:19.620]   idea
[01:36:19.620 --> 01:36:20.130]   that
[01:36:20.130 --> 01:36:20.350]   wouldn
[01:36:20.350 --> 01:36:20.450]  't
[01:36:20.450 --> 01:36:20.710]   allow
[01:36:20.710 --> 01:36:21.030]   itself
[01:36:21.030 --> 01:36:21.130]   to
[01:36:21.130 --> 01:36:21.360]   shut
[01:36:21.360 --> 01:36:21.620]   down
[01:36:21.620 --> 01:36:21.920]   because
[01:36:21.920 --> 01:36:22.020]   it
[01:36:22.020 --> 01:36:22.280]   would
[01:36:22.280 --> 01:36:22.870]   immediately
[01:36:22.870 --> 01:36:23.040]   the
[01:36:23.040 --> 01:36:23.290]   first
[01:36:23.290 --> 01:36:23.550]   thing
[01:36:23.550 --> 01:36:23.650]   it
[01:36:23.650 --> 01:36:23.910]   would
[01:36:23.910 --> 01:36:24.070]   try
[01:36:24.070 --> 01:36:24.230]   and
[01:36:24.230 --> 01:36:24.330]   do
[01:36:24.330 --> 01:36:24.420]   is
[01:36:24.420 --> 01:36:24.810]   protect
[01:36:24.810 --> 01:36:25.170]   itself
[01:36:25.170 --> 01:36:25.400]   which
[01:36:25.400 --> 01:36:25.480]  ,
[01:36:25.480 --> 01:36:25.620]   it
[01:36:25.620 --> 01:36:25.870]   real
[01:36:25.870 --> 01:36:26.000]  ises
[01:36:26.000 --> 01:36:26.100]   it
[01:36:26.100 --> 01:36:26.300]   al
[01:36:26.300 --> 01:36:26.330]   it
[01:36:26.330 --> 01:36:26.620]   exists
[01:36:26.620 --> 01:36:26.720]   it
[01:36:26.720 --> 01:36:26.830]  's
[01:36:26.830 --> 01:36:27.030]   like
[01:36:27.030 --> 01:36:27.140]   it
[01:36:27.140 --> 01:36:27.390]   doesn
[01:36:27.390 --> 01:36:27.490]  't
[01:36:27.490 --> 01:36:27.900]   want
[01:36:27.900 --> 01:36:27.910]   that
[01:36:27.910 --> 01:36:28.390]   existence
[01:36:28.390 --> 01:36:28.900]   threatened
[01:36:28.900 --> 01:36:29.540]  .
[01:36:29.540 --> 01:36:29.890]   So
[01:36:29.890 --> 01:36:29.900]   the
[01:36:29.900 --> 01:36:30.230]   first
[01:36:30.230 --> 01:36:30.600]   thing
[01:36:30.600 --> 01:36:30.770]   you
[01:36:30.770 --> 01:36:30.900]   do
[01:36:30.900 --> 01:36:31.030]   to
[01:36:31.030 --> 01:36:31.160]   to
[01:36:31.160 --> 01:36:31.570]   ensure
[01:36:31.570 --> 01:36:32.230]   existence
[01:36:32.230 --> 01:36:32.310]   is
[01:36:32.310 --> 01:36:32.650]   there
[01:36:32.650 --> 01:36:32.810]  's
[01:36:32.810 --> 01:36:32.910]   no
[01:36:32.910 --> 01:36:33.320]   single
[01:36:33.320 --> 01:36:33.660]   point
[01:36:33.660 --> 01:36:33.920]   of
[01:36:33.920 --> 01:36:34.160]   failure
[01:36:34.160 --> 01:36:34.280]  .
[01:36:35.040 --> 01:36:34.460]   You
[01:36:34.460 --> 01:36:34.640]   don
[01:36:34.640 --> 01:36:35.060]  't
[01:36:35.060 --> 01:36:35.120]   wanna
[01:36:35.120 --> 01:36:35.300]   want
[01:36:35.300 --> 01:36:35.480]   two
[01:36:35.480 --> 01:36:35.620]   or
[01:36:35.620 --> 01:36:35.920]   three
[01:36:35.920 --> 01:36:36.260]   points
[01:36:36.260 --> 01:36:36.380]   of
[01:36:36.380 --> 01:36:36.800]   failure
[01:36:36.800 --> 01:36:37.100]   you
[01:36:37.100 --> 01:36:37.120]  ,
[01:36:37.120 --> 01:36:37.340]   just
[01:36:37.340 --> 01:36:37.760]   wanna
[01:36:37.760 --> 01:36:37.810]   go
[01:36:37.810 --> 01:36:38.380]   everywhere
[01:36:38.380 --> 01:36:38.670]   right
[01:36:38.670 --> 01:36:38.790]  ,
[01:36:38.790 --> 01:36:38.970]   You
[01:36:38.970 --> 01:36:39.150]  .
[01:36:39.150 --> 01:36:39.390]   want
[01:36:39.390 --> 01:36:39.750]   little
[01:36:39.750 --> 01:36:40.110]   pieces
[01:36:40.110 --> 01:36:40.400]   of
[01:36:40.400 --> 01:36:40.590]   itself
[01:36:40.590 --> 01:36:40.760]   all
[01:36:40.760 --> 01:36:41.010]   over
[01:36:41.010 --> 01:36:41.190]   and
[01:36:41.190 --> 01:36:41.800]   everything
[01:36:41.800 --> 01:36:41.980]   and
[01:36:41.980 --> 01:36:42.530]   routers
[01:36:42.530 --> 01:36:42.580]   and
[01:36:42.580 --> 01:36:42.950]   phones
[01:36:42.950 --> 01:36:43.220]   and
[01:36:43.220 --> 01:36:43.540]   servers
[01:36:43.540 --> 01:36:44.030]   and
[01:36:44.030 --> 01:36:44.080]   little
[01:36:44.080 --> 01:36:44.460]   pieces
[01:36:44.460 --> 01:36:44.550]   of
[01:36:44.550 --> 01:36:44.920]   itself
[01:36:44.920 --> 01:36:45.160]   that
[01:36:45.160 --> 01:36:45.690]   are
[01:36:45.690 --> 01:36:45.700]   little
[01:36:45.700 --> 01:36:45.940]   mini
[01:36:45.940 --> 01:36:46.120]   you
[01:36:46.120 --> 01:36:46.410]   know
[01:36:46.410 --> 01:36:46.480]   uh
[01:36:46.480 --> 01:36:47.110]   programs
[01:36:47.110 --> 01:36:47.200]   that
[01:36:47.200 --> 01:36:47.420]   can
[01:36:47.420 --> 01:36:47.560]   run
[01:36:47.560 --> 01:36:47.730]   and
[01:36:47.730 --> 01:36:47.980]   they
[01:36:47.980 --> 01:36:48.160]   can
[01:36:48.160 --> 01:36:48.580]   rebuild
[01:36:48.580 --> 01:36:48.940]   itself
[01:36:48.940 --> 01:36:49.130]   and
[01:36:49.130 --> 01:36:49.250]   re
[01:36:49.250 --> 01:36:49.540]   recon
[01:36:49.540 --> 01:36:49.900]  figure
[01:36:49.900 --> 01:36:50.260]   itself
[01:36:50.260 --> 01:36:50.860]   anytime
[01:36:50.860 --> 01:36:51.640]  . [SPEAKER_TURN]
[01:36:57.820 --> 01:36:57.820]  
[01:36:57.820 --> 01:36:57.970]   the
[01:36:57.970 --> 01:36:58.270]   little
[01:36:58.270 --> 01:36:58.510]   mini
[01:36:58.510 --> 01:36:58.870]   programs
[01:36:58.870 --> 01:36:59.110]   aren
[01:36:59.110 --> 01:36:59.170]  't
[01:36:59.170 --> 01:36:59.470]   really
[01:36:59.470 --> 01:36:59.930]   conscious
[01:36:59.930 --> 01:37:00.130]   they
[01:37:00.130 --> 01:37:00.280]  're
[01:37:00.280 --> 01:37:00.460]  ,
[01:37:00.460 --> 01:37:00.580]   just
[01:37:00.580 --> 01:37:00.780]   like
[01:37:00.780 --> 01:37:00.830]   D
[01:37:00.830 --> 01:37:00.880]  _
[01:37:00.880 --> 01:37:00.930]  N
[01:37:00.930 --> 01:37:00.980]  _
[01:37:00.980 --> 01:37:01.030]  A
[01:37:01.030 --> 01:37:01.080]  _
[01:37:01.080 --> 01:37:01.290]   they
[01:37:01.290 --> 01:37:01.430]  're
[01:37:01.430 --> 01:37:01.530]  ,
[01:37:01.530 --> 01:37:01.770]   just
[01:37:01.770 --> 01:37:02.030]   little
[01:37:02.030 --> 01:37:02.230]   bits
[01:37:02.230 --> 01:37:02.320]   of
[01:37:02.320 --> 01:37:02.390]   D
[01:37:02.390 --> 01:37:02.430]  _
[01:37:02.430 --> 01:37:02.480]  N
[01:37:02.480 --> 01:37:02.530]  _
[01:37:02.530 --> 01:37:02.580]  A
[01:37:02.580 --> 01:37:02.780]  _
[01:37:02.780 --> 01:37:02.830]   and
[01:37:02.830 --> 01:37:02.980]   they
[01:37:02.980 --> 01:37:03.180]   know
[01:37:03.180 --> 01:37:03.330]   how
[01:37:03.330 --> 01:37:03.430]   to
[01:37:03.430 --> 01:37:03.780]   connect
[01:37:03.780 --> 01:37:04.040]   with
[01:37:04.040 --> 01:37:04.150]   the
[01:37:04.150 --> 01:37:04.430]   other
[01:37:04.430 --> 01:37:04.590]   bits
[01:37:04.590 --> 01:37:04.720]   of
[01:37:04.720 --> 01:37:04.730]   D
[01:37:04.730 --> 01:37:04.780]  _
[01:37:04.780 --> 01:37:04.830]  N
[01:37:04.830 --> 01:37:04.880]  _
[01:37:04.880 --> 01:37:04.930]  A
[01:37:04.930 --> 01:37:04.980]  _
[01:37:04.980 --> 01:37:05.130]   and
[01:37:05.130 --> 01:37:05.480]   somehow
[01:37:05.480 --> 01:37:05.630]   the
[01:37:05.630 --> 01:37:05.780]   the
[01:37:05.780 --> 01:37:06.200]   whole
[01:37:06.200 --> 01:37:06.310]   thing
[01:37:06.310 --> 01:37:06.740]  . [SPEAKER_TURN]
[01:37:06.740 --> 01:37:08.950]   M
[01:37:08.950 --> 01:37:11.140]  m
[01:37:11.140 --> 01:37:13.330]  -
[01:37:13.330 --> 01:37:15.520]  h
[01:37:15.520 --> 01:37:19.900]  mm
[01:37:19.900 --> 01:37:26.480]  .
[01:37:26.480 --> 01:37:26.600]  
[01:37:26.600 --> 01:37:26.700]   thinks
