
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.210]   Hey
[00:53:59.140 --> 00:53:59.490]   release
[00:53:59.490 --> 00:53:59.540]   a
[00:53:59.540 --> 00:53:59.740]   show
[00:53:59.740 --> 00:54:00.090]  .
[00:54:00.090 --> 00:54:00.090]   We
[00:54:00.090 --> 00:54:00.410]  're
[00:54:00.410 --> 00:54:00.760]   walking
[00:54:00.760 --> 00:54:00.960]   all
[00:54:00.960 --> 00:54:01.370]   around
[00:54:01.370 --> 00:54:01.910]   downtown
[00:54:01.910 --> 00:54:02.110]   Los
[00:54:02.110 --> 00:54:02.580]   Angeles
[00:54:02.580 --> 00:54:02.780]  .
[00:54:02.780 --> 00:54:03.540]   Nobody
[00:54:03.540 --> 00:54:03.600]   nobody
[00:54:03.600 --> 00:54:03.730]   on
[00:54:03.730 --> 00:54:03.940]   the
[00:54:03.940 --> 00:54:04.340]   street
[00:54:04.340 --> 00:54:04.620]   even
[00:54:04.620 --> 00:54:04.970]   cares
[00:54:04.970 --> 00:54:05.480]  .
[00:54:05.480 --> 00:54:05.500]   Nobody
[00:54:05.500 --> 00:54:05.580]  's
[00:54:05.580 --> 00:54:05.750]   even
[00:54:05.750 --> 00:54:06.050]   looking
[00:54:06.050 --> 00:54:06.160]   in
[00:54:06.160 --> 00:54:06.260]   the
[00:54:06.260 --> 00:54:06.430]   lens
[00:54:06.430 --> 00:54:06.510]  ,
[00:54:06.510 --> 00:54:06.640]   you
[00:54:06.640 --> 00:54:06.830]   know
[00:54:06.830 --> 00:54:06.940]  .
[00:54:06.940 --> 00:54:07.110]   Yeah
[00:54:07.110 --> 00:54:07.640]  . [SPEAKER_TURN]
[00:54:07.640 --> 00:54:07.870]   You
[00:54:07.870 --> 00:54:08.020]   if
[00:54:08.020 --> 00:54:08.240]   you
[00:54:08.240 --> 00:54:08.490]   if
[00:54:08.490 --> 00:54:08.630]   you
[00:54:08.630 --> 00:54:08.780]   if
[00:54:08.780 --> 00:54:09.010]   you
[00:54:09.010 --> 00:54:09.240]   got
[00:54:09.240 --> 00:54:09.780]   funding
[00:54:09.780 --> 00:54:10.170]   could
[00:54:10.170 --> 00:54:10.320]  ,
[00:54:10.320 --> 00:54:10.550]   you
[00:54:10.550 --> 00:54:10.950]   still
[00:54:10.950 --> 00:54:11.090]   be
[00:54:11.090 --> 00:54:11.410]   like
[00:54:11.410 --> 00:54:11.470]   a
[00:54:11.470 --> 00:54:11.540]   a
[00:54:11.540 --> 00:54:11.930]   small
[00:54:11.930 --> 00:54:12.240]   five
[00:54:12.240 --> 00:54:12.470]   man
[00:54:12.470 --> 00:54:12.780]   team
[00:54:12.780 --> 00:54:12.930]   or
[00:54:12.930 --> 00:54:13.320]   would
[00:54:13.320 --> 00:54:13.580]   you
[00:54:13.580 --> 00:54:13.780]   amp
[00:54:13.780 --> 00:54:13.950]   up
[00:54:13.950 --> 00:54:14.170]   amp
[00:54:14.170 --> 00:54:14.310]   up
[00:54:14.310 --> 00:54:15.340]  ? [SPEAKER_TURN]
[00:54:15.400 --> 00:54:15.400]  
[00:54:15.400 --> 00:54:15.760]   think
[00:54:15.760 --> 00:54:15.900]   in
[00:54:15.900 --> 00:54:16.470]   certain
[00:54:16.470 --> 00:54:16.550]   in
[00:54:16.550 --> 00:54:17.060]   certain
[00:54:17.060 --> 00:54:17.420]   cases
[00:54:17.420 --> 00:54:17.930]   certain
[00:54:17.930 --> 00:54:18.150]   for
[00:54:18.150 --> 00:54:18.660]   certain
[00:54:18.660 --> 00:54:19.100]   scenes
[00:54:19.100 --> 00:54:19.240]   or
[00:54:19.240 --> 00:54:19.890]   locations
[00:54:19.890 --> 00:54:20.380]   will
[00:54:20.380 --> 00:54:20.550]   wanna
[00:54:20.550 --> 00:54:20.770]   amp
[00:54:20.770 --> 00:54:20.910]   up
[00:54:20.910 --> 00:54:20.980]   a
[00:54:20.980 --> 00:54:21.200]   bit
[00:54:21.200 --> 00:54:21.520]   but
[00:54:21.520 --> 00:54:21.560]  ,
[00:54:21.560 --> 00:54:21.630]   I
[00:54:21.630 --> 00:54:22.060]   think
[00:54:22.060 --> 00:54:22.110]   I
[00:54:22.110 --> 00:54:22.420]   would
[00:54:22.420 --> 00:54:22.860]   prefer
[00:54:22.860 --> 00:54:23.000]   to
[00:54:23.000 --> 00:54:23.290]   stay
[00:54:23.290 --> 00:54:23.640]   very
[00:54:23.640 --> 00:54:23.960]   light
[00:54:23.960 --> 00:54:24.160]   and
[00:54:24.160 --> 00:54:24.600]   mobile
[00:54:24.600 --> 00:54:24.890]   like
[00:54:24.890 --> 00:54:25.280]   that
[00:54:25.280 --> 00:54:25.690]   because
[00:54:25.690 --> 00:54:25.830]  ,
[00:54:25.830 --> 00:54:26.020]   it
[00:54:26.020 --> 00:54:26.320]   cuts
[00:54:26.320 --> 00:54:26.550]   your
[00:54:26.550 --> 00:54:26.870]   your
[00:54:26.870 --> 00:54:27.200]   setup
[00:54:27.200 --> 00:54:27.610]   time
[00:54:27.610 --> 00:54:27.780]   down
[00:54:27.780 --> 00:54:27.920]  ,
[00:54:27.920 --> 00:54:28.100]   it
[00:54:28.100 --> 00:54:28.720]   allows
[00:54:28.720 --> 00:54:28.800]   you
[00:54:28.800 --> 00:54:28.860]   to
[00:54:28.860 --> 00:54:29.220]   spend
[00:54:29.220 --> 00:54:29.580]   more
[00:54:29.580 --> 00:54:29.800]   time
[00:54:29.800 --> 00:54:30.430]   shooting
[00:54:30.430 --> 00:54:30.680]   your
[00:54:30.680 --> 00:54:30.970]   shot
[00:54:30.970 --> 00:54:31.190]   and
[00:54:31.190 --> 00:54:31.700]   working
[00:54:31.700 --> 00:54:31.840]   on
[00:54:31.840 --> 00:54:32.130]   your
[00:54:32.130 --> 00:54:32.420]   shot
[00:54:32.420 --> 00:54:33.000]  .
[00:54:33.000 --> 00:54:33.150]   Uh
[00:54:33.150 --> 00:54:33.380]   and
[00:54:33.380 --> 00:54:33.450]   I
[00:54:33.450 --> 00:54:33.680]   don
[00:54:33.680 --> 00:54:33.830]  't
[00:54:33.830 --> 00:54:34.090]   see
[00:54:34.090 --> 00:54:34.130]   a
[00:54:34.130 --> 00:54:34.590]   reason
[00:54:34.590 --> 00:54:34.820]   for
[00:54:34.820 --> 00:54:34.970]   it
[00:54:34.970 --> 00:54:35.650]   needing
[00:54:35.650 --> 00:54:35.660]   to
[00:54:35.660 --> 00:54:35.800]   be
[00:54:35.800 --> 00:54:36.030]   any
[00:54:36.030 --> 00:54:36.550]   bigger
[00:54:36.550 --> 00:54:36.790]   than
[00:54:36.790 --> 00:54:37.090]   that
[00:54:37.090 --> 00:54:37.570]  .
[00:54:37.570 --> 00:54:37.630]   Uh
[00:54:37.630 --> 00:54:37.650]   I
[00:54:37.650 --> 00:54:37.740]   I
[00:54:37.740 --> 00:54:38.260]   really
[00:54:38.260 --> 00:54:38.880]   enjoyed
[00:54:38.880 --> 00:54:39.320]   being
[00:54:39.320 --> 00:54:39.670]   able
[00:54:39.670 --> 00:54:40.110]   being
[00:54:40.110 --> 00:54:40.630]   able
[00:54:40.630 --> 00:54:40.890]   to
[00:54:40.890 --> 00:54:40.910]   run
[00:54:40.910 --> 00:54:41.420]   across
[00:54:41.420 --> 00:54:41.770]   town
[00:54:41.770 --> 00:54:42.030]   and
[00:54:42.030 --> 00:54:42.200]   at
[00:54:42.200 --> 00:54:42.460]   the
[00:54:42.460 --> 00:54:42.630]   by
[00:54:42.630 --> 00:54:42.950]   the
[00:54:42.950 --> 00:54:43.150]   end
[00:54:43.150 --> 00:54:43.320]   of
[00:54:43.320 --> 00:54:43.580]   the
[00:54:43.580 --> 00:54:43.820]   day
[00:54:43.820 --> 00:54:44.340]   you
[00:54:44.340 --> 00:54:44.360]  've
[00:54:44.360 --> 00:54:44.620]   got
[00:54:44.620 --> 00:54:45.170]   you
[00:54:45.170 --> 00:54:45.400]   know
[00:54:45.400 --> 00:54:45.480]  
[00:54:45.480 --> 00:54:45.630]   three
[00:54:45.630 --> 00:54:45.800]   or
[00:54:45.800 --> 00:54:45.900]   four
[00:54:45.900 --> 00:54:46.180]   scenes
[00:54:46.180 --> 00:54:46.320]   all
[00:54:46.320 --> 00:54:46.410]   in
[00:54:46.410 --> 00:54:46.830]   different
[00:54:46.830 --> 00:54:47.280]   locations
[00:54:47.280 --> 00:54:47.480]   which
[00:54:47.480 --> 00:54:47.570]   is
[00:54:47.570 --> 00:54:48.080]   impossible
[00:54:48.080 --> 00:54:48.120]   to
[00:54:48.120 --> 00:54:48.210]   do
[00:54:48.210 --> 00:54:48.300]   if
[00:54:48.300 --> 00:54:48.440]   you
[00:54:48.440 --> 00:54:48.580]  're
[00:54:48.580 --> 00:54:48.810]   gonna
[00:54:48.810 --> 00:54:48.900]   if
[00:54:48.900 --> 00:54:49.040]   you
[00:54:49.040 --> 00:54:49.180]  're
[00:54:49.180 --> 00:54:49.410]   gonna
[00:54:49.410 --> 00:54:49.590]   have
[00:54:49.590 --> 00:54:49.820]   a
[00:54:49.820 --> 00:54:49.930]   bigger
[00:54:49.930 --> 00:54:50.230]   project
[00:54:50.230 --> 00:54:50.840]  . [SPEAKER_TURN]
[00:54:50.840 --> 00:54:50.890]   I
[00:54:50.890 --> 00:54:51.090]   you
[00:54:51.090 --> 00:54:51.270]   know
[00:54:51.270 --> 00:54:51.490]   in
[00:54:51.490 --> 00:54:51.550]   in
[00:54:51.550 --> 00:54:51.710]   your
[00:54:51.710 --> 00:54:51.820]   in
[00:54:51.820 --> 00:54:52.040]   your
[00:54:52.040 --> 00:54:52.430]   trailer
[00:54:52.430 --> 00:54:52.480]   I
[00:54:52.480 --> 00:54:52.760]   there
[00:54:52.760 --> 00:54:52.870]  's
[00:54:52.870 --> 00:54:52.920]   a
[00:54:52.920 --> 00:54:53.140]   part
[00:54:53.140 --> 00:54:53.430]   where
[00:54:53.430 --> 00:54:53.580]   you
[00:54:53.580 --> 00:54:53.740]  're
[00:54:53.740 --> 00:54:54.130]   walking
[00:54:54.130 --> 00:54:54.510]   around
[00:54:54.510 --> 00:54:54.620]   the
[00:54:54.620 --> 00:54:54.840]   city
[00:54:54.840 --> 00:54:55.000]   and
[00:54:55.000 --> 00:54:55.110]   it
[00:54:55.110 --> 00:54:55.620]   reminded
[00:54:55.620 --> 00:54:55.660]   me
[00:54:55.660 --> 00:54:55.710]   a
[00:54:55.710 --> 00:54:55.870]   lot
[00:54:55.870 --> 00:54:55.980]   of
[00:54:55.980 --> 00:54:56.410]   Monster
[00:54:56.410 --> 00:54:56.530]   the
[00:54:56.530 --> 00:54:56.690]   the
[00:54:56.690 --> 00:54:56.970]   movie
[00:54:56.970 --> 00:54:57.080]   we
[00:54:57.080 --> 00:54:57.630]   referenced
[00:54:57.630 --> 00:54:58.130]   earlier
[00:54:58.130 --> 00:54:58.230]   in
[00:54:58.230 --> 00:54:58.410]   terms
[00:54:58.410 --> 00:54:58.520]   of
[00:54:58.520 --> 00:54:58.680]   the
[00:54:58.680 --> 00:54:59.070]   quality
[00:54:59.070 --> 00:54:59.120]   I
[00:54:59.120 --> 00:54:59.340]   mean
[00:54:59.340 --> 00:54:59.610]   which
[00:54:59.610 --> 00:54:59.960]   mean
[00:54:59.960 --> 00:55:00.000]   the
[00:55:00.000 --> 00:55:00.390]   quality
[00:55:00.390 --> 00:55:00.560]   was
[00:55:00.560 --> 00:55:00.880]   really
[00:55:00.880 --> 00:55:01.100]   good
[00:55:01.100 --> 00:55:01.150]   I
[00:55:01.150 --> 00:55:01.310]  .
[00:55:01.310 --> 00:55:01.530]   love
[00:55:01.530 --> 00:55:01.760]   the
[00:55:01.760 --> 00:55:01.970]   movie
[00:55:01.970 --> 00:55:02.420]   Monster
[00:55:02.420 --> 00:55:02.470]   by
[00:55:02.470 --> 00:55:02.630]   the
[00:55:02.630 --> 00:55:02.790]   way
[00:55:02.790 --> 00:55:02.950]   for
[00:55:02.950 --> 00:55:03.280]   people
[00:55:03.280 --> 00:55:03.440]   who
[00:55:03.440 --> 00:55:03.600]   are
[00:55:03.600 --> 00:55:04.150]   interested
[00:55:04.150 --> 00:55:04.310]   who
[00:55:04.310 --> 00:55:04.530]   like
[00:55:04.530 --> 00:55:04.690]   sci
[00:55:04.690 --> 00:55:04.740]  -
[00:55:04.740 --> 00:55:04.850]  fi
[00:55:04.850 --> 00:55:05.460]   independent
[00:55:05.460 --> 00:55:05.740]   stuff
[00:55:05.740 --> 00:55:05.850]   it
[00:55:05.850 --> 00:55:05.960]  's
[00:55:05.960 --> 00:55:06.290]   really
[00:55:06.290 --> 00:55:06.510]   good
[00:55:06.510 --> 00:55:07.480]  . [SPEAKER_TURN]
[00:55:07.480 --> 00:55:07.600]   I
[00:55:07.600 --> 00:55:08.730]   enjoyed
[00:55:08.730 --> 00:55:08.770]   it
[00:55:08.770 --> 00:55:09.230]   yeah
[00:55:09.230 --> 00:55:09.480]  ,
[00:55:09.480 --> 00:55:09.600]   I
[00:55:09.600 --> 00:55:10.480]   thought
[00:55:10.480 --> 00:55:10.730]   it
[00:55:10.730 --> 00:55:11.110]   was
[00:55:11.110 --> 00:55:11.870]   really
[00:55:11.870 --> 00:55:12.630]   really
[00:55:12.630 --> 00:55:13.130]   well
[00:55:13.130 --> 00:55:13.630]   done
[00:55:13.630 --> 00:55:15.100]  . [SPEAKER_TURN]
[00:55:15.100 --> 00:55:15.100]   M
[00:55:15.100 --> 00:55:15.100]  m
[00:55:15.100 --> 00:55:15.100]  -
[00:55:15.100 --> 00:55:15.100]  h
[00:55:15.100 --> 00:55:15.100]  mm
[00:55:15.100 --> 00:55:15.380]  . [SPEAKER_TURN]
[00:55:15.380 --> 00:55:15.380]  
[00:55:15.380 --> 00:55:15.470]   I
[00:55:15.470 --> 00:55:15.570]  'm
[00:55:15.570 --> 00:55:15.840]   like
[00:55:15.840 --> 00:55:15.960]   wh
[00:55:15.960 --> 00:55:16.250]  a
[00:55:16.250 --> 00:55:16.280]   wait
[00:55:16.280 --> 00:55:16.550]   this
[00:55:16.550 --> 00:55:17.120]   literally
[00:55:17.120 --> 00:55:17.570]   reminds
[00:55:17.570 --> 00:55:17.700]   me
[00:55:17.700 --> 00:55:17.960]   even
[00:55:17.960 --> 00:55:18.150]   the
[00:55:18.150 --> 00:55:18.480]   kinda
[00:55:18.480 --> 00:55:18.860]   camera
[00:55:18.860 --> 00:55:19.050]   the
[00:55:19.050 --> 00:55:19.240]   way
[00:55:19.240 --> 00:55:19.430]   the
[00:55:19.430 --> 00:55:19.690]   look
[00:55:19.690 --> 00:55:19.930]   of
[00:55:19.930 --> 00:55:20.010]   the
[00:55:20.010 --> 00:55:20.270]   film
[00:55:20.270 --> 00:55:20.460]   and
[00:55:20.460 --> 00:55:20.690]   how
[00:55:20.690 --> 00:55:20.840]   did
[00:55:20.840 --> 00:55:21.030]   you
[00:55:21.030 --> 00:55:21.420]   couple
[00:55:21.420 --> 00:55:21.810]   things
[00:55:21.810 --> 00:55:22.130]   first
[00:55:22.130 --> 00:55:22.260]   of
[00:55:22.260 --> 00:55:22.640]   all
[00:55:22.640 --> 00:55:22.710]   what
[00:55:22.710 --> 00:55:23.100]   camera
[00:55:23.100 --> 00:55:23.230]   do
[00:55:23.230 --> 00:55:23.420]   you
[00:55:23.420 --> 00:55:23.610]   use
[00:55:23.610 --> 00:55:23.860]   for
[00:55:23.860 --> 00:55:24.090]   that
[00:55:24.090 --> 00:55:24.580]   specific
[00:55:24.580 --> 00:55:24.840]   shot
[00:55:24.840 --> 00:55:24.970]   if
[00:55:24.970 --> 00:55:25.150]   you
[00:55:25.150 --> 00:55:25.680]   remember
[00:55:25.680 --> 00:55:25.870]   and
[00:55:25.870 --> 00:55:25.930]   h
[00:55:25.930 --> 00:55:26.190]   how
[00:55:26.190 --> 00:55:26.310]   did
[00:55:26.310 --> 00:55:26.500]   you
[00:55:26.500 --> 00:55:26.630]   do
[00:55:26.630 --> 00:55:27.180]   anything
[00:55:27.180 --> 00:55:27.280]   to
[00:55:27.280 --> 00:55:27.600]   film
[00:55:27.600 --> 00:55:27.800]   look
[00:55:27.800 --> 00:55:27.990]   it
[00:55:27.990 --> 00:55:28.060]   so
[00:55:28.060 --> 00:55:28.190]   it
[00:55:28.190 --> 00:55:28.460]   didn
[00:55:28.460 --> 00:55:28.580]  't
[00:55:28.580 --> 00:55:28.830]   look
[00:55:28.830 --> 00:55:29.100]   like
[00:55:29.100 --> 00:55:29.360]   that
[00:55:29.360 --> 00:55:29.680]   ultra
[00:55:29.680 --> 00:55:30.270]   sharp
[00:55:30.270 --> 00:55:30.320]   video
[00:55:30.320 --> 00:55:30.450]   um
[00:55:30.450 --> 00:55:30.640]   you
[00:55:30.640 --> 00:55:30.890]   know
[00:55:30.890 --> 00:55:31.350]   wedding
[00:55:31.350 --> 00:55:31.740]   camera
[00:55:31.740 --> 00:55:31.930]   you
[00:55:31.930 --> 00:55:32.190]   know
[00:55:32.190 --> 00:55:33.160]  ? [SPEAKER_TURN]
[00:55:33.740 --> 00:55:33.740]  
[00:55:33.740 --> 00:55:34.160]   think
[00:55:34.160 --> 00:55:34.280]   the
[00:55:34.280 --> 00:55:34.690]   images
[00:55:34.690 --> 00:55:34.890]   you
[00:55:34.890 --> 00:55:35.090]  're
[00:55:35.090 --> 00:55:35.500]   seeing
[00:55:35.500 --> 00:55:35.750]   are
[00:55:35.750 --> 00:55:36.110]   pretty
[00:55:36.110 --> 00:55:36.440]   much
[00:55:36.440 --> 00:55:36.690]   s
[00:55:36.690 --> 00:55:36.710]   very
[00:55:36.710 --> 00:55:37.050]   close
[00:55:37.050 --> 00:55:37.180]   to
[00:55:37.180 --> 00:55:37.380]   the
[00:55:37.380 --> 00:55:37.580]   raw
[00:55:37.580 --> 00:55:37.990]   images
[00:55:37.990 --> 00:55:38.120]   we
[00:55:38.120 --> 00:55:38.320]   we
[00:55:38.320 --> 00:55:38.790]   captured
[00:55:38.790 --> 00:55:39.050]  .
[00:55:39.050 --> 00:55:39.130]   Um
[00:55:39.130 --> 00:55:39.330]   the
[00:55:39.330 --> 00:55:39.420]   only
[00:55:39.420 --> 00:55:39.720]   the
[00:55:39.720 --> 00:55:40.350]   only
[00:55:40.350 --> 00:55:40.680]   adjusting
[00:55:40.680 --> 00:55:40.810]   we
[00:55:40.810 --> 00:55:41.010]   did
[00:55:41.010 --> 00:55:41.340]   was
[00:55:41.340 --> 00:55:41.430]   we
[00:55:41.430 --> 00:55:41.610]   went
[00:55:41.610 --> 00:55:41.880]   back
[00:55:41.880 --> 00:55:42.080]   and
[00:55:42.080 --> 00:55:42.280]   did
[00:55:42.280 --> 00:55:42.760]   pickups
[00:55:42.760 --> 00:55:42.890]   of
[00:55:42.890 --> 00:55:43.160]   some
[00:55:43.160 --> 00:55:43.290]   of
[00:55:43.290 --> 00:55:43.560]   that
[00:55:43.560 --> 00:55:43.900]   stuff
[00:55:43.900 --> 00:55:44.100]   and
[00:55:44.100 --> 00:55:44.230]   uh
[00:55:44.230 --> 00:55:44.490]   that
[00:55:44.490 --> 00:55:44.700]   was
[00:55:44.700 --> 00:55:44.970]   done
[00:55:44.970 --> 00:55:45.240]   with
[00:55:45.240 --> 00:55:45.440]   the
[00:55:45.440 --> 00:55:45.500]   G
[00:55:45.500 --> 00:55:45.580]  _
[00:55:45.580 --> 00:55:45.620]  H
[00:55:45.620 --> 00:55:45.680]  _
[00:55:45.680 --> 00:55:45.780]   two
[00:55:45.780 --> 00:55:46.510]   the
[00:55:46.510 --> 00:55:46.560]   pickups
[00:55:46.560 --> 00:55:46.760]   and
[00:55:46.760 --> 00:55:46.970]   the
[00:55:46.970 --> 00:55:47.510]   original
[00:55:47.510 --> 00:55:47.750]   the
[00:55:47.750 --> 00:55:48.260]   original
[00:55:48.260 --> 00:55:48.390]  's
[00:55:48.390 --> 00:55:48.520]   uh
[00:55:48.520 --> 00:55:48.650]   uh
[00:55:48.650 --> 00:55:49.240]   pickups
[00:55:49.240 --> 00:55:49.400]   mean
[00:55:49.400 --> 00:55:49.670]   like
[00:55:49.670 --> 00:55:49.800]   so
[00:55:49.800 --> 00:55:49.990]   you
[00:55:49.990 --> 00:55:50.200]   you
[00:55:50.200 --> 00:55:50.540]   start
[00:55:50.540 --> 00:55:50.740]   you
[00:55:50.740 --> 00:55:50.910]   do
[00:55:50.910 --> 00:55:51.070]   the
[00:55:51.070 --> 00:55:51.410]   rough
[00:55:51.410 --> 00:55:51.680]   edit
[00:55:51.680 --> 00:55:51.880]   and
[00:55:51.880 --> 00:55:52.080]   you
[00:55:52.080 --> 00:55:52.560]   realise
[00:55:52.560 --> 00:55:52.690]   oh
[00:55:52.690 --> 00:55:52.820]   we
[00:55:52.820 --> 00:55:53.090]   need
[00:55:53.090 --> 00:55:53.150]   a
[00:55:53.150 --> 00:55:53.350]   few
[00:55:53.350 --> 00:55:53.720]   more
[00:55:53.720 --> 00:55:53.960]   shots
[00:55:53.960 --> 00:55:54.110]   of
[00:55:54.110 --> 00:55:54.360]   this
[00:55:54.360 --> 00:55:54.560]   and
[00:55:54.560 --> 00:55:54.830]   that
[00:55:54.830 --> 00:55:54.960]   so
[00:55:54.960 --> 00:55:55.090]   we
[00:55:55.090 --> 00:55:55.360]   call
[00:55:55.360 --> 00:55:55.700]   those
[00:55:55.700 --> 00:55:55.910]   the
[00:55:55.910 --> 00:55:56.310]   pickup
[00:55:56.310 --> 00:55:56.650]   shots
[00:55:56.650 --> 00:55:57.050]   you
[00:55:57.050 --> 00:55:57.190]   gotta
[00:55:57.190 --> 00:55:57.320]   go
[00:55:57.320 --> 00:55:57.600]   down
[00:55:57.600 --> 00:55:57.800]   and
[00:55:57.800 --> 00:55:58.060]   pick
[00:55:58.060 --> 00:55:58.200]   up
[00:55:58.200 --> 00:55:58.530]   those
[00:55:58.530 --> 00:55:58.870]   shots
[00:55:58.870 --> 00:55:58.940]   g
[00:55:58.940 --> 00:55:59.060]  iv
[00:55:59.060 --> 00:55:59.240]   re
[00:55:59.240 --> 00:55:59.320]   re
[00:55:59.320 --> 00:55:59.450]   uh
[00:55:59.450 --> 00:55:59.650]   and
[00:55:59.650 --> 00:55:59.850]   put
[00:55:59.850 --> 00:55:59.910]   '
[00:55:59.910 --> 00:56:00.160]  em
[00:56:00.160 --> 00:56:00.240]   put
[00:56:00.240 --> 00:56:00.350]   '
[00:56:00.350 --> 00:56:00.430]  em
[00:56:00.430 --> 00:56:00.800]   into
[00:56:00.800 --> 00:56:00.900]   the
[00:56:00.900 --> 00:56:01.170]   edit
[00:56:01.170 --> 00:56:02.680]  . [SPEAKER_TURN]
[00:56:02.780 --> 00:56:02.840]  
[00:56:02.840 --> 00:56:02.980]   Yeah
[00:56:02.980 --> 00:56:03.140]   that
[00:56:03.140 --> 00:56:03.230]  's
[00:56:03.230 --> 00:56:03.360]   how
[00:56:03.360 --> 00:56:03.450]   we
[00:56:03.450 --> 00:56:03.680]   talk
[00:56:03.680 --> 00:56:03.860]   about
[00:56:03.860 --> 00:56:03.940]   it
[00:56:03.940 --> 00:56:04.040]   in
[00:56:04.040 --> 00:56:04.180]   the
[00:56:04.180 --> 00:56:04.210]   b
[00:56:04.210 --> 00:56:04.300]  iz
[00:56:04.300 --> 00:56:04.560]   Justin
[00:56:04.560 --> 00:56:05.140]  . [SPEAKER_TURN]
[00:56:05.140 --> 00:56:05.380]   Do
[00:56:05.380 --> 00:56:05.520]   you
[00:56:05.520 --> 00:56:05.670]   do
[00:56:05.670 --> 00:56:05.840]   li
[00:56:05.840 --> 00:56:06.010]   do
[00:56:06.010 --> 00:56:06.200]   you
[00:56:06.200 --> 00:56:06.590]   also
[00:56:06.590 --> 00:56:06.820]   kind
[00:56:06.820 --> 00:56:06.970]   of
[00:56:06.970 --> 00:56:07.440]   change
[00:56:07.440 --> 00:56:07.910]   street
[00:56:07.910 --> 00:56:08.300]   signs
[00:56:08.300 --> 00:56:08.530]   and
[00:56:08.530 --> 00:56:08.990]   things
[00:56:08.990 --> 00:56:09.310]   like
[00:56:09.310 --> 00:56:09.620]   that
[00:56:09.620 --> 00:56:09.690]   i
[00:56:09.690 --> 00:56:09.840]   in
[00:56:09.840 --> 00:56:10.390]   special
[00:56:10.390 --> 00:56:10.940]   effects
[00:56:10.940 --> 00:56:11.330]   after
[00:56:11.330 --> 00:56:11.560]   the
[00:56:11.560 --> 00:56:11.870]   fact
[00:56:11.870 --> 00:56:12.160]  ?
[00:56:12.160 --> 00:56:12.170]   A
[00:56:12.170 --> 00:56:12.400]   cha
[00:56:12.400 --> 00:56:12.870]   change
[00:56:12.870 --> 00:56:13.220]   uh
[00:56:13.220 --> 00:56:13.330]   shop
[00:56:13.330 --> 00:56:13.720]   signs
[00:56:13.720 --> 00:56:13.790]   I
[00:56:13.790 --> 00:56:14.260]   should
[00:56:14.260 --> 00:56:14.490]   say
[00:56:14.490 --> 00:56:15.620]  . [SPEAKER_TURN]
[00:56:15.620 --> 00:56:15.770]   We
[00:56:15.770 --> 00:56:15.980]   we
[00:56:15.980 --> 00:56:16.310]   haven
[00:56:16.310 --> 00:56:16.460]  't
[00:56:16.460 --> 00:56:16.770]   done
[00:56:16.770 --> 00:56:17.080]   that
[00:56:17.080 --> 00:56:17.310]   and
[00:56:17.310 --> 00:56:17.460]   we
[00:56:17.460 --> 00:56:17.690]   don
[00:56:17.690 --> 00:56:17.840]  't
[00:56:17.840 --> 00:56:18.280]   think
[00:56:18.280 --> 00:56:18.380]   we
[00:56:18.380 --> 00:56:18.610]   don
[00:56:18.610 --> 00:56:18.760]  't
[00:56:18.760 --> 00:56:18.830]   I
[00:56:18.830 --> 00:56:19.080]   don
[00:56:19.080 --> 00:56:19.210]  't
[00:56:19.210 --> 00:56:19.600]   think
[00:56:19.600 --> 00:56:19.810]   we
[00:56:19.810 --> 00:56:19.830]   we
[00:56:19.830 --> 00:56:20.130]  've
[00:56:20.130 --> 00:56:20.430]   c
[00:56:20.430 --> 00:56:20.830]   captured
[00:56:20.830 --> 00:56:21.470]   anything
[00:56:21.470 --> 00:56:21.770]   that
[00:56:21.770 --> 00:56:21.920]   we
[00:56:21.920 --> 00:56:22.230]   need
[00:56:22.230 --> 00:56:22.380]   to
[00:56:22.380 --> 00:56:22.760]   worry
[00:56:22.760 --> 00:56:23.310]   about
[00:56:23.310 --> 00:56:23.550]   doing
[00:56:23.550 --> 00:56:23.860]   that
[00:56:23.860 --> 00:56:24.170]   with
[00:56:24.170 --> 00:56:24.450]  .
[00:56:24.450 --> 00:56:24.550]   Um
[00:56:24.550 --> 00:56:24.930]   the
[00:56:24.930 --> 00:56:25.010]   the
[00:56:25.010 --> 00:56:25.240]   one
[00:56:25.240 --> 00:56:25.650]   thing
[00:56:25.650 --> 00:56:25.940]   that
[00:56:25.940 --> 00:56:26.250]   does
[00:56:26.250 --> 00:56:26.560]   does
