
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:00.110]   '
[00:53:58.820 --> 00:53:58.940]  ,
[00:53:58.940 --> 00:53:59.120]   you
[00:53:59.120 --> 00:53:59.430]   found
[00:53:59.430 --> 00:53:59.500]   a
[00:53:59.500 --> 00:53:59.670]   new
[00:53:59.670 --> 00:54:00.230]   exception
[00:54:00.230 --> 00:54:00.410]   and
[00:54:00.410 --> 00:54:00.590]   how
[00:54:00.590 --> 00:54:00.710]   it
[00:54:00.710 --> 00:54:01.020]   works
[00:54:01.020 --> 00:54:01.200]   and
[00:54:01.200 --> 00:54:01.450]   when
[00:54:01.450 --> 00:54:01.650]   you
[00:54:01.650 --> 00:54:02.250]   understood
[00:54:02.250 --> 00:54:02.370]   it
[00:54:02.370 --> 00:54:02.490]  ,
[00:54:02.490 --> 00:54:02.740]   your
[00:54:02.740 --> 00:54:03.430]   predictions
[00:54:03.430 --> 00:54:03.550]   go
[00:54:03.550 --> 00:54:03.670]   up
[00:54:03.670 --> 00:54:03.980]   right
[00:54:03.980 --> 00:54:04.120]  ,
[00:54:04.120 --> 00:54:04.290]   But
[00:54:04.290 --> 00:54:04.460]  .
[00:54:04.460 --> 00:54:04.640]   but
[00:54:04.640 --> 00:54:04.700]   I
[00:54:04.700 --> 00:54:04.880]   I
[00:54:04.880 --> 00:54:05.050]   tend
[00:54:05.050 --> 00:54:05.130]   to
[00:54:05.130 --> 00:54:05.250]   be
[00:54:05.250 --> 00:54:05.430]   not
[00:54:05.430 --> 00:54:05.490]   I
[00:54:05.490 --> 00:54:05.610]  'm
[00:54:05.610 --> 00:54:05.790]   not
[00:54:05.790 --> 00:54:06.260]   very
[00:54:06.260 --> 00:54:06.850]   philosophical
[00:54:06.850 --> 00:54:07.160]   about
[00:54:07.160 --> 00:54:07.380]   the
[00:54:07.380 --> 00:54:07.650]   model
[00:54:07.650 --> 00:54:07.770]  ,
[00:54:07.770 --> 00:54:07.850]   I
[00:54:07.850 --> 00:54:07.950]  'm
[00:54:07.950 --> 00:54:08.200]   more
[00:54:08.200 --> 00:54:08.820]   technical
[00:54:08.820 --> 00:54:08.880]  ,
[00:54:08.880 --> 00:54:09.060]   and
[00:54:09.060 --> 00:54:09.310]   that
[00:54:09.310 --> 00:54:09.560]   that
[00:54:09.560 --> 00:54:09.680]  's
[00:54:09.680 --> 00:54:09.940]   what
[00:54:09.940 --> 00:54:10.240]   makes
[00:54:10.240 --> 00:54:11.040]   sometimes
[00:54:11.040 --> 00:54:11.050]   what
[00:54:11.050 --> 00:54:11.120]   I
[00:54:11.120 --> 00:54:11.290]   say
[00:54:11.290 --> 00:54:11.600]   about
[00:54:11.600 --> 00:54:11.780]   the
[00:54:11.780 --> 00:54:12.180]   iPhone
[00:54:12.180 --> 00:54:12.210]   a
[00:54:12.210 --> 00:54:12.580]   little
[00:54:12.580 --> 00:54:13.140]   different
[00:54:13.140 --> 00:54:13.410]   than
[00:54:13.410 --> 00:54:13.960]   other
[00:54:13.960 --> 00:54:14.070]   people
[00:54:14.070 --> 00:54:14.250]  .
[00:54:14.250 --> 00:54:14.370]   So
[00:54:14.370 --> 00:54:14.620]   some
[00:54:14.620 --> 00:54:14.990]   people
[00:54:14.990 --> 00:54:15.170]   say
[00:54:15.170 --> 00:54:15.420]   look
[00:54:15.420 --> 00:54:15.600]   the
[00:54:15.600 --> 00:54:15.970]   iPhone
[00:54:15.970 --> 00:54:16.150]   was
[00:54:16.150 --> 00:54:16.770]   disruptive
[00:54:16.770 --> 00:54:17.270]   because
[00:54:17.270 --> 00:54:17.750]   frankly
[00:54:17.750 --> 00:54:17.750]  ,
[00:54:17.750 --> 00:54:17.870]   it
[00:54:17.870 --> 00:54:17.980]   um
[00:54:17.980 --> 00:54:18.290]   if
[00:54:18.290 --> 00:54:18.400]   you
[00:54:18.400 --> 00:54:18.540]   look
[00:54:18.540 --> 00:54:18.660]   at
[00:54:18.660 --> 00:54:19.090]   the
[00:54:19.090 --> 00:54:19.110]   data
[00:54:19.110 --> 00:54:19.210]   of
[00:54:19.210 --> 00:54:19.390]   who
[00:54:19.390 --> 00:54:19.630]   was
[00:54:19.630 --> 00:54:19.940]   buying
[00:54:19.940 --> 00:54:20.120]   the
[00:54:20.120 --> 00:54:20.490]   iPhone
[00:54:20.490 --> 00:54:20.610]   in
[00:54:20.610 --> 00:54:20.790]   its
[00:54:20.790 --> 00:54:21.120]   first
[00:54:21.120 --> 00:54:21.350]   year
[00:54:21.350 --> 00:54:21.470]   or
[00:54:21.470 --> 00:54:21.690]   two
[00:54:21.690 --> 00:54:21.770]  ,
[00:54:21.770 --> 00:54:21.970]   it
[00:54:21.970 --> 00:54:22.070]   was
[00:54:22.070 --> 00:54:22.290]   all
[00:54:22.290 --> 00:54:22.870]   these
[00:54:22.870 --> 00:54:22.930]   people
[00:54:22.930 --> 00:54:23.840]   who
[00:54:23.840 --> 00:54:23.880]  
[00:54:23.880 --> 00:54:24.030]   did
[00:54:24.030 --> 00:54:24.220]   not
[00:54:24.220 --> 00:54:24.410]   own
[00:54:24.410 --> 00:54:25.110]   smartphones
[00:54:25.110 --> 00:54:25.490]   before
[00:54:25.490 --> 00:54:25.840]   and
[00:54:25.840 --> 00:54:25.930]   they
[00:54:25.930 --> 00:54:26.250]   weren
[00:54:26.250 --> 00:54:26.380]  't
[00:54:26.380 --> 00:54:26.750]   buying
[00:54:26.750 --> 00:54:26.900]   it
[00:54:26.900 --> 00:54:27.060]   for
[00:54:27.060 --> 00:54:27.250]   all
[00:54:27.250 --> 00:54:27.440]   the
[00:54:27.440 --> 00:54:28.200]   traditional
[00:54:28.200 --> 00:54:28.780]   smartphone
[00:54:28.780 --> 00:54:29.100]   reads
[00:54:29.100 --> 00:54:29.300]   and
[00:54:29.300 --> 00:54:29.610]   which
[00:54:29.610 --> 00:54:29.860]   were
[00:54:29.860 --> 00:54:30.370]   internet
[00:54:30.370 --> 00:54:30.750]   access
[00:54:30.750 --> 00:54:30.940]   and
[00:54:30.940 --> 00:54:30.990]   e
[00:54:30.990 --> 00:54:31.100]  -
[00:54:31.100 --> 00:54:31.310]  mail
[00:54:31.310 --> 00:54:31.500]   and
[00:54:31.500 --> 00:54:31.640]   uh
[00:54:31.640 --> 00:54:31.940]   voice
[00:54:31.940 --> 00:54:32.130]   and
[00:54:32.130 --> 00:54:32.380]   tele
[00:54:32.380 --> 00:54:32.690]  phony
[00:54:32.690 --> 00:54:32.880]   and
[00:54:32.880 --> 00:54:33.070]   all
[00:54:33.070 --> 00:54:33.320]   your
[00:54:33.320 --> 00:54:33.380]   P
[00:54:33.380 --> 00:54:33.440]  _
[00:54:33.440 --> 00:54:33.500]  D
[00:54:33.500 --> 00:54:33.560]  _
[00:54:33.560 --> 00:54:33.620]  A
[00:54:33.620 --> 00:54:33.680]  _
[00:54:33.680 --> 00:54:34.510]   functionality
[00:54:34.510 --> 00:54:34.630]   No
[00:54:34.630 --> 00:54:34.820]  .
[00:54:34.820 --> 00:54:35.010]   the
[00:54:35.010 --> 00:54:35.130]  ,
[00:54:35.130 --> 00:54:35.500]   iPhone
[00:54:35.500 --> 00:54:36.070]   people
[00:54:36.070 --> 00:54:36.080]   were
[00:54:36.080 --> 00:54:36.800]   buying
[00:54:36.800 --> 00:54:36.830]   it
[00:54:36.830 --> 00:54:36.990]   It
[00:54:36.990 --> 00:54:37.100]  .
[00:54:37.100 --> 00:54:37.280]   was
[00:54:37.280 --> 00:54:37.740]   their
[00:54:37.740 --> 00:54:37.880]   first
[00:54:37.880 --> 00:54:38.480]   smartphone
[00:54:38.480 --> 00:54:38.900]   because
[00:54:38.900 --> 00:54:39.070]   it
[00:54:39.070 --> 00:54:39.200]   let
[00:54:39.200 --> 00:54:39.440]   them
[00:54:39.440 --> 00:54:39.680]   hook
[00:54:39.680 --> 00:54:39.960]   onto
[00:54:39.960 --> 00:54:40.100]   the
[00:54:40.100 --> 00:54:40.580]   internet
[00:54:40.580 --> 00:54:40.870]  .
[00:54:40.870 --> 00:54:40.950]   It
[00:54:40.950 --> 00:54:41.150]   was
[00:54:41.150 --> 00:54:41.690]   internet
[00:54:41.690 --> 00:54:42.030]   usage
[00:54:42.030 --> 00:54:42.500]   that
[00:54:42.500 --> 00:54:42.570]   was
[00:54:42.570 --> 00:54:42.970]   driving
[00:54:42.970 --> 00:54:43.370]   iPhone
[00:54:43.370 --> 00:54:43.910]   adoption
[00:54:43.910 --> 00:54:44.100]   and
[00:54:44.100 --> 00:54:44.580]   so
[00:54:44.580 --> 00:54:44.630]   those
[00:54:44.630 --> 00:54:44.850]   were
[00:54:44.850 --> 00:54:45.250]   new
[00:54:45.250 --> 00:54:45.660]   customers
[00:54:45.660 --> 00:54:45.790]   if
[00:54:45.790 --> 00:54:45.990]   you
[00:54:45.990 --> 00:54:46.260]   will
[00:54:46.260 --> 00:54:46.460]   for
[00:54:46.460 --> 00:54:47.190]   smartphones
[00:54:47.190 --> 00:54:47.330]   so
[00:54:47.330 --> 00:54:47.600]   wasn
[00:54:47.600 --> 00:54:47.730]  't
[00:54:47.730 --> 00:54:48.040]   this
[00:54:48.040 --> 00:54:48.060]   a
[00:54:48.060 --> 00:54:48.260]   new
[00:54:48.260 --> 00:54:48.660]   market
[00:54:48.660 --> 00:54:49.330]   disruption
[00:54:49.330 --> 00:54:49.530]   and
[00:54:49.530 --> 00:54:49.820]   that
[00:54:49.820 --> 00:54:49.930]   it
[00:54:49.930 --> 00:54:50.400]   enabled
[00:54:50.400 --> 00:54:50.460]   a
[00:54:50.460 --> 00:54:50.800]   whole
[00:54:50.800 --> 00:54:51.000]   new
[00:54:51.000 --> 00:54:51.340]   group
[00:54:51.340 --> 00:54:51.470]   of
[00:54:51.470 --> 00:54:51.870]   people
[00:54:51.870 --> 00:54:52.000]   to
[00:54:52.000 --> 00:54:52.350]   start
[00:54:52.350 --> 00:54:53.200]   connecting
[00:54:53.200 --> 00:54:53.430]   mob
[00:54:53.430 --> 00:54:53.500]  l
[00:54:53.500 --> 00:54:53.740]  ily
[00:54:53.740 --> 00:54:53.740]  
[00:54:53.740 --> 00:54:53.840]   to
[00:54:53.840 --> 00:54:53.990]   the
[00:54:53.990 --> 00:54:54.380]   internet
[00:54:54.380 --> 00:54:54.660]  .
[00:54:54.660 --> 00:54:54.690]   And
[00:54:54.690 --> 00:54:54.790]   so
[00:54:54.790 --> 00:54:55.080]   that
[00:54:55.080 --> 00:54:55.080]  's
[00:54:55.080 --> 00:54:55.360]   that
[00:54:55.360 --> 00:54:55.390]  's
[00:54:55.390 --> 00:54:55.540]   one
[00:54:55.540 --> 00:54:55.640]   of
[00:54:55.640 --> 00:54:55.790]   the
[00:54:55.790 --> 00:54:56.250]   arguments
[00:54:56.250 --> 00:54:56.510]   that
[00:54:56.510 --> 00:54:56.550]   it
[00:54:56.550 --> 00:54:56.700]   was
[00:54:56.700 --> 00:54:56.750]   a
[00:54:56.750 --> 00:54:56.900]   new
[00:54:56.900 --> 00:54:57.250]   market
[00:54:57.250 --> 00:54:57.700]   disruption
[00:54:57.700 --> 00:54:57.930]  .
[00:54:57.930 --> 00:54:59.400]   Um [SPEAKER_TURN]
[00:54:59.400 --> 00:54:59.830]   Yeah
[00:54:59.830 --> 00:54:59.900]   it
[00:54:59.900 --> 00:54:59.970]  's
[00:54:59.970 --> 00:55:00.110]   it
[00:55:00.110 --> 00:55:00.250]  's
[00:55:00.250 --> 00:55:00.690]   almost
[00:55:00.690 --> 00:55:00.980]   like
[00:55:00.980 --> 00:55:01.690]   people
[00:55:01.690 --> 00:55:01.860]   saying
[00:55:01.860 --> 00:55:02.150]   like
[00:55:02.150 --> 00:55:02.290]   it
[00:55:02.290 --> 00:55:02.360]   w
[00:55:02.360 --> 00:55:02.650]   when
[00:55:02.650 --> 00:55:02.720]   a
[00:55:02.720 --> 00:55:02.790]   d
[00:55:02.790 --> 00:55:02.860]   a
[00:55:02.860 --> 00:55:03.300]   change
[00:55:03.300 --> 00:55:03.440]   in
[00:55:03.440 --> 00:55:03.880]   degree
[00:55:03.880 --> 00:55:04.030]   is
[00:55:04.030 --> 00:55:04.160]   so
[00:55:04.160 --> 00:55:04.530]   great
[00:55:04.530 --> 00:55:04.670]   it
[00:55:04.670 --> 00:55:05.190]   becomes
[00:55:05.190 --> 00:55:05.260]   a
[00:55:05.260 --> 00:55:05.700]   change
[00:55:05.700 --> 00:55:05.840]   in
[00:55:05.840 --> 00:55:06.130]   kind
[00:55:06.130 --> 00:55:06.540]  .
[00:55:06.540 --> 00:55:06.690]   So
[00:55:06.690 --> 00:55:07.340]   something
[00:55:07.340 --> 00:55:07.690]   along
[00:55:07.690 --> 00:55:08.340]   those
[00:55:08.340 --> 00:55:08.390]   lines
[00:55:08.390 --> 00:55:09.220]  . [SPEAKER_TURN]
[00:55:09.220 --> 00:55:10.410]   M
[00:55:10.410 --> 00:55:11.590]  m
[00:55:11.590 --> 00:55:12.770]  -
[00:55:12.770 --> 00:55:13.950]  h
[00:55:13.950 --> 00:55:16.380]  mm
[00:55:16.380 --> 00:55:19.920]  .
[00:55:19.920 --> 00:55:23.320]   Well
[00:55:23.320 --> 00:55:23.320]  
[00:55:23.320 --> 00:55:23.420]   leave
[00:55:23.420 --> 00:55:23.460]   us
[00:55:23.460 --> 00:55:23.700]  . [SPEAKER_TURN]
[00:55:23.700 --> 00:55:23.960]   look
[00:55:23.960 --> 00:55:24.090]  ,
[00:55:24.090 --> 00:55:24.220]   if
[00:55:24.220 --> 00:55:24.350]   if
[00:55:24.350 --> 00:55:24.520]   um
[00:55:24.520 --> 00:55:24.610]   if
[00:55:24.610 --> 00:55:24.740]   we
[00:55:24.740 --> 00:55:25.000]   were
[00:55:25.000 --> 00:55:25.130]   to
[00:55:25.130 --> 00:55:25.650]   write
[00:55:25.650 --> 00:55:25.760]   the
[00:55:25.760 --> 00:55:26.310]   exceptions
[00:55:26.310 --> 00:55:26.500]   on
[00:55:26.500 --> 00:55:26.600]   a
[00:55:26.600 --> 00:55:26.960]   little
[00:55:26.960 --> 00:55:27.220]   piece
[00:55:27.220 --> 00:55:27.350]   of
[00:55:27.350 --> 00:55:27.680]   paper
[00:55:27.680 --> 00:55:27.870]   and
[00:55:27.870 --> 00:55:28.000]   uh
[00:55:28.000 --> 00:55:28.130]   on
[00:55:28.130 --> 00:55:28.520]   little
[00:55:28.520 --> 00:55:28.840]   piece
[00:55:28.840 --> 00:55:28.980]   of
[00:55:28.980 --> 00:55:29.310]   paper
[00:55:29.310 --> 00:55:29.500]   and
[00:55:29.500 --> 00:55:29.690]   the
[00:55:29.690 --> 00:55:29.950]   rule
[00:55:29.950 --> 00:55:30.110]   on
[00:55:30.110 --> 00:55:30.470]   little
[00:55:30.470 --> 00:55:30.800]   piece
[00:55:30.800 --> 00:55:30.930]   of
[00:55:30.930 --> 00:55:31.260]   paper
[00:55:31.260 --> 00:55:31.420]  ,
[00:55:31.420 --> 00:55:31.520]   uh
[00:55:31.520 --> 00:55:31.700]   the
[00:55:31.700 --> 00:55:31.900]   the
[00:55:31.900 --> 00:55:32.560]   exceptions
[00:55:32.560 --> 00:55:32.890]   would
[00:55:32.890 --> 00:55:33.410]   probably
[00:55:33.410 --> 00:55:33.670]   pile
[00:55:33.670 --> 00:55:33.800]   up
[00:55:33.800 --> 00:55:34.130]   about
[00:55:34.130 --> 00:55:34.270]   an
[00:55:34.270 --> 00:55:34.520]   inch
[00:55:34.520 --> 00:55:34.710]   and
[00:55:34.710 --> 00:55:34.770]   a
[00:55:34.770 --> 00:55:35.030]   half
[00:55:35.030 --> 00:55:35.210]  .
[00:55:35.210 --> 00:55:35.340]   Uh
[00:55:35.340 --> 00:55:35.530]   the
[00:55:35.530 --> 00:55:35.890]   rule
[00:55:35.890 --> 00:55:36.130]   would
[00:55:36.130 --> 00:55:36.650]   probably
[00:55:36.650 --> 00:55:36.780]   go
[00:55:36.780 --> 00:55:36.910]   up
[00:55:36.910 --> 00:55:37.240]   about
[00:55:37.240 --> 00:55:37.430]   ten
[00:55:37.430 --> 00:55:37.690]   feet
[00:55:37.690 --> 00:55:38.020]   right
[00:55:38.020 --> 00:55:38.140]  ,
[00:55:38.140 --> 00:55:38.280]   in
[00:55:38.280 --> 00:55:38.610]   terms
[00:55:38.610 --> 00:55:38.740]   of
[00:55:38.740 --> 00:55:38.870]   er
[00:55:38.870 --> 00:55:39.000]   so
[00:55:39.000 --> 00:55:39.260]   so
[00:55:39.260 --> 00:55:39.290]   we
[00:55:39.290 --> 00:55:39.450]  're
[00:55:39.450 --> 00:55:39.640]   not
[00:55:39.640 --> 00:55:40.100]   talking
[00:55:40.100 --> 00:55:40.430]   about
[00:55:40.430 --> 00:55:40.490]   a
[00:55:40.490 --> 00:55:40.680]   lot
[00:55:40.680 --> 00:55:40.810]   of
[00:55:40.810 --> 00:55:41.470]   exceptions
[00:55:41.470 --> 00:55:41.730]   here
[00:55:41.730 --> 00:55:42.190]   right
[00:55:42.190 --> 00:55:42.190]  ,
[00:55:42.190 --> 00:55:42.540]   But
[00:55:42.540 --> 00:55:43.090]   exceptions
[00:55:43.090 --> 00:55:43.300]   need
[00:55:43.300 --> 00:55:43.430]   to
[00:55:43.430 --> 00:55:43.560]   be
[00:55:43.560 --> 00:55:43.890]   taken
[00:55:43.890 --> 00:55:44.150]   very
[00:55:44.150 --> 00:55:44.410]   very
[00:55:44.410 --> 00:55:45.000]   seriously
[00:55:45.000 --> 00:55:45.230]  .
[00:55:45.230 --> 00:55:45.380]   And
[00:55:45.380 --> 00:55:45.640]   then
[00:55:45.640 --> 00:55:45.830]   the
[00:55:45.830 --> 00:55:46.480]   question
[00:55:46.480 --> 00:55:46.570]   is
[00:55:46.570 --> 00:55:46.740]   look
[00:55:46.740 --> 00:55:46.870]  ,
[00:55:46.870 --> 00:55:47.000]   is
[00:55:47.000 --> 00:55:47.130]   it
[00:55:47.130 --> 00:55:47.190]   a
[00:55:47.190 --> 00:55:47.450]   real
[00:55:47.450 --> 00:55:48.090]   exception
[00:55:48.090 --> 00:55:48.170]   or
[00:55:48.170 --> 00:55:48.230]   a
[00:55:48.230 --> 00:55:48.560]   false
[00:55:48.560 --> 00:55:49.340]   exception
[00:55:49.340 --> 00:55:49.360]  ?
[00:55:49.360 --> 00:55:49.470]   Um
[00:55:49.470 --> 00:55:49.800]   there
[00:55:49.800 --> 00:55:49.930]  's
[00:55:49.930 --> 00:55:49.990]   a
[00:55:49.990 --> 00:55:50.380]   number
[00:55:50.380 --> 00:55:50.510]   of
[00:55:50.510 --> 00:55:50.770]   ways
[00:55:50.770 --> 00:55:50.900]   it
[00:55:50.900 --> 00:55:51.090]   can
[00:55:51.090 --> 00:55:51.220]   be
[00:55:51.220 --> 00:55:51.280]   a
[00:55:51.280 --> 00:55:51.630]   false
[00:55:51.630 --> 00:55:52.190]   exception
[00:55:52.190 --> 00:55:52.260]  .
[00:55:52.260 --> 00:55:52.650]   Uh
[00:55:52.650 --> 00:55:53.220]   one
[00:55:53.220 --> 00:55:53.310]  
[00:55:53.310 --> 00:55:53.360]   we
[00:55:53.360 --> 00:55:53.640]   just
[00:55:53.640 --> 00:55:54.050]   simply
[00:55:54.050 --> 00:55:54.340]   have
[00:55:54.340 --> 00:55:54.550]   the
[00:55:54.550 --> 00:55:54.900]   facts
[00:55:54.900 --> 00:55:55.250]   wrong
[00:55:55.250 --> 00:55:55.390]  ,
[00:55:55.390 --> 00:55:55.770]   right
[00:55:55.770 --> 00:55:55.950]  .
[00:55:55.950 --> 00:55:56.600]   For
[00:55:56.600 --> 00:55:56.690]   example
[00:55:56.690 --> 00:55:56.790]   um
[00:55:56.790 --> 00:55:56.930]   we
[00:55:56.930 --> 00:55:57.140]  're
[00:55:57.140 --> 00:55:57.280]   we
[00:55:57.280 --> 00:55:57.490]  're
[00:55:57.490 --> 00:55:57.700]   not
[00:55:57.700 --> 00:55:58.470]   remembering
[00:55:58.470 --> 00:55:58.980]   history
[00:55:58.980 --> 00:55:59.920]   appropriately
[00:55:59.920 --> 00:56:00.070]  ,
[00:56:00.070 --> 00:56:00.360]   right
[00:56:00.360 --> 00:56:00.430]   O
[00:56:00.430 --> 00:56:00.640]  .
[00:56:00.640 --> 00:56:00.780]   or
[00:56:00.780 --> 00:56:00.920]   um
[00:56:00.920 --> 00:56:01.130]   you
[00:56:01.130 --> 00:56:01.410]   know
[00:56:01.410 --> 00:56:02.320]   statistically
[00:56:02.320 --> 00:56:02.460]  ,
[00:56:02.460 --> 00:56:02.740]   this
[00:56:02.740 --> 00:56:02.990]   is
[00:56:02.990 --> 00:56:03.090]   the
[00:56:03.090 --> 00:56:03.580]   hardest
[00:56:03.580 --> 00:56:03.850]   part
[00:56:03.850 --> 00:56:04.180]   for
[00:56:04.180 --> 00:56:04.210]   me
[00:56:04.210 --> 00:56:04.350]   is
[00:56:04.350 --> 00:56:05.260]   statistically
[00:56:05.260 --> 00:56:05.440]   there
[00:56:05.440 --> 00:56:05.970]   are
[00:56:05.970 --> 00:56:06.190]   going
[00:56:06.190 --> 00:56:06.310]   to
[00:56:06.310 --> 00:56:06.450]   be
[00:56:06.450 --> 00:56:06.730]   some
[00:56:06.730 --> 00:56:07.430]   businesses
[00:56:07.430 --> 00:56:07.710]   that
[00:56:07.710 --> 00:56:08.200]   succeed
[00:56:08.200 --> 00:56:08.340]   uh
[00:56:08.340 --> 00:56:08.550]   and
[00:56:08.550 --> 00:56:08.620]   r
[00:56:08.620 --> 00:56:08.760]   uh
[00:56:08.760 --> 00:56:09.250]   you
[00:56:09.250 --> 00:56:09.280]   know
[00:56:09.280 --> 00:56:09.390]   in
[00:56:09.390 --> 00:56:09.480]   a
[00:56:09.480 --> 00:56:09.740]   bell
[00:56:09.740 --> 00:56:10.090]   curve
[00:56:10.090 --> 00:56:10.140]   you
[00:56:10.140 --> 00:56:10.730]   you
[00:56:10.730 --> 00:56:10.790]   have
[00:56:10.790 --> 00:56:11.190]   outl
[00:56:11.190 --> 00:56:11.350]  iers
[00:56:11.350 --> 00:56:11.620]   and
[00:56:11.620 --> 00:56:11.700]   it
[00:56:11.700 --> 00:56:11.910]   may
[00:56:11.910 --> 00:56:12.190]   have
[00:56:12.190 --> 00:56:12.680]   nothing
[00:56:12.680 --> 00:56:12.820]   to
[00:56:12.820 --> 00:56:12.960]   do
[00:56:12.960 --> 00:56:13.240]   with
[00:56:13.240 --> 00:56:13.590]   those
[00:56:13.590 --> 00:56:14.340]   businesses
[00:56:14.340 --> 00:56:14.560]  .
[00:56:14.560 --> 00:56:14.640]   In
[00:56:14.640 --> 00:56:14.990]   other
[00:56:14.990 --> 00:56:15.530]   words
[00:56:15.530 --> 00:56:15.540]  ,
[00:56:15.540 --> 00:56:15.810]   you
[00:56:15.810 --> 00:56:16.580]   flip
[00:56:16.580 --> 00:56:16.700]   enough
[00:56:16.700 --> 00:56:17.070]   coins
[00:56:17.070 --> 00:56:17.300]   you
[00:56:17.300 --> 00:56:17.530]  're
[00:56:17.530 --> 00:56:17.910]   bound
[00:56:17.910 --> 00:56:18.060]   to
[00:56:18.060 --> 00:56:18.440]   get
[00:56:18.440 --> 00:56:18.680]   heads
[00:56:18.680 --> 00:56:19.130]   sooner
[00:56:19.130 --> 00:56:19.280]   or
[00:56:19.280 --> 00:56:19.660]   later
[00:56:19.660 --> 00:56:19.940]  .
[00:56:19.940 --> 00:56:20.040]   Um
[00:56:20.040 --> 00:56:20.210]   so
[00:56:20.210 --> 00:56:20.420]   the
[00:56:20.420 --> 00:56:21.020]   question
[00:56:21.020 --> 00:56:21.160]   is
[00:56:21.160 --> 00:56:21.480]   how
[00:56:21.480 --> 00:56:21.680]   i
[00:56:21.680 --> 00:56:21.790]   some
[00:56:21.790 --> 00:56:21.940]   of
[00:56:21.940 --> 00:56:22.610]   those
[00:56:22.610 --> 00:56:23.220]   exceptions
[00:56:23.220 --> 00:56:23.220]  
[00:56:23.220 --> 00:56:23.930]   statistical
[00:56:23.930 --> 00:56:24.320]   almost
[00:56:24.320 --> 00:56:24.590]   inev
[00:56:24.590 --> 00:56:24.710]  it
[00:56:24.710 --> 00:56:25.290]  abilities
[00:56:25.290 --> 00:56:25.660]  .
[00:56:25.660 --> 00:56:25.660]   So
[00:56:25.660 --> 00:56:25.900]   how
[00:56:25.900 --> 00:56:26.250]   do
[00:56:26.250 --> 00:56:26.300]   you
[00:56:26.300 --> 00:56:26.940]   separate
[00:56:26.940 --> 00:56:27.260]   them
[00:56:27.260 --> 00:56:27.580]   from
[00:56:27.580 --> 00:56:28.150]   the
[00:56:28.150 --> 00:56:28.300]   actual
[00:56:28.300 --> 00:56:29.180]   substantive
[00:56:29.180 --> 00:56:29.900]   anomalies
[00:56:29.900 --> 00:56:30.220]   that
[00:56:30.220 --> 00:56:30.460]   you
[00:56:30.460 --> 00:56:30.900]   could
[00:56:30.900 --> 00:56:31.280]   learn
[00:56:31.280 --> 00:56:31.440]   from
[00:56:31.440 --> 00:56:31.550]  ?
[00:56:31.550 --> 00:56:32.160]   And
[00:56:32.160 --> 00:56:32.610]   that
[00:56:32.610 --> 00:56:33.500]  's
[00:56:33.500 --> 00:56:33.670]   excruciating
[00:56:33.670 --> 00:56:33.790]  ly
[00:56:33.790 --> 00:56:34.370]   difficult
[00:56:34.370 --> 00:56:34.530]   and
[00:56:34.530 --> 00:56:34.840]   where
[00:56:34.840 --> 00:56:34.960]   or
[00:56:34.960 --> 00:56:35.020]   I
[00:56:35.020 --> 00:56:35.330]   spend
[00:56:35.330 --> 00:56:35.390]   a
[00:56:35.390 --> 00:56:35.570]   lot
[00:56:35.570 --> 00:56:35.690]   of
[00:56:35.690 --> 00:56:36.130]   thought
[00:56:36.130 --> 00:56:36.380]   time
[00:56:36.380 --> 00:56:36.640]  . [SPEAKER_TURN]
[00:56:36.640 --> 00:56:36.690]   M
[00:56:36.690 --> 00:56:36.750]  m
[00:56:36.750 --> 00:56:36.820]  -
[00:56:36.820 --> 00:56:36.880]  h
[00:56:36.880 --> 00:56:36.990]  mm
[00:56:36.990 --> 00:56:37.500]  .
[00:56:37.500 --> 00:56:38.020]   Interesting
[00:56:38.020 --> 00:56:38.660]  . [SPEAKER_TURN]
[00:56:38.660 --> 00:56:39.000]   Well
[00:56:39.000 --> 00:56:39.590]   Justin
[00:56:39.590 --> 00:56:39.740]  ,
[00:56:39.740 --> 00:56:39.830]   I
[00:56:39.830 --> 00:56:39.920]   I
[00:56:39.920 --> 00:56:40.370]   guess
[00:56:40.370 --> 00:56:40.670]   we
[00:56:40.670 --> 00:56:41.270]   probably
[00:56:41.270 --> 00:56:41.820]   should
