
[00:00:00.640 --> 00:00:01.010]   (
[01:04:54.910 --> 01:04:55.460]   something
[01:04:55.460 --> 01:04:55.590]   to
[01:04:55.590 --> 01:04:55.720]   do
[01:04:55.720 --> 01:04:56.370]   together
[01:04:56.370 --> 01:04:56.390]   or
[01:04:56.390 --> 01:04:56.590]   who
[01:04:56.590 --> 01:04:56.920]   knows
[01:04:56.920 --> 01:04:57.240]   right
[01:04:57.240 --> 01:04:57.530]  ,
[01:04:57.530 --> 01:04:57.580]   You
[01:04:57.580 --> 01:04:57.710]  'd
[01:04:57.710 --> 01:04:58.250]   probably
[01:04:58.250 --> 01:04:58.380]   be
[01:04:58.380 --> 01:04:58.480]   a
[01:04:58.480 --> 01:04:58.910]   facilit
[01:04:58.910 --> 01:04:59.180]  ator
[01:04:59.180 --> 01:04:59.760]   connector
[01:04:59.760 --> 01:04:59.780]   you
[01:04:59.780 --> 01:05:00.450]   know
[01:05:00.450 --> 01:05:00.480]   and
[01:05:00.480 --> 01:05:00.510]   I
[01:05:00.510 --> 01:05:00.640]  'm
[01:05:00.640 --> 01:05:01.270]   like
[01:05:01.270 --> 01:05:01.280]   and
[01:05:01.280 --> 01:05:01.430]   I
[01:05:01.430 --> 01:05:01.560]   was
[01:05:01.560 --> 01:05:01.690]   you
[01:05:01.690 --> 01:05:01.850]   know
[01:05:01.850 --> 01:05:02.030]   I
[01:05:02.030 --> 01:05:02.080]   was
[01:05:02.080 --> 01:05:02.290]   pretty
[01:05:02.290 --> 01:05:02.580]   sure
[01:05:02.580 --> 01:05:02.630]   like
[01:05:02.630 --> 01:05:02.710]   oh
[01:05:02.710 --> 01:05:02.750]   I
[01:05:02.750 --> 01:05:02.890]   was
[01:05:02.890 --> 01:05:03.010]   not
[01:05:03.010 --> 01:05:03.220]   sure
[01:05:03.220 --> 01:05:03.260]   he
[01:05:03.260 --> 01:05:03.390]  's
[01:05:03.390 --> 01:05:03.510]   like
[01:05:03.510 --> 01:05:03.600]   oh
[01:05:03.600 --> 01:05:03.720]   you
[01:05:03.720 --> 01:05:04.050]   should
[01:05:04.050 --> 01:05:04.150]   make
[01:05:04.150 --> 01:05:04.230]   so
[01:05:04.230 --> 01:05:04.320]  -
[01:05:04.320 --> 01:05:04.400]  and
[01:05:04.400 --> 01:05:04.440]  -
[01:05:04.440 --> 01:05:04.520]  so
[01:05:04.520 --> 01:05:04.650]   can
[01:05:04.650 --> 01:05:04.690]   I
[01:05:04.690 --> 01:05:04.860]   knit
[01:05:04.860 --> 01:05:04.990]   you
[01:05:04.990 --> 01:05:05.160]   know
[01:05:05.160 --> 01:05:05.200]   I
[01:05:05.200 --> 01:05:05.280]  'm
[01:05:05.280 --> 01:05:05.450]   like
[01:05:05.450 --> 01:05:05.530]   oh
[01:05:05.530 --> 01:05:05.700]   yeah
[01:05:05.700 --> 01:05:05.860]   sure
[01:05:05.860 --> 01:05:06.290]  .
[01:05:06.290 --> 01:05:06.640]   But
[01:05:06.640 --> 01:05:06.690]   then
[01:05:06.690 --> 01:05:06.730]   I
[01:05:06.730 --> 01:05:07.110]   realised
[01:05:07.110 --> 01:05:07.320]   like
[01:05:07.320 --> 01:05:07.470]   you
[01:05:07.470 --> 01:05:07.680]   know
[01:05:07.680 --> 01:05:07.890]   what
[01:05:07.890 --> 01:05:08.310]   probably
[01:05:08.310 --> 01:05:08.460]   the
[01:05:08.460 --> 01:05:08.820]   intro
[01:05:08.820 --> 01:05:08.820]   is
[01:05:08.820 --> 01:05:08.920]   is
[01:05:08.920 --> 01:05:09.280]   it
[01:05:09.280 --> 01:05:09.380]   burns
[01:05:09.380 --> 01:05:09.460]   my
[01:05:09.460 --> 01:05:09.590]   time
[01:05:09.590 --> 01:05:10.260]  . [SPEAKER_TURN]
[01:05:11.840 --> 01:05:12.140]  
[01:05:12.140 --> 01:05:12.160]   Even
[01:05:12.160 --> 01:05:12.290]   if
[01:05:12.290 --> 01:05:12.510]   you
[01:05:12.510 --> 01:05:12.810]   meet
[01:05:12.810 --> 01:05:13.320]   really
[01:05:13.320 --> 01:05:13.560]   cool
[01:05:13.560 --> 01:05:14.290]   people
[01:05:14.290 --> 01:05:14.310]   like
[01:05:14.310 --> 01:05:14.470]   in
[01:05:14.470 --> 01:05:14.770]   fact
[01:05:14.770 --> 01:05:15.280]   there
[01:05:15.280 --> 01:05:15.280]  's
[01:05:15.280 --> 01:05:15.650]   one
[01:05:15.650 --> 01:05:15.720]   guy
[01:05:15.720 --> 01:05:15.790]   I
[01:05:15.790 --> 01:05:16.010]   met
[01:05:16.010 --> 01:05:16.080]   I
[01:05:16.080 --> 01:05:16.570]   think
[01:05:16.570 --> 01:05:16.600]   he
[01:05:16.600 --> 01:05:16.900]   does
[01:05:16.900 --> 01:05:17.210]   the
[01:05:17.210 --> 01:05:17.420]   show
[01:05:17.420 --> 01:05:17.630]   he
[01:05:17.630 --> 01:05:17.870]   said
[01:05:17.870 --> 01:05:18.020]   he
[01:05:18.020 --> 01:05:18.190]  's
[01:05:18.190 --> 01:05:18.470]   been
[01:05:18.470 --> 01:05:19.140]   listening
[01:05:19.140 --> 01:05:19.290]   to
[01:05:19.290 --> 01:05:19.740]   the
[01:05:19.740 --> 01:05:19.810]   show
[01:05:19.810 --> 01:05:19.960]   um
[01:05:19.960 --> 01:05:20.090]   we
[01:05:20.090 --> 01:05:20.510]   had
[01:05:20.510 --> 01:05:20.700]   lunch
[01:05:20.700 --> 01:05:21.070]   great
[01:05:21.070 --> 01:05:21.510]   guy
[01:05:21.510 --> 01:05:21.570]   you
[01:05:21.570 --> 01:05:21.810]   know
[01:05:21.810 --> 01:05:21.960]   we
[01:05:21.960 --> 01:05:22.180]   had
[01:05:22.180 --> 01:05:22.250]   a
[01:05:22.250 --> 01:05:22.620]   great
[01:05:22.620 --> 01:05:23.030]   time
[01:05:23.030 --> 01:05:23.390]   but
[01:05:23.390 --> 01:05:23.390]   I
[01:05:23.390 --> 01:05:23.770]   now
[01:05:23.770 --> 01:05:23.850]   it
[01:05:23.850 --> 01:05:23.920]  's
[01:05:23.920 --> 01:05:24.220]   like
[01:05:24.220 --> 01:05:24.290]   I
[01:05:24.290 --> 01:05:24.360]   c
[01:05:24.360 --> 01:05:24.430]   I
[01:05:24.430 --> 01:05:24.830]   can
[01:05:24.830 --> 01:05:24.960]   only
[01:05:24.960 --> 01:05:25.260]   have
[01:05:25.260 --> 01:05:25.710]   so
[01:05:25.710 --> 01:05:25.770]   many
[01:05:25.770 --> 01:05:25.930]   of
[01:05:25.930 --> 01:05:26.240]   those
[01:05:26.240 --> 01:05:26.470]   lun
[01:05:26.470 --> 01:05:26.770]  ches
[01:05:26.770 --> 01:05:27.330]  .
[01:05:27.330 --> 01:05:27.330]   Like
[01:05:27.330 --> 01:05:27.380]   I
[01:05:27.380 --> 01:05:27.750]   c
[01:05:27.750 --> 01:05:27.890]   actually
[01:05:27.890 --> 01:05:28.120]   have
[01:05:28.120 --> 01:05:28.250]   to
[01:05:28.250 --> 01:05:28.400]   get
[01:05:28.400 --> 01:05:28.630]   work
[01:05:28.630 --> 01:05:28.920]   done
[01:05:28.920 --> 01:05:29.200]   during
[01:05:29.200 --> 01:05:29.370]   the
[01:05:29.370 --> 01:05:29.570]   day
[01:05:29.570 --> 01:05:29.790]   you
[01:05:29.790 --> 01:05:29.940]   know
[01:05:29.940 --> 01:05:30.170]   what
[01:05:30.170 --> 01:05:30.230]   I
[01:05:30.230 --> 01:05:30.450]   mean
[01:05:30.450 --> 01:05:30.800]  .
[01:05:30.800 --> 01:05:30.810]   So
[01:05:30.810 --> 01:05:31.040]   like
[01:05:31.040 --> 01:05:31.280]   he
[01:05:31.280 --> 01:05:31.280]   he
[01:05:31.280 --> 01:05:31.460]   had
[01:05:31.460 --> 01:05:31.700]   just
[01:05:31.700 --> 01:05:31.940]   sent
[01:05:31.940 --> 01:05:32.060]   me
[01:05:32.060 --> 01:05:32.120]   a
[01:05:32.120 --> 01:05:32.550]   couple
[01:05:32.550 --> 01:05:32.800]   other
[01:05:32.800 --> 01:05:33.110]   email
[01:05:33.110 --> 01:05:33.230]   uh
[01:05:33.230 --> 01:05:33.410]   and
[01:05:33.410 --> 01:05:33.470]   I
[01:05:33.470 --> 01:05:33.650]   was
[01:05:33.650 --> 01:05:33.890]   like
[01:05:33.890 --> 01:05:34.130]   okay
[01:05:34.130 --> 01:05:34.440]   after
[01:05:34.440 --> 01:05:34.780]   this
[01:05:34.780 --> 01:05:34.920]   like
[01:05:34.920 --> 01:05:34.980]   I
[01:05:34.980 --> 01:05:35.160]  'll
[01:05:35.160 --> 01:05:35.400]   know
[01:05:35.400 --> 01:05:35.640]   more
[01:05:35.640 --> 01:05:35.700]   I
[01:05:35.700 --> 01:05:35.760]   c
[01:05:35.760 --> 01:05:35.820]   I
[01:05:35.820 --> 01:05:35.880]   d
[01:05:35.880 --> 01:05:36.120]   sure
[01:05:36.120 --> 01:05:36.180]   I
[01:05:36.180 --> 01:05:36.540]  'm
[01:05:36.540 --> 01:05:36.610]   sure
[01:05:36.610 --> 01:05:36.870]   these
[01:05:36.870 --> 01:05:37.220]   people
[01:05:37.220 --> 01:05:37.400]   are
[01:05:37.400 --> 01:05:38.080]   interesting
[01:05:38.080 --> 01:05:38.390]   smart
[01:05:38.390 --> 01:05:38.510]  ,
[01:05:38.510 --> 01:05:38.820]   great
[01:05:38.820 --> 01:05:39.190]   people
[01:05:39.190 --> 01:05:39.370]   but
[01:05:39.370 --> 01:05:39.450]   I
[01:05:39.450 --> 01:05:40.380]   just [SPEAKER_TURN]
[01:05:40.380 --> 01:05:40.380]   M
[01:05:40.380 --> 01:05:40.590]  m
[01:05:40.590 --> 01:05:40.700]  -
[01:05:40.700 --> 01:05:40.820]  h
[01:05:40.820 --> 01:05:41.040]  mm
[01:05:41.040 --> 01:05:41.420]  . [SPEAKER_TURN]
[01:05:41.700 --> 01:05:41.510]   I
[01:05:41.510 --> 01:05:41.690]   g
[01:05:41.690 --> 01:05:41.800]   I
[01:05:41.800 --> 01:05:41.910]   gotta
[01:05:41.910 --> 01:05:42.690]   get
[01:05:42.690 --> 01:05:42.910]   stuff
[01:05:42.910 --> 01:05:43.350]   done
[01:05:43.350 --> 01:05:43.560]  .
[01:05:43.560 --> 01:05:43.840]   You
[01:05:43.840 --> 01:05:44.370]   know
[01:05:44.370 --> 01:05:44.580]   like
[01:05:44.580 --> 01:05:44.760]   no
[01:05:44.760 --> 01:05:44.940]   no
[01:05:44.940 --> 01:05:45.120]   no
[01:05:45.120 --> 01:05:45.490]   more
[01:05:45.490 --> 01:05:45.670]   he
[01:05:45.670 --> 01:05:46.700]  's [SPEAKER_TURN]
[01:05:46.700 --> 01:05:46.990]   No
[01:05:46.990 --> 01:05:47.580]   more
[01:05:47.580 --> 01:05:48.630]   goodness
[01:05:48.630 --> 01:05:50.420]  . [SPEAKER_TURN]
[01:05:50.420 --> 01:05:50.420]  
[01:05:50.420 --> 01:05:50.670]   like
[01:05:50.670 --> 01:05:50.950]   what
[01:05:50.950 --> 01:05:51.190]   well
[01:05:51.190 --> 01:05:51.480]   here
[01:05:51.480 --> 01:05:51.540]  's
[01:05:51.540 --> 01:05:52.040]   the
[01:05:52.040 --> 01:05:52.040]   thing
[01:05:52.040 --> 01:05:52.100]   I
[01:05:52.100 --> 01:05:52.290]   got
[01:05:52.290 --> 01:05:52.410]   an
[01:05:52.410 --> 01:05:52.720]   email
[01:05:52.720 --> 01:05:52.910]   you
[01:05:52.910 --> 01:05:53.170]   know
[01:05:53.170 --> 01:05:53.410]   who
[01:05:53.410 --> 01:05:53.590]   int
[01:05:53.590 --> 01:05:53.730]  ros
[01:05:53.730 --> 01:05:53.850]   to
[01:05:53.850 --> 01:05:54.280]   me
[01:05:54.280 --> 01:05:54.310]   today
[01:05:54.310 --> 01:05:54.340]   I
[01:05:54.340 --> 01:05:54.530]   got
[01:05:54.530 --> 01:05:54.650]   an
[01:05:54.650 --> 01:05:54.960]   intro
[01:05:54.960 --> 01:05:55.080]   or
[01:05:55.080 --> 01:05:55.900]   yesterday
[01:05:55.900 --> 01:05:56.090]   from
[01:05:56.090 --> 01:05:56.170]   the
[01:05:56.170 --> 01:05:56.400]   Sarah
[01:05:56.400 --> 01:05:56.630]   Lynn
[01:05:56.630 --> 01:05:56.990]   who
[01:05:56.990 --> 01:05:57.090]   does
[01:05:57.090 --> 01:05:57.280]   the
[01:05:57.280 --> 01:05:57.530]   body
[01:05:57.530 --> 01:05:58.220]   composition
[01:05:58.220 --> 01:05:58.530]   stuff
[01:05:58.530 --> 01:05:58.840]  .
[01:05:58.840 --> 01:05:58.840]   So
[01:05:58.840 --> 01:05:58.900]   I
[01:05:58.900 --> 01:05:59.210]   get
[01:05:59.210 --> 01:05:59.240]   an
[01:05:59.240 --> 01:05:59.640]   intro
[01:05:59.640 --> 01:05:59.640]   to
[01:05:59.640 --> 01:06:00.040]   this
[01:06:00.040 --> 01:06:00.080]   guy
[01:06:00.080 --> 01:06:00.270]   she
[01:06:00.270 --> 01:06:00.460]  's
[01:06:00.460 --> 01:06:00.650]   like
[01:06:00.650 --> 01:06:00.760]   oh
[01:06:00.760 --> 01:06:00.950]   you
[01:06:00.950 --> 01:06:01.260]   gotta
[01:06:01.260 --> 01:06:01.510]   meet
[01:06:01.510 --> 01:06:01.760]   this
[01:06:01.760 --> 01:06:01.950]   guy
[01:06:01.950 --> 01:06:02.070]   he
[01:06:02.070 --> 01:06:02.190]  's
[01:06:02.190 --> 01:06:02.440]   like
[01:06:02.440 --> 01:06:02.740]   this
[01:06:02.740 --> 01:06:03.000]   brand
[01:06:03.000 --> 01:06:03.620]   specialist
[01:06:03.620 --> 01:06:03.880]   blah
[01:06:03.880 --> 01:06:03.910]   blah
[01:06:03.910 --> 01:06:04.370]   he
[01:06:04.370 --> 01:06:04.430]  's
[01:06:04.430 --> 01:06:04.440]   a
[01:06:04.440 --> 01:06:04.810]   genius
[01:06:04.810 --> 01:06:05.040]   you
[01:06:05.040 --> 01:06:05.330]   guys
[01:06:05.330 --> 01:06:05.630]   really
[01:06:05.630 --> 01:06:05.880]   talk
[01:06:05.880 --> 01:06:06.120]   into
[01:06:06.120 --> 01:06:06.320]   the
[01:06:06.320 --> 01:06:06.710]   guys
[01:06:06.710 --> 01:06:06.880]   email
[01:06:06.880 --> 01:06:07.160]   was
[01:06:07.160 --> 01:06:07.320]   like
[01:06:07.320 --> 01:06:07.510]   hey
[01:06:07.510 --> 01:06:07.730]   you
[01:06:07.730 --> 01:06:08.010]   wanna
[01:06:08.010 --> 01:06:08.190]   get
[01:06:08.190 --> 01:06:08.700]   together
[01:06:08.700 --> 01:06:09.820]  .
[01:06:09.820 --> 01:06:10.090]   Like
[01:06:10.090 --> 01:06:10.100]   oh
[01:06:10.100 --> 01:06:10.500]   you
[01:06:10.500 --> 01:06:11.040]   know
[01:06:11.040 --> 01:06:11.520]   and
[01:06:11.520 --> 01:06:11.580]   I
[01:06:11.580 --> 01:06:12.010]  'm
[01:06:12.010 --> 01:06:12.390]   sure
[01:06:12.390 --> 01:06:13.940]   you [SPEAKER_TURN]
[01:06:13.940 --> 01:06:14.530]   M
[01:06:14.530 --> 01:06:15.070]  m
[01:06:15.070 --> 01:06:15.710]  -
[01:06:15.710 --> 01:06:16.190]  h
[01:06:16.190 --> 01:06:17.550]  mm
[01:06:17.550 --> 01:06:19.060]  .
[01:06:19.060 --> 01:06:19.060]  
[01:06:19.060 --> 01:06:19.310]   speak
[01:06:19.310 --> 01:06:19.380]   to
[01:06:19.380 --> 01:06:19.750]   everyone
[01:06:19.750 --> 01:06:19.980]   there
[01:06:19.980 --> 01:06:20.070]   so
[01:06:20.070 --> 01:06:20.210]   you
[01:06:20.210 --> 01:06:20.540]   already
[01:06:20.540 --> 01:06:20.680]   are
[01:06:20.680 --> 01:06:21.010]   killing
[01:06:21.010 --> 01:06:21.190]   your
[01:06:21.190 --> 01:06:21.330]   own
[01:06:21.330 --> 01:06:21.510]   time
[01:06:21.510 --> 01:06:21.700]   with
[01:06:21.700 --> 01:06:21.870]   your
[01:06:21.870 --> 01:06:22.010]   you
[01:06:22.010 --> 01:06:22.190]   make
[01:06:22.190 --> 01:06:22.370]   your
[01:06:22.370 --> 01:06:22.640]   own
[01:06:22.640 --> 01:06:22.650]   int
[01:06:22.650 --> 01:06:22.790]  ros
[01:06:22.790 --> 01:06:22.930]   you
[01:06:22.930 --> 01:06:23.070]   don
[01:06:23.070 --> 01:06:23.160]  't
[01:06:23.160 --> 01:06:23.340]   need
[01:06:23.340 --> 01:06:23.570]   other
[01:06:23.570 --> 01:06:23.850]   people
[01:06:23.850 --> 01:06:23.940]   to
[01:06:23.940 --> 01:06:24.080]   int
[01:06:24.080 --> 01:06:24.170]   to
[01:06:24.170 --> 01:06:24.350]   make
[01:06:24.350 --> 01:06:24.490]   int
[01:06:24.490 --> 01:06:24.670]  ros
[01:06:24.670 --> 01:06:25.320]  . [SPEAKER_TURN]
[01:06:25.320 --> 01:06:25.520]   Well
[01:06:25.520 --> 01:06:25.620]   wh
[01:06:25.620 --> 01:06:25.670]  a
[01:06:25.670 --> 01:06:25.870]   what
[01:06:25.870 --> 01:06:26.230]   happens
[01:06:26.230 --> 01:06:26.360]   is
[01:06:26.360 --> 01:06:26.750]   well
[01:06:26.750 --> 01:06:26.800]   you
[01:06:26.800 --> 01:06:27.140]   know
[01:06:27.140 --> 01:06:27.170]   if
[01:06:27.170 --> 01:06:27.350]   I
[01:06:27.350 --> 01:06:27.350]  'm
[01:06:27.350 --> 01:06:27.600]   like
[01:06:27.600 --> 01:06:27.720]   if
[01:06:27.720 --> 01:06:27.780]   I
[01:06:27.780 --> 01:06:27.960]  'm
[01:06:27.960 --> 01:06:28.090]   out
[01:06:28.090 --> 01:06:28.700]   somewhere
[01:06:28.700 --> 01:06:28.910]   then
[01:06:28.910 --> 01:06:28.990]   I
[01:06:28.990 --> 01:06:29.090]  'm
[01:06:29.090 --> 01:06:29.280]   not
[01:06:29.280 --> 01:06:29.660]   really
[01:06:29.660 --> 01:06:29.710]   I
[01:06:29.710 --> 01:06:30.280]  'm
[01:06:30.280 --> 01:06:30.310]   talking
[01:06:30.310 --> 01:06:30.590]   while
[01:06:30.590 --> 01:06:30.650]   I
[01:06:30.650 --> 01:06:30.770]  'm
[01:06:30.770 --> 01:06:31.080]   doing
[01:06:31.080 --> 01:06:31.640]   something
[01:06:31.640 --> 01:06:31.960]   else
[01:06:31.960 --> 01:06:32.060]   I
[01:06:32.060 --> 01:06:32.080]  'm
[01:06:32.080 --> 01:06:32.280]  .
[01:06:32.280 --> 01:06:32.480]   not
[01:06:32.480 --> 01:06:32.650]   the
[01:06:32.650 --> 01:06:33.030]   proper
[01:06:33.030 --> 01:06:33.280]   kids
[01:06:33.280 --> 01:06:33.410]   or
[01:06:33.410 --> 01:06:33.970]   something
[01:06:33.970 --> 01:06:34.240]   like
[01:06:34.240 --> 01:06:34.410]   but
[01:06:34.410 --> 01:06:34.610]   now
[01:06:34.610 --> 01:06:34.660]   I
[01:06:34.660 --> 01:06:34.780]  'm
[01:06:34.780 --> 01:06:35.540]   coordinating
[01:06:35.540 --> 01:06:35.910]   with
[01:06:35.910 --> 01:06:36.290]   somebody
[01:06:36.290 --> 01:06:36.350]   I
[01:06:36.350 --> 01:06:36.650]   gotta
[01:06:36.650 --> 01:06:36.780]   go
[01:06:36.780 --> 01:06:37.030]   meet
[01:06:37.030 --> 01:06:37.220]   for
[01:06:37.220 --> 01:06:37.530]   lunch
[01:06:37.530 --> 01:06:38.460]  . [SPEAKER_TURN]
[01:06:38.460 --> 01:06:38.710]   Yeah
[01:06:38.710 --> 01:06:38.790]   it
[01:06:38.790 --> 01:06:38.790]  's
[01:06:38.790 --> 01:06:38.870]   it
[01:06:38.870 --> 01:06:38.950]  's
[01:06:38.950 --> 01:06:38.990]   a
[01:06:38.990 --> 01:06:39.340]   proper
[01:06:39.340 --> 01:06:39.460]   intro
[01:06:39.460 --> 01:06:39.630]   yeah
[01:06:39.630 --> 01:06:39.750]  ,
[01:06:39.750 --> 01:06:39.790]   it
[01:06:39.790 --> 01:06:39.870]  's
[01:06:39.870 --> 01:06:40.350]   interesting
[01:06:40.350 --> 01:06:40.920]  . [SPEAKER_TURN]
[01:06:40.920 --> 01:06:40.920]  
[01:06:40.920 --> 01:06:41.220]   So
[01:06:41.220 --> 01:06:41.500]   now
[01:06:41.500 --> 01:06:41.650]   instead
[01:06:41.650 --> 01:06:41.770]   of
[01:06:41.770 --> 01:06:41.890]   me
[01:06:41.890 --> 01:06:42.310]   having
[01:06:42.310 --> 01:06:42.320]   a
[01:06:42.320 --> 01:06:42.630]   forty
[01:06:42.630 --> 01:06:42.880]   five
[01:06:42.880 --> 01:06:43.240]   minute
[01:06:43.240 --> 01:06:43.550]   lunch
[01:06:43.550 --> 01:06:43.730]   now
[01:06:43.730 --> 01:06:43.850]   it
[01:06:43.850 --> 01:06:43.970]  's
[01:06:43.970 --> 01:06:44.340]   giving
[01:06:44.340 --> 01:06:44.500]   an
[01:06:44.500 --> 01:06:44.700]   hour
[01:06:44.700 --> 01:06:44.880]   and
[01:06:44.880 --> 01:06:44.940]   a
[01:06:44.940 --> 01:06:45.360]   half
[01:06:45.360 --> 01:06:45.360]   now
[01:06:45.360 --> 01:06:45.700]   I
[01:06:45.700 --> 01:06:45.730]   gotta
[01:06:45.730 --> 01:06:46.350]   coordinate
[01:06:46.350 --> 01:06:46.470]   it
[01:06:46.470 --> 01:06:46.690]   and
[01:06:46.690 --> 01:06:46.830]   now
[01:06:46.830 --> 01:06:46.950]   it
[01:06:46.950 --> 01:06:47.070]  's
[01:06:47.070 --> 01:06:47.130]   a
[01:06:47.130 --> 01:06:47.310]   big
[01:06:47.310 --> 01:06:47.620]   chunk
[01:06:47.620 --> 01:06:47.800]   out
[01:06:47.800 --> 01:06:47.920]   of
[01:06:47.920 --> 01:06:48.040]   my
[01:06:48.040 --> 01:06:48.220]   day
[01:06:48.220 --> 01:06:48.340]   we
[01:06:48.340 --> 01:06:48.520]  're
[01:06:48.520 --> 01:06:48.830]   gonna
[01:06:48.830 --> 01:06:48.950]   go
[01:06:48.950 --> 01:06:49.190]   meet
[01:06:49.190 --> 01:06:49.370]   for
[01:06:49.370 --> 01:06:49.730]   coffee
[01:06:49.730 --> 01:06:50.110]   so
[01:06:50.110 --> 01:06:50.170]   there
[01:06:50.170 --> 01:06:50.410]   goes
[01:06:50.410 --> 01:06:50.530]   an
[01:06:50.530 --> 01:06:50.770]   hour
[01:06:50.770 --> 01:06:51.040]   out
[01:06:51.040 --> 01:06:51.070]   of
[01:06:51.070 --> 01:06:51.240]   my
[01:06:51.240 --> 01:06:51.620]   morning
[01:06:51.620 --> 01:06:51.910]   right
[01:06:51.910 --> 01:06:52.230]  ,
[01:06:52.230 --> 01:06:52.240]   And
[01:06:52.240 --> 01:06:52.350]   it
[01:06:52.350 --> 01:06:52.470]  's
[01:06:52.470 --> 01:06:52.730]   like
[01:06:52.730 --> 01:06:52.890]   and
[01:06:52.890 --> 01:06:53.130]   they
[01:06:53.130 --> 01:06:53.310]  're
[01:06:53.310 --> 01:06:53.490]   all
[01:06:53.490 --> 01:06:53.910]   very
[01:06:53.910 --> 01:06:53.910]   low
[01:06:53.910 --> 01:06:54.480]   low
[01:06:54.480 --> 01:06:55.000]   probabilities
[01:06:55.000 --> 01:06:55.140]   that
[01:06:55.140 --> 01:06:55.380]   they
[01:06:55.380 --> 01:06:55.570]  're
[01:06:55.570 --> 01:06:55.870]   gonna
[01:06:55.870 --> 01:06:56.180]   have
[01:06:56.180 --> 01:06:57.040]   anything
[01:06:57.040 --> 01:06:57.270]   you
[01:06:57.270 --> 01:06:57.470]  're
[01:06:57.470 --> 01:06:57.890]   gonna
[01:06:57.890 --> 01:06:58.200]   have
[01:06:58.200 --> 01:06:58.740]   any
[01:06:58.740 --> 01:06:58.830]   real
[01:06:58.830 --> 01:06:59.210]   direct
[01:06:59.210 --> 01:06:59.830]   positive
[01:06:59.830 --> 01:07:00.420]   impact
[01:07:00.420 --> 01:07:00.460]   on
[01:07:00.460 --> 01:07:00.800]   what
[01:07:00.800 --> 01:07:00.840]   I
[01:07:00.840 --> 01:07:01.010]  'm
[01:07:01.010 --> 01:07:01.460]   trying
[01:07:01.460 --> 01:07:01.610]   to
[01:07:01.610 --> 01:07:01.840]   get
[01:07:01.840 --> 01:07:02.170]   done
[01:07:02.170 --> 01:07:02.570]  .
[01:07:02.570 --> 01:07:02.570]   I
[01:07:02.570 --> 01:07:02.810]   can
[01:07:02.810 --> 01:07:03.370]  't
[01:07:03.370 --> 01:07:03.430]   take
[01:07:03.430 --> 01:07:03.620]   on
[01:07:03.620 --> 01:07:03.910]   any
[01:07:03.910 --> 01:07:04.290]   more
[01:07:04.290 --> 01:07:05.050]   projects
[01:07:05.050 --> 01:07:05.670]   right
[01:07:05.670 --> 01:07:05.730]  ,
[01:07:05.730 --> 01:07:06.300]   No
[01:07:06.300 --> 01:07:06.720]   more
[01:07:06.720 --> 01:07:07.070]   projects
[01:07:07.070 --> 01:07:07.420]  .
[01:07:07.420 --> 01:07:07.490]   So
[01:07:07.490 --> 01:07:08.060]   what
[01:07:08.060 --> 01:07:08.630]   why
[01:07:08.630 --> 01:07:08.670]   am
[01:07:08.670 --> 01:07:08.740]   I
[01:07:08.740 --> 01:07:09.670]   meeting
[01:07:09.670 --> 01:07:10.150]   people
[01:07:10.150 --> 01:07:10.500]  ?
[01:07:11.500 --> 01:07:10.680]   You
[01:07:10.680 --> 01:07:10.800]  'd
[01:07:10.800 --> 01:07:11.150]   answer
[01:07:11.150 --> 01:07:11.280]   wh
[01:07:11.280 --> 01:07:11.520]  a
[01:07:11.520 --> 01:07:11.590]   why
[01:07:11.590 --> 01:07:11.820]   would
[01:07:11.820 --> 01:07:11.940]   I
[01:07:11.940 --> 01:07:12.000]   be
[01:07:12.000 --> 01:07:12.360]   people
[01:07:12.360 --> 01:07:13.060]  ? [SPEAKER_TURN]
[01:07:13.060 --> 01:07:13.120]   I
[01:07:13.120 --> 01:07:13.210]   mean
[01:07:13.210 --> 01:07:13.640]   it
[01:07:13.640 --> 01:07:13.720]  's
[01:07:13.720 --> 01:07:13.950]   it
[01:07:13.950 --> 01:07:14.100]   seems
[01:07:14.100 --> 01:07:14.360]   like
[01:07:14.360 --> 01:07:14.540]   it
[01:07:14.540 --> 01:07:14.620]   it
[01:07:14.620 --> 01:07:14.750]  's
[01:07:14.750 --> 01:07:14.810]   a
[01:07:14.810 --> 01:07:15.140]   great
[01:07:15.140 --> 01:07:15.460]   thing
[01:07:15.460 --> 01:07:15.670]   for
[01:07:15.670 --> 01:07:15.870]   you
[01:07:15.870 --> 01:07:16.070]   to
[01:07:16.070 --> 01:07:16.130]   do
[01:07:16.130 --> 01:07:16.390]   once
[01:07:16.390 --> 01:07:16.450]   U
[01:07:16.450 --> 01:07:16.710]  bers
[01:07:16.710 --> 01:07:16.770]   I
[01:07:16.770 --> 01:07:16.830]  _
[01:07:16.830 --> 01:07:16.950]  P
[01:07:16.950 --> 01:07:17.010]  _
[01:07:17.010 --> 01:07:17.010]  O
